,net-income-loss,total-depreciation-amortization-cash-flow,other-non-cash-items,total-non-cash-items,change-in-accounts-receivable,change-in-inventories,change-in-accounts-payable,change-in-assets-liabilities,total-change-in-assets-liabilities,cash-flow-from-operating-activities,net-change-in-property-plant-equipment,net-acquisitions-divestitures,net-change-in-long-term-investments,net-change-in-investments-total,investing-activities-other,cash-flow-from-investing-activities,net-long-term-debt,net-current-debt,debt-issuance-retirement-net-total,net-common-equity-issued-repurchased,net-total-equity-issued-repurchased,total-common-preferred-stock-dividends-paid,financial-activities-other,cash-flow-from-financial-activities,net-cash-flow,common-stock-dividends-paid
2022-12-31,1158.00000,1223.00000,40.00000,1263.00000,-997.00000,-1715.00000,807.00000,356.00000,-1549.00000,872.00000,-532.00000,,-61.00000,-61.00000,-39.00000,-632.00000,218.00000,-13.00000,205.00000,-912.00000,-912.00000,-418.00000,-55.00000,-1180.00000,-1218.00000,-418.00000
2021-12-31,1769.00000,1243.00000,-941.00000,302.00000,-113.00000,-422.00000,524.00000,667.00000,656.00000,2727.00000,-498.00000,,137.00000,137.00000,-1.00000,-362.00000,-2.00000,13.00000,11.00000,-850.00000,-850.00000,-397.00000,-30.00000,-1266.00000,963.00000,-397.00000
2020-12-31,701.00000,1177.00000,-311.00000,866.00000,187.00000,104.00000,-118.00000,324.00000,497.00000,2064.00000,-392.00000,,-275.00000,-275.00000,-7.00000,-674.00000,998.00000,,998.00000,-219.00000,-219.00000,-388.00000,-88.00000,303.00000,1700.00000,-388.00000
2019-12-31,-941.00000,2973.00000,-521.00000,2452.00000,-361.00000,74.00000,149.00000,-303.00000,-441.00000,1070.00000,-914.00000,11.00000,12.00000,12.00000,-13.00000,-904.00000,-5803.00000,-1868.00000,-7671.00000,22.00000,22.00000,-194.00000,4914.00000,-2929.00000,-2851.00000,-194.00000
2018-12-31,-5027.00000,8921.00000,-469.00000,8452.00000,-1522.00000,-498.00000,642.00000,-1564.00000,-2942.00000,483.00000,-1432.00000,9.00000,921.00000,921.00000,-3.00000,-505.00000,-5200.00000,400.00000,-4800.00000,85.00000,85.00000,,2091.00000,-2624.00000,-2890.00000,0.00000
2017-12-31,2953.00000,3208.00000,-5331.00000,-2123.00000,-693.00000,-1105.00000,-449.00000,1402.00000,-1105.00000,-275.00000,1465.00000,-243.00000,388.00000,388.00000,-314.00000,1296.00000,2961.00000,1069.00000,4030.00000,265.00000,265.00000,-988.00000,-1282.00000,2025.00000,3268.00000,-988.00000
