,net-income-loss,total-depreciation-amortization-cash-flow,other-non-cash-items,total-non-cash-items,change-in-accounts-receivable,change-in-inventories,change-in-accounts-payable,change-in-assets-liabilities,total-change-in-assets-liabilities,cash-flow-from-operating-activities,net-change-in-property-plant-equipment,net-acquisitions-divestitures,net-change-in-long-term-investments,net-change-in-investments-total,investing-activities-other,cash-flow-from-investing-activities,net-long-term-debt,net-current-debt,debt-issuance-retirement-net-total,net-common-equity-issued-repurchased,net-total-equity-issued-repurchased,total-common-preferred-stock-dividends-paid,financial-activities-other,cash-flow-from-financial-activities,net-cash-flow,stock-based-compensation,common-stock-dividends-paid
2022-12-31,1613.00000,224.00000,61.00000,285.00000,-436.00000,-412.00000,225.00000,-142.00000,-565.00000,1333.00000,-228.00000,,,,-35.00000,-263.00000,,1.00000,1.00000,-577.00000,-577.00000,-370.00000,-26.00000,-972.00000,84.00000,48.00000,-370.00000
2021-12-31,1114.00000,185.00000,81.00000,266.00000,-324.00000,-152.00000,54.00000,-64.00000,-443.00000,937.00000,-226.00000,,,,,-226.00000,-8.00000,,-8.00000,-647.00000,-647.00000,-357.00000,-27.00000,-1039.00000,-344.00000,42.00000,-357.00000
2020-12-31,755.00000,369.00000,169.00000,538.00000,-121.00000,-158.00000,80.00000,14.00000,-170.00000,1123.00000,-177.00000,,,,-2.00000,-179.00000,214.00000,-53.00000,161.00000,-531.00000,-531.00000,-338.00000,-18.00000,-726.00000,225.00000,46.00000,-338.00000
2019-12-31,895.00000,229.00000,173.00000,402.00000,-42.00000,-106.00000,32.00000,-52.00000,-255.00000,1042.00000,-204.00000,,,,2.00000,-202.00000,-42.00000,5.00000,-37.00000,-651.00000,-651.00000,-328.00000,-7.00000,-1023.00000,-178.00000,40.00000,-328.00000
2018-12-31,823.00000,257.00000,211.00000,468.00000,-79.00000,-129.00000,-51.00000,34.00000,-207.00000,1057.00000,-239.00000,86.00000,,,-13.00000,-166.00000,-96.00000,-5.00000,-101.00000,-244.00000,-244.00000,-316.00000,-9.00000,-670.00000,211.00000,47.00000,-316.00000
2017-12-31,623.00000,264.00000,100.00000,364.00000,-103.00000,-5.00000,72.00000,-1.00000,76.00000,1057.00000,-117.00000,,-35.00000,-35.00000,6.00000,-146.00000,362.00000,-339.00000,23.00000,-558.00000,-558.00000,-304.00000,-28.00000,-867.00000,53.00000,33.00000,-304.00000
2016-12-31,633.00000,249.00000,110.00000,359.00000,-46.00000,-4.00000,73.00000,19.00000,42.00000,1024.00000,-229.00000,,-34.00000,-34.00000,1.00000,-262.00000,253.00000,39.00000,292.00000,-756.00000,-756.00000,-303.00000,-9.00000,-776.00000,-16.00000,36.00000,-303.00000
2015-12-31,785.17400,227.96700,75.62300,303.59000,-3.08500,-37.73700,23.13000,-8.31300,-46.78300,1036.10900,-359.01100,-464.43100,-20.38200,-20.38200,0.46600,-843.35800,1254.34500,301.21100,1555.55600,-1339.18600,-1339.18600,-306.47400,-18.65200,-108.75600,63.49200,46.86100,-306.47400
2014-12-31,812.29600,208.32600,105.93400,314.26000,-122.58000,-92.44300,32.01900,-15.85700,-165.32100,959.81400,-360.63500,-30.71300,,,7.29000,-384.05800,-20.40300,-3.55600,-23.95900,-476.54100,-476.54100,-291.39500,33.77200,-758.12300,-204.00000,49.03200,-291.39500
2013-12-31,807.74900,180.61300,59.25500,239.86800,-126.46500,-23.63600,71.11800,16.16600,-57.75800,986.49800,-245.44400,-153.91500,,,-0.06800,-399.42700,-16.68100,-9.64500,-26.32600,-369.06100,-369.06100,-255.46600,59.98400,-590.86900,-21.41900,55.59000,-255.46600
2012-12-31,698.84900,159.04900,84.90100,243.95000,-45.95300,-14.87200,-54.31400,-50.32700,-129.02000,816.19500,-241.33000,-64.80800,,,0.48200,-305.65600,80.05000,-43.84600,36.20400,-268.44800,-268.44800,-220.07700,57.88500,-394.43600,116.57200,55.50000,-220.07700
2011-12-31,666.41200,149.20000,60.87700,210.07700,-85.08300,-219.68000,86.39500,26.49000,-129.37100,746.10800,-189.66400,-359.29600,,,13.89200,-535.06800,-6.83200,24.56000,17.72800,-66.74500,-66.74500,-180.52700,52.09800,-177.44600,22.03700,54.02000,-180.52700
2010-12-31,513.58200,149.67800,50.96100,200.63900,-127.79000,-80.54500,36.21900,40.77000,-114.72100,596.44500,-120.61600,-62.07200,,,13.52900,-169.15900,-39.12200,5.49800,-33.62400,-418.27500,-418.27500,-152.33800,25.65000,-578.58700,-146.41700,49.79600,-152.33800
2009-12-31,430.77200,147.53100,28.38900,175.92000,2.79400,175.28600,-16.73600,-64.12400,121.77200,732.39600,-140.73000,-123.09300,,,1.26000,-262.56300,-18.85600,2.54200,-16.31400,-281.56200,-281.56200,-134.68400,19.03000,-413.53000,63.58100,43.30100,-134.68400
