,net-income-loss,total-depreciation-amortization-cash-flow,other-non-cash-items,total-non-cash-items,change-in-accounts-receivable,change-in-inventories,change-in-accounts-payable,change-in-assets-liabilities,total-change-in-assets-liabilities,cash-flow-from-operating-activities,net-change-in-property-plant-equipment,net-acquisitions-divestitures,net-change-in-short-term-investments,net-change-in-long-term-investments,net-change-in-investments-total,investing-activities-other,cash-flow-from-investing-activities,net-long-term-debt,net-current-debt,debt-issuance-retirement-net-total,net-common-equity-issued-repurchased,net-total-equity-issued-repurchased,total-common-preferred-stock-dividends-paid,financial-activities-other,cash-flow-from-financial-activities,net-cash-flow,stock-based-compensation,common-stock-dividends-paid
2022-12-31,8079.64000,1061.63400,238.09800,1299.73200,501.22500,962.42400,-496.23400,,785.06100,10072.05000,-1915.62000,-3453.51000,-323.72500,-0.25800,-323.98300,-9.59600,-5702.70900,980.93410,-58.64200,922.29210,-2739.71600,-2739.71600,-533.58900,-159.85000,-2510.86300,1852.56200,136.83400,-533.58900
2021-12-31,7122.37000,864.56300,106.73300,971.29600,-1392.08400,-2307.33600,383.42800,,-2005.27900,6230.77600,-1602.58800,-1426.42400,154.99800,-0.23700,154.76100,0.39900,-2873.85200,196.99000,49.81700,246.80700,-3130.83300,-3130.83300,-483.46900,-235.38400,-3602.87900,-246.27100,135.77500,-483.46900
2020-12-31,836.02800,785.46600,871.38300,1656.84900,-129.29000,284.08100,250.56100,,166.90800,2696.87700,-1502.28600,-88.07100,-96.33900,-44.42700,-140.76600,-33.17100,-1764.29400,1140.48500,-4.53800,1135.94700,-27.65300,-27.65300,-491.65500,-330.78500,285.85400,1220.32400,73.85300,-491.65500
2019-12-31,1370.91000,734.65300,290.58000,1025.23300,361.34000,712.64500,-253.45700,,453.44790,2809.41300,-1435.67500,-15.51500,-367.74100,21.86700,-345.87400,2.87300,-1794.19100,,4.57400,4.57400,-282.39600,-282.39600,-492.06200,-110.52600,-880.41000,135.71900,90.35900,-492.06200
2018-12-31,2481.08400,719.63700,176.39500,896.03200,-485.43300,-1092.10100,235.57200,,-973.42290,2393.95200,-950.94200,-33.06300,50.00000,-121.41200,-71.41200,25.34800,-1030.06900,495.71000,5.03700,500.74700,-829.89600,-829.89600,-485.37600,-93.65200,-908.17700,449.78200,73.42200,-485.37600
2017-12-31,1380.57100,727.06100,-149.36300,577.69810,-329.50100,-900.94600,314.81700,,-935.50700,1055.33800,-423.24000,-544.04100,100.00000,-59.00000,41.00000,7.38900,-918.89200,-600.00000,34.87200,-565.12800,-83.23400,-83.23400,-485.32100,-108.62300,-1242.30600,-1096.85700,64.17600,-485.32100
2016-12-31,900.41600,687.05400,129.81100,816.86500,-217.73600,-132.63900,236.78800,,23.59300,1750.00100,-586.26900,-339.78800,-50.00000,-63.16700,-113.16700,14.10600,-1025.11800,,-33.36000,-33.36000,10.49700,10.49700,-481.08300,-122.48800,-626.43400,106.49200,56.51100,-481.08300
2015-12-31,193.03000,700.01700,53.59400,753.61100,655.48900,1061.20200,-438.78800,,1284.29200,2168.76100,-344.73300,-19.08900,-0.47500,-80.40900,-80.88400,3.01000,-441.69600,-16.30000,-155.81600,-172.11600,-66.08100,-66.08100,-479.43200,-83.84000,-801.46900,915.32500,45.79400,-479.43200
2014-12-31,778.56400,724.42300,182.81100,907.23390,-179.18100,11.32600,-111.85900,,-323.42800,1342.89800,-631.41900,-768.58100,-72.47100,-97.84100,-170.31200,132.25000,-1438.06200,-5.35800,178.30800,172.95000,5.61400,5.61400,-475.12300,-62.48800,-359.04700,-459.10800,46.38400,-475.12300
2013-12-31,585.52900,610.20800,117.42500,727.63310,-103.64900,-298.07400,39.48900,,-277.12900,1077.94900,-1162.85500,,73.41200,63.67200,137.08400,185.80100,-839.97000,749.10000,-0.67100,748.42900,,,-471.02800,-81.35700,196.04400,430.39000,47.45000,-471.02800
2012-12-31,593.12600,607.02100,86.34500,693.36600,148.11300,-65.65500,-111.49600,,-117.42300,1200.38500,-896.54500,-760.83300,1257.73900,178.82300,1436.56200,16.82100,-203.99500,-650.00000,27.94500,-622.05500,10.51500,10.51500,-466.36100,-68.97600,-1146.87700,-147.78300,50.73300,-466.36100
2011-12-31,860.98400,590.40000,131.04000,721.44000,-274.92000,-433.69600,62.01200,-35.03700,-551.37100,1031.05300,-413.61000,-3.95900,-209.01900,-613.46500,-822.48400,580.16500,-659.88800,,-11.45000,-11.45000,8.09700,8.09700,-461.51800,-30.15100,-495.02200,-124.76100,49.00300,-461.51800
2010-12-31,206.32300,582.60200,213.38500,795.98710,-310.18800,-231.91300,179.80700,-10.68400,-135.51600,866.79400,-313.74000,-64.78800,-928.62400,-434.00600,-1362.63000,-514.59700,-2255.75500,1192.99200,11.56100,1204.55300,4.68700,4.68700,-457.28200,-60.13000,691.82800,-691.57500,43.04100,-457.28200
2009-12-31,-237.17800,566.42300,225.55200,791.97500,141.10400,1117.60000,170.22900,31.38000,618.39700,1173.19400,-379.12900,-32.72000,-225.00000,-63.56300,-288.56300,,-700.41200,-180.40000,-6.90800,-187.30800,3.71600,3.71600,-443.10900,-193.33300,-820.03400,-338.14900,54.66500,-443.10900
