,net-income-loss,total-depreciation-amortization-cash-flow,other-non-cash-items,total-non-cash-items,change-in-accounts-receivable,change-in-inventories,change-in-accounts-payable,change-in-assets-liabilities,total-change-in-assets-liabilities,cash-flow-from-operating-activities,net-change-in-property-plant-equipment,net-acquisitions-divestitures,net-change-in-long-term-investments,net-change-in-investments-total,investing-activities-other,cash-flow-from-investing-activities,net-long-term-debt,net-current-debt,debt-issuance-retirement-net-total,net-common-equity-issued-repurchased,net-total-equity-issued-repurchased,total-common-preferred-stock-dividends-paid,financial-activities-other,cash-flow-from-financial-activities,net-cash-flow,stock-based-compensation,common-stock-dividends-paid
2022-09-30,1666.54000,790.71700,385.49300,1176.21000,-1659.52500,-665.37000,3320.72500,102.70800,-139.66190,2703.08800,-490.01600,138.77200,-18.49100,-18.49100,1.29800,-368.43700,-1083.76500,160.66210,-923.10290,-389.79200,-389.79200,-391.68700,-48.19800,-1752.78000,523.41100,93.40000,-391.68700
2021-09-30,1544.60800,546.48300,208.17300,754.65600,-930.07800,-1116.34400,2049.16700,141.05700,367.32200,2666.58600,-423.77800,-5563.04000,-162.62000,-162.62000,7.86100,-6141.57700,2331.66700,-115.11520,2216.55200,116.60000,116.60000,-366.64800,-13.65500,1952.84900,-1527.61800,99.59400,-366.64800
2020-09-30,-3399.55800,769.66500,-1432.09500,-662.42990,-1628.99100,-1621.14300,3300.83200,28.05000,6269.02800,2207.04000,-333.31300,,-56.08000,-56.08000,9.52200,-379.87100,1.02800,-33.03400,-32.00600,-260.91600,-260.91600,-343.57800,32.88300,-603.61700,1223.55200,74.41100,-343.57800
2019-09-30,854.13500,497.51200,623.17800,1120.69000,-1244.72400,-167.99000,1561.04800,-5.47100,369.19800,2344.02300,-308.92700,-63.95100,,,-2.95400,-375.83200,-3.91500,-129.15800,-133.07300,-597.79700,-597.79700,-338.97400,-16.66900,-1086.51300,881.67800,58.87400,-338.97400
2018-09-30,1615.89200,569.79300,-567.64200,2.15100,-657.77000,-4.92300,859.03600,-74.99200,-206.65500,1411.38800,-328.31100,-785.29900,,,2.49600,-1111.11400,633.42910,2.26560,635.69470,-500.77900,-500.77900,-333.04100,-44.74800,-242.87300,57.40100,62.31600,-333.04100
2017-09-30,364.48400,432.33100,232.42700,664.75800,-1277.89600,-431.45400,1473.38900,683.66500,474.89610,1504.13800,-466.39700,-49.55400,14.79600,14.79600,3.11400,-498.04100,-750.00000,0.44730,-749.55270,-227.00600,-227.00600,-320.27000,-15.98500,-1312.81400,-306.71700,62.20600,-320.27000
2016-09-30,1427.92900,392.16600,330.19700,722.36300,-912.72400,-1107.25200,3011.50800,-13.10300,1028.20500,3178.49700,-464.61600,-2731.35600,40.71200,40.71200,-13.91900,-3169.17900,200.00000,513.21390,713.21390,168.90310,168.90310,-288.47700,-28.56800,565.07200,574.39000,64.99200,-288.47700
2015-09-30,-138.16500,255.98800,1577.39100,1833.37900,-1478.79300,-1379.18900,4957.22700,-37.13100,2227.01400,3922.22800,-231.58500,-2616.24900,-86.21400,-86.21400,2.88300,-2931.16500,1496.39000,,1496.39000,-1845.11500,-1845.11500,-253.91900,-29.49000,-632.13400,358.92900,60.94400,-253.91900
2014-09-30,274.23000,196.61700,904.95900,1101.57600,-938.28600,-1304.56900,2255.32100,21.10700,88.84810,1464.65400,-264.45700,-9.10300,-117.79400,-117.79400,7.19900,-384.15500,566.40200,,566.40200,-837.41700,-837.41700,-214.46900,-17.50800,-502.99200,577.50700,43.10700,-214.46900
2013-09-30,433.70700,170.79300,321.61300,492.40600,-2312.51800,-1486.57200,,-157.18600,-137.98800,788.12500,-202.45000,329.98000,,,-10.27000,117.26000,,,,-485.75800,-485.75800,-195.71600,-59.51300,-740.98700,164.39800,36.27500,-195.71600
2012-09-30,718.98600,140.51500,31.97300,172.48800,71.51000,-116.17400,,42.53900,413.97500,1305.44900,-133.29200,-775.67000,,,-38.98700,-947.94900,51.96400,,51.96400,-1047.02200,-1047.02200,-132.76000,10.93600,-1116.88200,-759.38200,25.95400,-132.76000
2011-09-30,706.62400,106.96900,247.98800,354.95700,-23.93400,-228.30300,,-30.08300,106.36700,1167.94800,-155.27400,-45.38000,,,-11.76400,-212.41800,,-0.04200,-0.04200,-685.04600,-685.04600,-117.62400,14.99000,-787.72200,167.80800,27.27900,-117.62400
2010-09-30,636.74800,89.51900,192.07700,281.59600,63.02800,-241.91800,,-11.52600,190.28000,1108.62400,-176.20900,,,,-8.16200,-184.37100,389.03200,-210.42910,178.60290,-337.63700,-337.63700,-90.62200,-25.78300,-275.43900,648.81400,30.04900,-90.62200
2009-09-30,503.39700,94.31600,160.86300,255.17900,-457.77100,-765.01100,,-11.63500,25.18700,783.76300,-145.72900,-1.48200,,,-1.13800,-148.34900,,-8.83790,-8.83790,-428.28400,-428.28400,-62.69600,-4.34200,-504.16000,131.25400,27.13800,-62.69600
