,net-income-loss,total-depreciation-amortization-cash-flow,other-non-cash-items,total-non-cash-items,change-in-accounts-receivable,change-in-inventories,change-in-accounts-payable,change-in-assets-liabilities,total-change-in-assets-liabilities,cash-flow-from-operating-activities,net-change-in-property-plant-equipment,net-acquisitions-divestitures,net-change-in-long-term-investments,net-change-in-investments-total,investing-activities-other,cash-flow-from-investing-activities,net-long-term-debt,net-current-debt,debt-issuance-retirement-net-total,net-common-equity-issued-repurchased,net-total-equity-issued-repurchased,total-common-preferred-stock-dividends-paid,financial-activities-other,cash-flow-from-financial-activities,net-cash-flow,stock-based-compensation,common-stock-dividends-paid
2022-12-31,-2155.96200,1569.45700,95.07600,1664.53300,-234.34800,-73.79200,74.65700,853.93300,973.28590,481.85700,-2709.64200,,,,-278.12400,-2987.76600,2009.23100,,2009.23100,,,,-268.25800,1740.97300,-766.76500,36.11600,0.00000
2021-12-31,-5260.49900,1541.43300,359.63900,1901.07200,-181.70700,-34.52700,188.51800,1274.57600,1481.61200,-1877.81500,-2053.66500,,-70.22800,-70.22800,-20.84600,-2144.73900,2035.42700,-414.57000,1620.85700,1621.86000,1621.86000,,-202.14000,3040.57700,-982.70400,63.63800,0.00000
2020-12-31,-5775.13000,1435.47200,1939.27300,3374.74500,121.05500,27.07700,-133.81500,-1347.68400,-1331.26800,-3731.65300,-1937.33500,,-100.60900,-100.60900,-140.62200,-2178.56600,9702.05700,-1071.81900,8630.23800,1431.37500,1431.37500,-326.42100,-385.40300,9349.78800,3440.73600,39.77900,-326.42100
2019-12-31,1907.60000,1309.54900,54.52900,1364.07800,-9.89800,-8.53300,75.28100,295.80800,444.68800,3716.36600,-3024.66300,,-25.56900,-25.56900,-41.17400,-3091.40600,-534.67990,627.42770,92.74780,-99.58200,-99.58200,-602.67400,-60.86400,-670.37100,-44.11400,75.93000,-602.67400
2018-12-31,1815.79200,1086.67900,142.42300,1229.10200,-9.57300,-23.84900,91.73700,314.22000,434.24500,3479.13900,-3660.02800,-916.13500,-13.95700,-13.95700,100.96200,-4489.15800,1627.22900,764.83620,2392.06500,-575.03900,-575.03900,-527.49400,-91.45900,1198.07300,167.74000,46.06100,-527.49400
2017-12-31,1625.13300,997.13700,-85.94700,911.18990,-32.04300,2.42400,36.78000,295.56400,338.24300,2874.56600,-334.13800,,-10.39600,-10.39600,130.94200,-213.59200,-1968.12100,,-1968.12100,-222.47300,-222.47300,-437.45500,-47.74700,-2675.79600,-12.49100,69.45900,-437.45500
2016-12-31,1283.38800,947.71000,24.23800,971.94790,4.75900,-1.67900,29.56400,200.15100,261.35400,2516.69000,-2494.36300,,-9.15500,-9.15500,-221.37400,-2724.89200,972.99020,,972.99020,-297.70200,-297.70200,-346.48700,-84.99200,243.80900,11.03800,32.65900,-346.48700
2015-12-31,665.78300,879.16100,434.40200,1313.56300,63.10200,1.19700,-25.27800,-95.11100,-32.98000,1946.36600,-1613.34000,,-56.16300,-56.16300,-73.47200,-1742.97500,280.94780,,280.94780,-188.74800,-188.74800,-280.21200,-65.50000,-253.51200,-67.67600,36.07300,-280.21200
2014-12-31,764.14600,827.43800,22.29000,849.72800,100.09500,26.25400,-40.65100,36.11900,129.88500,1743.75900,-1591.39800,,-188.59500,-188.59500,9.61500,-1770.37800,429.74000,,429.74000,-165.19500,-165.19500,-198.95200,-48.11300,17.48000,-15.44600,26.11600,-198.95200
2013-12-31,473.69200,754.71100,69.26300,823.97400,95.40100,-4.32100,18.95700,14.42000,114.40200,1412.06800,-763.77700,,-70.62600,-70.62600,9.86500,-824.53800,-407.01680,,-407.01680,30.12500,30.12500,-143.62900,-56.10500,-576.62600,9.83200,,-143.62900
2012-12-31,18.28700,730.49300,470.57800,1201.07100,8.02600,-1.64500,36.60200,102.11900,162.37600,1381.73400,-1281.68800,,,,18.36500,-1263.32300,-2.81590,,-2.81590,15.14600,15.14600,-117.70700,-74.24000,-179.61700,-67.33100,,-117.70700
2011-12-31,607.42100,702.42600,20.49300,722.91900,87.87200,-18.42300,56.75500,2.43000,125.39900,1455.73900,-828.62600,,-110.66000,-110.66000,14.72100,-924.56500,-600.67790,,-600.67790,19.46300,19.46300,-21.70700,-73.59300,-676.51500,-157.74300,,-21.70700
2010-12-31,515.65300,643.71600,182.58400,826.30000,146.49800,-20.27400,-15.50700,125.02100,321.06600,1663.01900,-2187.18900,,,,-100.72900,-2287.91800,819.99690,,819.99690,26.15800,26.15800,,-89.19500,756.96000,135.31000,,0.00000
2009-12-31,152.48500,568.21400,58.80700,627.02100,-3.63300,-11.29500,16.42400,28.95300,65.37500,844.88100,-2186.62100,,-181.68300,-181.68300,93.84700,-2274.45700,1368.69100,,1368.69100,0.56900,0.56900,,-57.05400,1312.20600,-118.25900,,0.00000
