,net-income-loss,total-depreciation-amortization-cash-flow,other-non-cash-items,total-non-cash-items,change-in-accounts-receivable,change-in-inventories,change-in-accounts-payable,change-in-assets-liabilities,total-change-in-assets-liabilities,cash-flow-from-operating-activities,net-change-in-property-plant-equipment,net-acquisitions-divestitures,net-change-in-long-term-investments,net-change-in-investments-total,investing-activities-other,cash-flow-from-investing-activities,net-long-term-debt,net-current-debt,debt-issuance-retirement-net-total,net-common-equity-issued-repurchased,net-total-equity-issued-repurchased,total-common-preferred-stock-dividends-paid,financial-activities-other,cash-flow-from-financial-activities,net-cash-flow,stock-based-compensation,common-stock-dividends-paid
2022-12-31,765.00000,1032.20000,13.30000,1045.50000,-99.80000,-105.60000,2.10000,162.50000,-8.60000,1801.90000,-2166.50000,,-4.50000,-4.50000,18.80000,-2152.20000,656.79990,238.40000,895.20000,,,-534.80000,-11.10000,349.30000,-1.00000,18.80000,-534.80000
2021-12-31,891.90000,997.00000,29.60000,1026.60000,110.90000,-61.60000,-55.10000,-602.40000,-566.80000,1351.70000,-1972.50000,,20.30000,20.30000,38.40000,-1913.80000,46.50000,791.60000,838.10000,112.50000,112.50000,-497.90000,-9.30000,443.40000,-118.70000,15.60000,-497.90000
2020-12-31,630.00000,983.90000,91.60000,1075.50000,-25.90000,-22.30000,134.30000,-44.50000,48.30000,1753.80000,-1560.30000,,37.70000,37.70000,-11.10000,-1533.70000,605.40000,-225.20000,380.20000,,,-465.00000,-13.60000,-98.40000,121.70000,16.00000,-465.00000
2019-12-31,685.60000,958.40000,75.20000,1033.60000,2.90000,29.90000,16.90000,-11.70000,29.80000,1749.00000,-1210.10000,,134.90000,134.90000,-5.10000,-1080.30000,1641.30000,-270.80000,1370.50000,-1628.70000,-1628.70000,-462.50000,-85.10000,-805.80000,-137.10000,16.30000,-462.50000
2018-12-31,546.00000,706.20000,115.70000,821.90000,80.10000,54.70000,56.70000,14.80000,129.90000,1497.80000,-1069.70000,1154.20000,-10.10000,-10.10000,123.00000,197.40000,-133.40000,133.60000,0.20000,-1042.30000,-1042.30000,-475.00000,-21.30000,-1538.40000,156.80000,29.90000,-475.00000
2017-12-31,336.50000,440.60000,122.20000,562.80000,-2.10000,7.20000,10.00000,-10.90000,13.40000,912.70000,-764.60000,,-12.60000,-12.60000,-3.60000,-780.80000,144.40000,-37.20000,107.20000,,,-223.10000,-15.70000,-131.60000,0.30000,8.80000,-223.10000
2016-12-31,361.20000,396.10000,149.00000,545.10000,-30.30000,1.80000,-8.10000,-60.00000,-102.50000,803.80000,-1087.00000,,97.00000,97.00000,-4.10000,-994.10000,317.90000,84.70000,402.60000,,,-204.30000,-8.10000,190.20000,-0.10000,9.30000,-204.30000
2015-12-31,301.79600,351.92000,156.04900,507.96900,9.04200,-53.26300,6.63600,-69.40300,-93.91500,715.85000,-700.22800,,51.74700,51.74700,-1.22300,-649.70400,-122.53400,-12.46200,-134.99600,257.99800,257.99800,-186.12000,-4.35300,-67.47100,-1.32500,8.34500,-186.12000
2014-12-31,322.32500,327.20000,141.70200,468.90200,-17.29100,-8.77300,6.18900,47.28200,34.00300,825.23000,-852.05200,,21.03400,21.03400,-7.73000,-838.74800,-40.37600,140.92300,100.54700,87.66900,87.66900,-171.50700,-3.12200,13.58700,0.06900,7.28000,-171.50700
2013-12-31,300.86300,304.93700,116.77600,421.71300,-24.64900,10.12400,7.85600,-27.32200,-19.77300,702.80300,-780.09800,,140.31300,140.31300,-2.11600,-641.90100,363.41000,-291.09400,72.31600,32.90600,32.90600,-162.90400,-4.56200,-62.24400,-1.34200,7.61200,-162.90400
2012-12-31,282.46200,318.13000,120.09900,438.22900,2.40800,-19.22700,-19.16100,-97.54200,-121.58500,599.10600,-810.20900,,7.60000,7.60000,5.27200,-797.33700,290.01800,85.85300,375.87100,6.99600,-15.57100,-158.18200,-1.59700,200.52100,2.29000,5.55700,-158.18200
2011-12-31,236.18000,326.62800,84.13000,410.75800,-1.63800,-21.48500,3.00800,-75.74800,-184.24200,462.69600,-697.45100,,-12.81900,-12.81900,8.75400,-701.51600,-32.76300,118.22200,85.45900,294.94200,294.94200,-138.23300,-0.73700,241.43100,2.61100,7.24200,-138.23300
2010-12-31,208.62400,312.18100,127.79700,439.97800,-11.43400,-12.26600,30.33000,-75.09500,-40.90000,607.70200,-540.07600,,-17.98500,-17.98500,2.01600,-556.04500,-33.28600,54.64400,21.35800,54.65100,54.65100,-129.14600,-1.45200,-54.58900,-2.93200,10.73200,-129.14600
2009-12-31,175.07500,284.31600,12.35600,296.67200,-17.15900,10.46600,-15.11500,-1.52700,7.15800,478.90500,-555.63700,,-19.71400,-19.71400,2.92000,-572.43100,140.49600,74.62800,215.12400,4.58700,4.58700,-122.93700,0.44800,97.22200,-19.05400,4.68500,-122.93700
