,net-income-loss,total-depreciation-amortization-cash-flow,other-non-cash-items,total-non-cash-items,change-in-accounts-receivable,change-in-inventories,change-in-accounts-payable,change-in-assets-liabilities,total-change-in-assets-liabilities,cash-flow-from-operating-activities,net-change-in-property-plant-equipment,net-acquisitions-divestitures,net-change-in-short-term-investments,net-change-in-long-term-investments,net-change-in-investments-total,investing-activities-other,cash-flow-from-investing-activities,net-long-term-debt,net-current-debt,debt-issuance-retirement-net-total,net-common-equity-issued-repurchased,net-total-equity-issued-repurchased,total-common-preferred-stock-dividends-paid,financial-activities-other,cash-flow-from-financial-activities,net-cash-flow,stock-based-compensation,common-stock-dividends-paid
2022-12-31,6345.00000,10276.00000,-1326.00000,8950.00000,-663.00000,-69.00000,,-183.00000,-2229.00000,13066.00000,-1118.00000,-2981.00000,2819.00000,218.00000,3037.00000,,-1062.00000,-5505.00000,194.00000,-5311.00000,-8001.00000,-8001.00000,-4634.00000,984.00000,-16962.00000,-4991.00000,457.00000,-4634.00000
2021-12-31,7014.00000,10686.00000,-232.00000,10454.00000,-1054.00000,13.00000,,598.00000,-1261.00000,16207.00000,-973.00000,-862.00000,-1282.00000,2579.00000,1297.00000,,-538.00000,-6022.00000,-160.00000,-6182.00000,-6287.00000,-6287.00000,-4396.00000,641.00000,-16224.00000,-657.00000,583.00000,-4396.00000
2020-12-31,-8995.00000,10380.00000,11680.00000,22060.00000,-646.00000,2672.00000,,1078.00000,987.00000,14052.00000,-753.00000,-12343.00000,2108.00000,129.00000,2237.00000,,-10859.00000,4195.00000,-267.00000,3928.00000,-1546.00000,-1546.00000,-4075.00000,542.00000,-1151.00000,2153.00000,779.00000,-4075.00000
2019-12-31,3460.00000,1746.00000,-140.00000,1606.00000,752.00000,463.00000,,819.00000,3170.00000,8210.00000,-836.00000,-9092.00000,-152.00000,167.00000,15.00000,,-9913.00000,17522.00000,131.00000,17653.00000,-7300.00000,-7300.00000,-2679.00000,-53.00000,7621.00000,5909.00000,441.00000,-2679.00000
2018-12-31,4947.00000,637.00000,1265.00000,1902.00000,-429.00000,-216.00000,,718.00000,217.00000,7066.00000,-951.00000,-1123.00000,74.00000,,74.00000,,-2000.00000,-5.00000,-543.00000,-548.00000,-320.00000,-320.00000,-2613.00000,-54.00000,-3535.00000,1490.00000,221.00000,-2613.00000
2017-12-31,975.00000,789.00000,1246.00000,2035.00000,-431.00000,-29.00000,,-869.00000,2145.00000,5275.00000,-1055.00000,10.00000,979.00000,,979.00000,,-66.00000,264.00000,727.00000,991.00000,-2469.00000,-2469.00000,-2577.00000,-22.00000,-4077.00000,1184.00000,199.00000,-2577.00000
2016-12-31,4507.00000,382.00000,-643.00000,-261.00000,-803.00000,-152.00000,,152.00000,-1152.00000,3058.00000,-1215.00000,975.00000,1720.00000,,1720.00000,,1480.00000,-15.00000,125.00000,110.00000,-231.00000,-231.00000,-2547.00000,15.00000,-2653.00000,1852.00000,205.00000,-2547.00000
2015-12-31,1631.00000,376.00000,833.00000,1209.00000,-942.00000,97.00000,,835.00000,-735.00000,2105.00000,-820.00000,-403.00000,-349.00000,,-349.00000,,-1572.00000,-689.00000,-449.00000,-1138.00000,,,-2477.00000,-9.00000,-3624.00000,-3186.00000,235.00000,-2477.00000
2014-12-31,2029.00000,467.00000,410.00000,877.00000,-252.00000,-254.00000,,621.00000,242.00000,3148.00000,-526.00000,3366.00000,-1624.00000,,-1624.00000,,1216.00000,-676.00000,244.00000,-432.00000,288.00000,288.00000,-2398.00000,105.00000,-2437.00000,1985.00000,213.00000,-2398.00000
2013-12-31,2580.00000,763.00000,17.00000,780.00000,-504.00000,-45.00000,,205.00000,194.00000,3545.00000,-537.00000,9.00000,-44.00000,,-44.00000,,-572.00000,892.00000,198.00000,1090.00000,131.00000,131.00000,-2309.00000,20.00000,-1068.00000,1930.00000,191.00000,-2309.00000
2012-12-31,2501.00000,973.00000,4098.00000,5071.00000,648.00000,-103.00000,,-894.00000,-631.00000,6941.00000,-548.00000,-7462.00000,-3607.00000,4890.00000,1283.00000,,-6727.00000,-158.00000,49.00000,-109.00000,-1940.00000,-1940.00000,-2286.00000,2.00000,-4333.00000,-4120.00000,154.00000,-2286.00000
2011-12-31,5260.00000,628.00000,-1094.00000,-466.00000,-220.00000,-193.00000,593.00000,58.00000,104.00000,4840.00000,-367.00000,-211.00000,-859.00000,,-859.00000,,-1437.00000,-78.00000,-1.00000,-79.00000,-620.00000,-620.00000,-2254.00000,296.00000,-2657.00000,743.00000,161.00000,-2254.00000
2010-12-31,4513.00000,607.00000,-568.00000,39.00000,-270.00000,156.00000,315.00000,6.00000,-29.00000,4491.00000,-424.00000,-762.00000,-5823.00000,3197.00000,-2626.00000,,-3812.00000,-930.00000,-33.00000,-963.00000,-324.00000,-324.00000,-2202.00000,146.00000,-3343.00000,-2650.00000,193.00000,-2202.00000
2009-12-31,11862.00000,707.00000,-8546.00000,-7839.00000,227.00000,82.00000,,135.00000,974.00000,4065.00000,-173.00000,-2232.00000,-3489.00000,2075.00000,-1414.00000,-561.00000,-4380.00000,1471.00000,-26.00000,1445.00000,827.00000,827.00000,-2483.00000,194.00000,-17.00000,-293.00000,183.00000,-2483.00000
