,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2012-03-31,0.57840,1.37190,27.22760,27.22760,32.23310,34.92540,0.03300,3.21970,2.89920,1.03060,1.17280,40.45170,1.60040,1.26340
2011-12-31,0.57300,1.34200,28.61290,28.61290,15.69660,11.76470,0.02900,1.35640,1.21850,0.43030,0.50030,40.56870,0.7309,0.2148
2011-09-30,0.58560,1.41340,31.43950,31.43950,9.41150,5.97320,0.03410,0.91120,0.82210,0.28620,0.32520,39.90860,1.6486,1.4153
2011-06-30,0.58860,1.43060,33.24190,33.24190,18.13710,13.19830,0.03390,1.89320,1.71060,0.58720,0.67350,39.94800,0.3731,-0.053
2011-03-31,0.59470,1.46740,26.85360,26.85360,43.27750,54.91520,0.03550,4.76940,4.45910,1.50390,1.72400,39.32290,1.02390,0.80840
2010-12-31,0.61450,1.59430,13.85370,13.85370,52.72000,48.51820,0.02450,4.27290,3.98500,1.25940,1.45820,37.19010,0.9579,0.3284
2010-09-30,0.63130,1.71250,32.58770,32.58770,18.22780,13.85370,0.03330,2.10020,1.96310,0.58060,0.68080,35.51620,0.3303,0.0705
2010-06-30,0.61650,1.60720,34.70770,34.70770,12.55230,8.45630,0.03440,1.39100,1.21850,0.40670,0.46730,36.41950,1.3287,0.9502
2010-03-31,0.62610,1.67420,33.29830,33.29830,36.14310,29.22530,0.03360,4.17380,3.65490,1.18570,1.36670,36.41490,1.57020,1.20040
2009-12-31,0.61640,1.60700,23.95150,23.95150,-22.03010,-23.92220,0.03130,-2.47360,-2.32060,-0.71390,-0.83130,36.69360,0.947,-0.051
2009-09-30,0.64620,1.82670,33.23510,33.23510,17.54870,18.82370,0.03000,1.83140,1.61490,0.50350,0.57130,38.81320,0.4926,-0.3881
2009-06-30,0.63490,1.73900,32.31880,32.31880,-5.68140,-7.70330,0.03090,-0.69440,-0.61410,-0.20030,-0.22420,39.88630,1.1312,0.1711
2009-03-31,0.65990,1.94060,27.84500,27.84500,23.41530,18.54510,0.03130,2.68150,2.34480,0.71060,0.79740,41.45100,1.08090,-0.01040
