,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.56760,0.26730,0.40710,39.16820,-8.06150,-8.06150,-5.66870,-4.72870,0.07710,0.64590,3.39750,26.48980,-0.64000,-0.94870,-0.36300,-0.46890,24.96640,1.8692,0.4847
2022-09-30,1.77120,0.27160,0.39570,42.60660,-1.14100,-1.14100,-1.22570,6.64360,0.08770,0.68610,2.05360,43.82640,1.02020,1.54330,0.58280,0.74310,24.20280,0.2398,-1.5118
2022-06-30,1.85860,0.24330,0.35000,36.46630,-4.56890,-4.56890,-5.93300,-2.96330,0.08990,0.79960,2.52700,35.61580,-0.44850,-0.67560,-0.26640,-0.33940,24.65120,0.1997,-1.5718
2022-03-31,2.13380,0.24120,0.36110,50.36780,23.65280,23.65280,52.63990,44.20530,0.10410,0.76320,2.59440,34.68970,7.86630,11.70500,4.60040,5.96880,25.22280,1.43440,0.26640
2021-12-31,2.13230,0.26000,0.39940,53.62920,24.30340,24.30340,25.30200,22.52050,0.12190,0.88340,2.17070,41.46190,4.84640,7.55910,2.74520,3.58650,23.43760,1.3153,-0.5477
2021-09-30,2.07300,0.28330,0.44740,55.99210,27.23530,27.23530,35.73360,35.55130,0.11430,0.86200,2.28480,39.39140,7.57380,12.26780,4.06220,5.42810,22.15070,2.4222,1.3363
2021-06-30,1.98790,0.27120,0.41560,57.08320,28.25120,28.25120,29.26490,25.78070,0.12700,0.95550,2.63150,34.20100,5.93970,10.03750,3.27370,4.32860,21.00250,2.1588,1.2085
2021-03-31,1.89530,0.29400,0.44960,55.17210,18.77700,18.77700,19.85460,17.08430,0.13060,1.03910,2.72930,32.97510,4.21140,7.56500,2.23140,2.97320,19.76400,1.30570,0.23440
2020-12-31,1.90870,0.29490,0.44920,56.80250,29.45240,29.45240,37.48120,29.31730,0.13050,1.02410,2.94570,30.55260,7.22750,13.00370,3.82580,5.09590,19.95030,2.4204,1.473
2020-09-30,1.66360,0.32600,0.49040,53.13370,27.59510,27.59510,27.49690,23.32410,0.12620,0.92660,2.56760,35.05160,5.73540,11.33680,2.94370,3.86570,18.19280,2.0123,1.1029
2020-06-30,1.97460,0.30560,0.46760,53.25930,28.87770,28.87770,30.08410,25.87690,0.12930,1.02810,2.65130,33.94620,6.22490,11.40430,3.34670,4.32250,19.28290,2.6137,1.8132
2020-03-31,1.73680,0.32320,0.52280,60.60120,35.49530,35.49530,33.35690,28.55050,0.13420,0.84490,2.34510,38.37760,7.41420,14.27780,3.83250,5.01820,18.03350,1.42810,0.67020
2019-12-31,1.40020,0.24620,0.37420,58.77580,33.63350,33.63350,39.92280,34.16800,0.14800,0.95280,2.63860,34.10910,8.90920,17.09120,5.05770,6.71610,18.06620,2.1637,1.1438
2019-09-30,1.19520,0.24200,0.38940,58.85880,33.59560,33.59560,35.01300,31.21420,0.14350,0.91400,2.78920,32.26680,8.06820,15.56010,4.47790,6.11540,17.06710,2.4725,1.3878
2019-06-30,1.48380,0.25080,0.38450,59.84850,27.97330,27.97330,28.62160,25.31960,0.12620,0.76210,2.64800,33.98790,5.57590,10.68390,3.19600,4.17750,16.91810,1.6873,0.8949
2019-03-31,1.53670,0.25890,0.38670,56.59050,25.98840,25.98840,28.31080,24.74320,0.12410,0.89790,2.30860,38.98450,5.39500,10.54590,3.06970,3.99810,16.45320,1.08650,0.35890
2018-12-31,1.73140,0.25180,0.35350,60.17580,33.36010,33.36010,30.20310,27.84480,0.14580,1.02440,2.77550,32.42640,6.96730,13.59450,4.05980,5.21270,16.51090,1.4131,0.613
2018-09-30,1.51170,0.25780,0.38990,64.49930,38.35000,38.35000,37.26970,33.38730,0.14940,0.91920,3.51160,25.62910,8.95040,18.29570,4.98900,6.64340,15.66240,1.9623,1.1004
2018-06-30,1.57090,0.26020,0.40180,61.42550,31.08710,31.08710,32.59640,29.51300,0.13460,0.89090,3.65880,24.59850,7.14660,14.89970,3.97390,5.28730,15.19130,1.5735,0.6137
2018-03-31,1.58460,0.26090,0.40780,60.56890,27.82270,27.82270,31.19010,27.72310,0.12490,0.88650,3.29290,27.33160,6.34790,13.30980,3.46360,4.69160,15.05690,1.31190,0.70440
2017-12-31,1.69340,0.26620,0.38850,63.20300,31.87120,31.87120,35.38970,-4.02860,0.13840,0.89860,3.04140,29.59190,-0.99540,-2.15460,-0.55740,-0.73040,14.72560,1.4887,0.6517
2017-09-30,1.60250,0.27940,0.44600,62.31970,31.83480,31.83480,36.72050,27.96460,0.12710,0.87820,2.71230,33.18220,6.36630,13.48500,3.55340,4.58780,15.15730,1.3081,0.6854
2017-06-30,2.16250,0.28870,0.46610,61.61350,26.02450,26.02450,30.96930,19.02050,0.12090,0.89610,2.73540,32.90190,4.09180,6.15030,2.29960,2.91040,14.60420,0.9775,0.4011
2017-03-31,1.69250,0.23630,0.38520,61.90860,24.54720,24.54720,25.78400,20.03240,0.12790,0.97160,3.00670,29.93310,4.43420,6.80000,2.56300,3.38660,14.19500,0.79860,0.39870
2016-12-31,1.74900,0.23770,0.38180,61.97020,29.22320,29.22320,27.11620,21.75400,0.14450,1.12140,3.49130,25.77870,5.37860,8.35500,3.14310,4.10010,14.00130,1.6729,0.9484
2016-09-30,1.80240,0.27590,0.43760,63.27160,28.27990,28.27990,27.36720,21.40960,0.14060,1.00210,3.18620,28.24690,5.35210,8.50390,3.01020,3.87570,13.31820,1.177,0.6736
2016-06-30,1.66680,0.28160,0.46630,58.91530,9.73920,9.73920,12.34020,9.82780,0.12320,0.95860,3.05760,29.43470,2.16730,3.96380,1.21100,1.55700,12.97950,0.7917,0.3214
2016-03-31,1.56320,0.26250,0.41470,59.33440,18.74180,18.74180,18.30390,14.93210,0.12990,0.96890,3.25000,27.69230,3.34460,6.18280,1.93990,2.46660,12.97160,0.83180,0.55570
2015-12-31,2.44920,0.24700,0.37110,64.30200,28.82530,28.82530,28.85210,24.22560,0.14700,1.03040,3.11550,28.88760,5.91470,7.88520,3.56100,4.45380,12.92800,1.0989,0.6269
2015-09-30,2.40090,0.26000,0.37110,62.98650,28.98030,28.98030,29.40200,21.49330,0.14680,1.07830,3.52720,25.51610,5.44510,7.39380,3.15470,4.02950,12.07130,1.187,0.9344
2015-06-30,1.97430,0.17360,0.22940,62.50850,21.94770,21.94770,22.60710,20.50780,0.14580,1.02680,3.41840,26.32820,4.69020,6.37730,2.99030,3.87620,12.13870,0.7016,0.3413
2015-03-31,1.76030,0.18070,0.24090,60.48040,20.46010,20.46010,20.91390,15.58560,0.14270,1.14330,3.93750,22.85740,3.62680,4.98660,2.22410,2.97150,11.58250,0.89850,0.48640
2014-12-31,1.73190,0.17750,0.24440,65.35560,30.24930,30.24930,31.64870,24.86920,0.16020,1.19350,3.32530,27.06540,6.55330,9.02660,3.98370,5.38980,11.76600,1.1351,0.7147
2014-09-30,1.84570,0.17750,0.23660,64.98560,31.19420,31.19420,31.26290,22.79100,0.16060,1.23840,3.99070,22.55260,5.91550,8.06310,3.66050,4.86530,11.54480,1.1555,0.6542
2014-06-30,2.36760,0.18200,0.22270,64.47110,27.79260,27.79260,28.35660,20.21550,0.15070,1.24630,3.96420,22.70340,4.71920,6.36480,3.04600,3.86040,11.97390,1.0636,0.5122
2014-03-31,2.25460,0.18500,0.22760,59.64430,19.66470,19.66470,20.91820,15.12070,0.13880,1.36890,3.64170,24.71400,3.32540,4.54570,2.09940,2.71030,11.67300,0.68420,0.15870
2013-12-31,2.36470,0.18430,0.23080,61.95610,25.65420,25.65420,25.66860,18.97500,0.14980,1.26150,3.86210,23.30350,4.50600,6.16300,2.84220,3.67540,11.72860,1.1863,0.6071
2013-09-30,2.25950,0.19180,0.24360,62.40450,25.98830,25.98830,29.10330,21.87940,0.14890,1.11820,3.62540,24.82460,5.31990,7.45870,3.25780,4.29970,11.15060,1.1258,0.5627
2013-06-30,2.55050,0.19630,0.24910,58.30930,21.22400,21.22400,21.02100,15.61160,0.14960,1.17590,3.68770,24.40560,3.71470,5.23350,2.33480,2.98550,10.80910,0.9205,0.3893
2013-03-31,2.43070,0.20430,0.25840,56.16850,20.02390,20.02390,19.41970,16.25600,0.15140,1.26530,3.55770,25.29730,3.99460,5.73940,2.46140,3.17860,10.34640,0.84350,0.41560
2012-12-31,2.43120,0.20420,0.26260,58.00250,23.41030,23.41030,23.77380,18.31270,0.15980,1.19560,3.51600,25.59690,4.82000,6.99980,2.92590,3.83590,10.35660,1.1645,0.6814
2012-09-30,1.92540,0.12600,0.14520,63.27560,28.54280,28.54280,29.13730,22.08520,0.18080,0.92910,3.41720,26.33720,6.03220,8.89150,3.99240,5.27240,9.88940,1.012,0.4422
2012-06-30,2.44690,0.12700,0.14730,63.35830,28.38310,28.38310,29.13860,20.93920,0.18660,1.00880,3.80950,23.62490,5.79550,8.47350,3.90730,5.05980,9.73050,0.9108,0.3995
2012-03-31,2.12890,0.13160,0.15930,64.04000,29.52120,29.52120,29.55220,21.21490,0.17970,1.03390,3.19690,28.15200,5.85540,8.74540,3.81250,5.08470,9.34080,0.57240,-0.00040
2011-12-31,2.15100,0.13370,0.15970,64.46320,33.11730,33.11730,33.03090,24.19530,0.19530,1.20480,3.80470,23.65520,7.31850,11.05630,4.72450,6.34020,9.18220,1.19,0.684
