,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2017-03-31,1.20070,0.51410,1.06990,35.33900,8.55930,8.55930,5.38140,4.23730,0.11140,1.30600,68.91100,1.30770,-1.07220,0.48150,0.63540,35.50300,0.23840,-0.09370
2016-12-31,1.23360,0.44510,0.81260,34.28570,3.47250,3.47250,-0.30770,-9.71430,0.10730,1.30670,68.87470,-2.44920,2.62810,-1.02320,-1.35900,37.63810,2.2503,1.8149
2016-09-30,1.63160,1.03550,-29.72910,29.45890,11.22250,11.22250,9.55240,6.68000,0.36260,1.21310,74.19260,-126.94230,-9.28420,2.51890,4.51160,-0.68620,2.1483,1.9739
2016-06-30,1.52260,1.10540,-10.69670,27.81710,9.65870,9.65870,8.43530,5.53770,0.39190,1.21470,74.09130,-39.78990,-7.01030,2.29640,4.19520,-1.93050,0.3367,0.0817
2016-03-31,1.54430,1.09350,-11.93100,27.78520,12.01340,12.01340,10.00000,7.18120,0.37410,1.24380,72.35630,-52.92780,-8.46370,2.73670,4.94870,-1.72150,0.92260,0.70840
2015-12-31,1.51320,1.16130,-7.34520,29.70920,11.66060,11.66060,10.43980,6.86110,0.38740,1.26760,71.00070,-32.07830,-7.56900,2.74540,5.17440,-2.81410,1.6406,1.4719
2015-09-30,1.65370,1.08000,-13.77530,28.80620,11.72280,11.72280,10.08370,7.81080,0.35320,1.20230,74.85950,-60.49100,-8.51400,2.69820,4.83710,-1.46190,2.2564,2.0564
2015-06-30,1.63970,1.40340,-3.54790,27.05330,10.97240,10.97240,7.96120,5.88500,0.43200,1.25090,71.94810,-12.10630,-5.94660,2.54200,4.88400,-5.72130,0.3975,0.2742
2015-03-31,1.58920,1.36540,-3.74680,27.31890,10.62760,10.62760,9.02410,6.41130,0.41640,1.28270,70.16380,-14.11560,-6.42210,2.67040,5.15720,-4.90040,-0.50470,-0.63370
2014-12-31,1.45800,1.44600,-3.24350,28.95000,11.23540,11.23540,9.33170,6.31020,0.42810,1.38260,65.09510,-12.63370,-6.13960,2.69860,5.63430,-5.67160,1.957,1.7662
2014-09-30,1.35870,1.36080,-3.81040,26.42520,10.65280,10.65280,9.46190,6.61800,0.45060,1.33340,67.49500,-17.29350,-7.17130,2.98490,6.23890,-4.19930,1.0527,0.8818
2014-06-30,1.37810,1.44230,-3.29410,26.91680,10.51430,10.51430,8.51130,6.34740,0.45020,1.36670,65.85300,-13.69190,-6.47500,2.85730,6.05640,-4.89010,0.5068,0.3685
2014-03-31,1.41510,1.38020,-3.65810,27.64590,10.80520,10.80520,9.38280,6.89550,0.42710,1.35540,66.39980,-16.12330,-7.17040,2.94630,6.12980,-4.30240,-0.21370,-0.34680
2013-12-31,1.31270,1.48790,-3.06530,26.24620,9.20920,9.20920,7.25370,5.29270,0.44970,1.46660,61.36510,-10.92670,-5.30370,2.37820,5.33100,-5.14830,1.7415,1.6212
2013-09-30,1.28690,1.53530,-2.87390,27.76570,10.47460,10.47460,7.89390,5.58340,0.42080,1.31160,68.61680,-9.35210,-4.64120,2.34280,5.00610,-5.52220,1.3241,1.2373
2013-06-30,1.35130,1.63970,-2.56340,25.20470,7.32410,7.32410,3.60580,2.97270,0.48930,1.44980,62.07890,-4.80680,-2.81000,1.44830,3.07500,-6.18900,0.1916,-0.017
2013-03-31,1.17800,2.28070,-1.80710,25.74180,9.37180,9.37180,6.66950,3.93130,0.50640,1.53600,58.59300,-3.64190,-2.54270,1.98440,4.66420,-11.41980,-0.18070,-0.44010
2012-12-31,1.15360,2.34930,-1.78210,24.81570,7.38380,7.38380,4.30870,2.73540,0.51160,1.67580,53.70560,-2.57340,-1.80810,1.39940,3.47230,-11.73980,1.35,1.1723
2012-09-30,,,,25.13240,9.09790,9.09790,6.05390,4.34300,,,,,,,,,0.7494,0.6219
2012-06-30,,,,25.73130,8.19690,8.19690,6.03170,3.83510,,,,,,,,,0.7024,0.5141
2012-03-31,,,,25.71990,7.95330,7.95330,5.66200,3.74140,,,,,,,,,0.03950,-0.04760
2011-12-31,,,,,,,,,,,,,,,,,0,0
2010-12-31,,,,,,,,,,,,,,,,,0,0
