,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-09-30,0.74790,0.59950,1.66590,57.35810,23.05420,23.05420,19.04150,14.31030,0.09130,4.66040,1.44660,62.21490,5.65870,-5.01130,1.33940,2.26620,21.13970,2.5037,1.2394
2022-06-30,0.76180,0.60920,1.70630,57.32340,22.35050,22.35050,20.29360,15.38670,0.09130,3.95500,1.41320,63.68370,6.08420,-5.24730,1.43590,2.37760,20.80070,2.5807,1.4693
2022-03-31,0.76380,0.62170,1.80080,57.23310,23.23420,23.23420,18.12900,13.64960,0.09170,3.92180,1.42090,63.34120,5.53100,-4.57520,1.28820,2.09250,20.28150,1.62330,0.23800
2021-12-31,0.77880,0.63290,1.81330,55.98090,22.33250,22.33250,18.03510,13.54100,0.09290,4.90870,1.42860,62.99760,5.69350,-4.52440,1.29220,2.09020,19.81990,2.0077,0.4643
2021-09-30,0.97390,0.64620,1.92350,58.90020,27.05450,27.05450,25.44130,19.46530,0.09310,5.87410,1.48300,60.68810,8.35020,-6.60770,1.85430,2.95440,18.95790,2.5867,1.3456
2021-06-30,0.88890,0.65860,2.02250,57.78050,24.18260,24.18260,23.17260,17.17810,0.09670,10.03170,1.58840,56.66180,7.92020,-5.90480,1.70370,2.70400,18.14250,2.5927,1.574
2021-03-31,1.02370,0.67320,2.18070,58.85840,23.64070,23.64070,21.53530,15.95830,0.09510,10.37760,1.46030,61.63110,7.39930,-5.12390,1.55630,2.41840,17.55600,2.34040,1.25540
2020-12-31,1.37660,0.64000,1.86310,57.27550,20.69640,20.69640,18.02430,13.22500,0.10960,8.25280,1.45050,62.04690,6.81080,-7.39700,1.49080,2.45160,16.73990,2.2443,1.2728
2020-09-30,1.06600,0.62270,1.73700,60.89780,24.34140,24.34140,18.54930,13.81290,0.10620,8.46530,1.39470,64.53190,6.76990,-7.05670,1.51650,2.55440,16.07750,2.1522,1.1102
2020-06-30,0.96010,0.62350,1.76000,61.41160,24.17640,24.17640,20.32060,15.43670,0.10380,9.11480,1.34290,67.01740,7.54760,-7.34060,1.65010,2.84140,15.49350,3.5566,2.4516
2020-03-31,0.99140,0.63350,1.90970,61.10090,20.81300,20.81300,17.95630,13.14770,0.10730,7.52970,1.32830,67.75480,6.95340,-6.63920,1.45570,2.54850,14.89920,2.13090,0.85730
2019-12-31,0.83520,0.61580,1.77430,55.05100,19.09130,19.09130,10.67430,14.65130,0.11920,10.99230,1.36750,65.81190,8.30270,-7.89130,1.78830,3.18990,15.19290,2.1734,0.8191
2019-09-30,0.89000,0.62790,1.81720,59.31170,24.86780,24.86780,21.04640,15.79010,0.11550,8.70220,1.33100,67.61630,8.84900,-7.85370,1.87350,3.29280,14.58300,2.6349,1.5809
2019-06-30,0.87160,0.64350,1.95650,60.33490,24.47690,24.47690,16.55700,12.29770,0.11330,10.90060,1.28660,69.94920,7.03060,-5.77940,1.43900,2.50640,14.01120,2.1156,1.2217
2019-03-31,0.86510,0.64640,1.97810,59.56800,23.99470,23.99470,21.12800,15.66240,0.11310,9.16730,1.31300,68.54490,8.98020,-7.26560,1.81720,3.17530,13.89360,1.71040,0.67950
2018-12-31,0.91320,0.61300,1.66200,55.39510,1.85820,1.85820,3.98760,5.65620,0.12940,11.44540,1.36570,65.90180,3.77440,-2.79780,0.77970,1.46060,13.24050,1.9714,0.8447
