,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.35400,0.36180,0.65660,28.54080,8.82520,8.82520,6.27310,-6.19520,0.21440,1.88880,1.56300,57.58040,-0.95330,-1.48460,-0.33830,-0.60840,24.25640,2.0031,1.1609
2022-09-30,1.37810,0.33440,0.56720,29.10030,9.31140,9.31140,5.79420,17.60460,0.21730,1.93830,1.56440,57.52870,10.02320,14.92470,3.82470,6.67180,26.68170,1.2823,0.5943
2022-06-30,1.61900,0.36840,0.61570,29.37470,10.65130,10.65130,9.53790,9.48230,0.21320,2.00630,1.55660,57.81780,5.65080,8.63320,2.02120,3.56890,24.98070,1.0877,0.5912
2022-03-31,1.73440,0.38090,0.63740,26.69470,7.10330,7.10330,6.91240,6.87420,0.20820,2.19870,1.55720,57.79450,4.05090,6.25110,1.43100,2.50780,23.98000,1.55060,1.07590
2021-12-31,1.71240,0.37210,0.61430,28.05740,7.94340,7.94340,0.86510,2.10380,0.20150,2.01710,1.57360,57.19230,-2.15810,-3.29300,-0.77650,-1.35500,23.99470,0.2752,-0.2221
2021-09-30,2.10640,0.46130,0.88060,30.34190,10.23610,10.23610,8.07900,17.58240,0.16670,1.66730,1.38460,65.00000,4.48920,6.80420,1.46580,2.41830,24.85280,1.6773,1.5924
2021-06-30,1.41590,0.45850,0.86050,28.67920,7.50520,7.50520,5.28300,9.05660,0.15170,1.86110,1.32210,68.07550,3.71080,6.15450,0.98580,2.00950,21.37670,1.9239,1.5899
2021-03-31,1.45020,0.50580,1.02750,27.10650,7.40260,7.40260,6.66230,7.59850,0.14590,1.83150,1.37430,65.48660,3.43590,5.89530,0.84820,1.69790,19.83920,1.29690,1.07140
2020-12-31,1.35640,0.50550,1.02540,26.93350,3.68710,3.68710,-8.90290,6.87950,0.07010,0.99940,0.84500,106.51080,-1.86830,-3.09280,-0.46350,-0.92390,20.01530,1.9779,1.7576
2020-09-30,1.33180,0.54570,1.22660,30.88030,10.24790,10.24790,5.50460,3.98200,0.16090,1.76430,1.68850,53.30080,2.87490,5.37970,0.64070,1.30590,18.05140,1.8478,1.5513
