,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.05210,0.44320,0.79620,97.99490,51.25960,51.25960,51.77380,40.46270,-0.01000,-1.66380,-54.09250,-3.48400,6.93180,-0.40810,-1.93990,40.71740,1.9465,1.6666
2022-09-30,1.04440,0.44690,0.80820,98.17160,50.21720,50.21720,22.51990,18.48300,0.02610,4.42630,20.33310,4.71900,-8.91700,0.50070,2.61020,40.10730,1.3082,1.0932
2022-06-30,1.04100,0.44200,0.79230,98.07060,47.90520,47.90520,40.73870,30.59540,0.00840,1.32310,68.02100,2.47580,-4.86170,0.26300,1.38150,40.96950,1.74,1.5583
2022-03-31,1.00530,0.35330,0.62450,98.20960,52.23800,52.23800,43.81250,34.59720,0.00910,1.11970,80.37920,2.93790,-5.55190,0.31990,1.90010,40.61360,1.34040,1.15780
2021-12-31,1.00580,0.35270,0.61180,97.23560,48.73800,48.73800,39.42310,22.29570,-0.00860,-1.37750,-65.33650,-1.64410,3.08810,-0.19330,-1.06420,40.54900,1.7575,1.538
2021-09-30,1.00610,0.36470,0.65880,97.66300,48.41690,48.41690,67.64040,47.70070,0.03520,3.99850,22.50850,11.76360,-18.61490,1.68590,7.47370,38.41990,0.9257,0.7699
2021-06-30,1.01930,0.40100,0.68450,97.83250,46.80730,46.80730,113.18100,73.34510,0.01270,1.31310,68.54130,5.93390,-8.76410,0.93380,3.55450,37.50620,1.5451,1.3257
2021-03-31,0.99750,0.41410,0.81020,97.55150,49.63830,49.63830,46.35500,35.94880,0.01400,1.17450,76.62770,3.25100,-4.17950,0.50760,1.90480,35.51330,1.29910,1.09380
2020-12-31,0.99110,0.41970,0.84660,97.36680,46.67860,46.67860,40.33510,31.47820,0.01320,1.35850,66.24780,2.70300,-3.26630,0.41840,1.56860,34.82000,1.897,1.6447
2020-09-30,0.99390,0.43830,0.90970,97.37780,44.43660,44.43660,41.31820,27.64000,0.01100,1.07710,83.55780,2.06800,-2.35960,0.30760,1.16150,33.96080,0.784,0.5599
2020-06-30,1.01290,0.31190,0.49480,97.56270,53.33330,53.33330,48.24370,37.49100,0.01120,1.09070,82.51610,3.10700,-7.89360,0.42560,2.13790,31.23900,1.5731,1.4171
2020-03-31,0.98880,0.23640,0.49060,98.13980,56.57470,56.57470,53.62410,41.69340,0.01120,0.99360,90.57730,3.87860,-9.71360,0.47370,2.96170,30.95800,0.93690,0.83060
2019-12-31,0.98780,0.23300,0.45230,97.84280,47.91990,47.91990,45.22340,34.51460,0.01370,1.31380,68.50540,2.62060,-7.17450,0.47940,2.01010,31.20220,1.3634,1.1842
2019-09-30,1.00490,0.27430,0.45530,97.38020,52.84430,52.84430,47.90420,39.59580,0.01400,1.26520,71.13770,3.12480,-8.31910,0.56330,2.26760,30.79750,0.9011,0.7773
2019-06-30,1.00380,0.27470,0.45470,97.76580,52.38830,52.38830,48.38210,36.36360,0.01430,1.22220,73.63640,2.78780,-7.23370,0.52570,2.02200,30.56330,1.2943,1.1716
2019-03-31,1.00670,0.27480,0.43770,97.40160,52.36220,52.36220,49.29130,38.11020,0.01350,1.07540,83.69290,2.87220,-7.71890,0.52420,2.08280,30.31860,1.14740,1.03330
2018-12-31,1.00880,0.27360,0.43180,96.94190,51.68200,51.68200,56.42200,46.71250,0.01410,1.37250,65.57340,3.59240,-9.80050,0.66710,2.60950,30.28300,1.3626,1.1586
