,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,2.09370,0.13410,0.15490,91.15030,37.47230,37.47230,36.94070,37.16200,0.10380,0.66130,136.08600,5.30120,64.74570,3.85690,4.59030,55.96150,1.9842,1.8798
2022-09-30,2.37810,0.14220,0.16580,86.88560,26.11240,26.11240,24.96890,20.31170,0.07670,0.57820,155.64840,2.11230,35.28180,1.55760,1.81180,52.17350,1.4503,1.3913
2022-06-30,2.12460,0.14470,0.16920,86.81290,27.01490,27.01490,25.93520,20.85050,0.07740,0.58530,153.76830,2.21890,86.26580,1.61480,1.89780,51.17050,1.374,1.3165
2022-03-31,2.28460,0.14580,0.17270,84.76510,19.09370,19.09370,18.35640,16.70000,0.07020,0.53660,167.71120,1.62670,31.55090,1.17270,1.38960,50.17070,2.40380,2.34610
2021-12-31,2.10480,0.14390,0.16810,89.47990,36.42820,36.42820,35.83730,30.98690,0.10370,0.67560,133.22180,4.53100,65.19040,3.21250,3.87910,51.49400,1.1577,1.102
2021-09-30,2.92570,0.14790,0.17360,85.77730,24.39620,24.39620,23.55070,19.34460,0.07380,0.65330,137.76790,1.96670,14.96300,1.42840,1.67580,49.75510,1.7859,1.7034
2021-06-30,2.72490,0.15060,0.17720,85.63590,26.14400,26.14400,28.85010,20.98180,0.07580,0.67250,133.82630,2.20500,20.82190,1.59090,1.87300,48.74050,1.3486,1.2828
2021-03-31,2.66160,0.16180,0.19410,82.90240,13.77160,13.77160,13.11110,19.93190,0.06240,0.53970,166.75790,1.76070,18.19830,1.24440,1.47590,47.18920,1.94470,1.88740
2020-12-31,2.35890,0.16300,0.19480,89.11260,41.59000,41.59000,41.34650,34.57380,0.10500,0.77370,116.32090,5.26200,59.12570,3.62980,4.40430,47.33430,1.9876,1.8598
2020-09-30,2.59630,0.10560,0.11810,85.45230,24.54870,24.54870,24.56470,20.60880,0.07570,0.59810,150.46690,2.10680,12.13450,1.56050,1.88440,41.81070,1.0732,0.991
2020-06-30,2.38000,0.10970,0.12320,86.03440,29.25030,29.25030,29.19270,25.03860,0.08250,0.70210,128.18420,2.80870,20.03170,2.06690,2.50050,40.09950,1.5222,1.4069
2020-03-31,2.40290,0.11400,0.12870,83.56770,11.17200,11.17200,10.92640,15.10370,0.06740,0.53260,168.99290,1.39910,10.57650,1.01770,1.23960,38.46830,1.68720,1.60730
2019-12-31,2.23770,0.10920,0.14440,89.79990,38.19520,38.19530,38.07820,34.10990,0.10050,0.71180,126.44030,4.80260,29.43830,3.42750,4.27790,40.28020,1.6136,1.3913
2019-09-30,2.54570,,,87.97180,30.54590,30.54590,31.64560,26.01430,0.09600,0.72660,123.87110,3.06030,10.11930,2.49760,3.06030,34.73370,1.3958,1.2933
2019-06-30,2.24130,,,89.01430,34.89310,34.89310,35.24920,29.77200,0.10490,0.73480,122.47460,3.89560,14.45060,3.12430,3.89560,33.52360,1.0359,0.9184
2019-03-31,2.11120,,,89.02190,30.16080,30.16080,31.11220,27.19070,0.09400,0.69670,129.17880,3.21230,13.10830,2.55700,3.21230,32.00340,1.77300,1.69230
2018-12-31,2.49860,,,90.35000,43.31300,43.31300,44.54690,36.86840,0.12720,0.77820,115.64630,5.78070,17.68990,4.68970,5.78070,31.68030,1.5367,1.4353
2018-09-30,2.71420,,,87.45480,32.14180,32.14180,32.91540,30.86750,0.09470,0.72690,123.82040,3.50540,11.85750,2.92320,3.50540,30.33190,1.2761,1.2027
2018-06-30,2.62750,,,86.77730,35.48490,35.48490,35.86710,30.26870,0.10000,0.68460,131.45560,3.69280,13.18000,3.02770,3.69280,29.76340,1.2952,1.2508
2018-03-31,3.00240,,,86.19950,33.60550,33.60550,34.30440,29.79430,0.09560,0.64650,139.21620,3.50090,9.56090,2.84810,3.50090,28.68160,1.53710,1.50300
2017-12-31,2.08740,,,86.50110,33.30040,33.30040,33.84640,17.39290,0.10280,0.77830,115.64320,2.34140,7.41000,1.78760,2.34140,26.67510,1.1479,1.0985
2017-09-30,2.42100,,,86.94310,38.53000,38.53000,39.16220,26.71770,0.09680,1.00200,89.82170,3.21910,9.45410,2.58710,3.21910,26.96150,1.0362,0.9514
2017-06-30,2.22550,,,86.23160,37.28120,37.28120,37.84120,26.42050,0.09560,0.93520,96.23160,3.18490,10.06480,2.52560,3.18490,25.84510,1.2965,1.2567
2017-03-31,2.23570,,,85.38660,33.72940,33.72940,33.76690,24.98210,0.09070,0.80320,112.05840,2.86270,8.95490,2.26520,2.86270,25.88030,1.44330,1.39680
2016-12-31,2.16920,,,85.59720,35.83000,35.83000,36.23650,25.85950,0.09660,0.78090,115.24560,3.16890,10.01800,2.49890,3.16890,25.77260,1.1052,1.058
2016-09-30,2.42090,,,85.52600,40.71350,40.71350,41.07710,28.29110,0.09000,0.93880,95.86320,3.11950,9.77660,2.54750,3.11950,25.80420,0.9663,0.9415
2016-06-30,2.37270,,,84.95910,38.26370,38.26370,38.80130,28.29610,0.08960,0.92520,97.28140,3.11410,9.86890,2.53410,3.11410,25.65300,0.813,0.775
2016-03-31,2.35600,,,84.38070,37.63600,37.63600,37.97070,24.99620,0.08190,0.88660,101.51200,2.52780,8.18260,2.04680,2.52780,25.39280,1.22910,1.19920
2015-12-31,2.22340,,,85.30010,38.52340,38.52340,38.86400,27.03030,0.09220,0.86240,104.36480,3.09970,10.60300,2.49170,3.09970,24.89710,1.2855,1.2267
2015-09-30,2.53730,,,84.61950,37.91750,37.91750,37.99990,27.76360,0.08800,0.99250,90.67740,2.98580,10.25640,2.44420,2.98580,24.84580,0.8522,0.8184
2015-06-30,2.58040,,,83.95440,36.73060,36.73060,37.05500,26.47090,0.08580,0.95380,94.36270,2.78120,8.95190,2.27000,2.78120,24.88930,0.7296,0.6852
2015-03-31,2.31760,,,83.52110,36.76080,36.76080,37.34350,25.77450,0.08120,0.87530,102.82090,2.60930,9.49070,2.09360,2.60930,23.97570,1.23860,1.19920
2014-12-31,2.32720,,,84.36600,36.97220,36.97220,36.90650,27.37420,0.09240,0.86660,103.85580,3.14020,10.77900,2.52950,3.14020,24.43120,0.9701,0.9134
2014-09-30,2.63950,0.01400,0.01420,84.10510,38.80680,38.80680,38.85430,27.98250,0.08390,1.01160,88.97000,2.90280,9.85460,2.34770,2.86220,24.56810,0.8789,0.7856
2014-06-30,2.38160,0.01310,0.01330,83.35540,35.94710,35.94710,36.09770,27.12680,0.08300,0.90500,99.44640,2.83980,10.42990,2.25190,2.80240,24.15530,0.8552,0.772
2014-03-31,2.56310,0.01070,0.01080,82.46630,36.72670,36.72670,36.91020,26.26550,0.07710,0.85240,105.58590,2.56000,8.58070,2.02430,2.53270,23.83910,1.38640,1.34330
2013-12-31,2.42400,0.00840,0.00850,83.64160,39.08650,39.08650,39.21920,32.17060,0.08670,0.79050,113.85520,3.55430,12.88780,2.78910,3.52440,23.14010,0.8965,0.7417
2013-09-30,2.48080,0.00530,0.00540,83.46220,38.38890,38.38890,38.42320,29.35700,0.08120,0.93040,96.73170,2.98950,11.84200,2.38440,2.97350,22.53920,0.6824,0.6252
2013-06-30,2.15070,0.00310,0.01640,82.92760,36.50220,36.50220,36.59530,26.03910,0.08340,0.91370,98.50240,2.80030,13.14590,2.17170,2.79150,21.63240,0.9183,0.8699
2013-03-31,2.22180,,0.01320,81.67520,35.17340,35.17340,35.19360,25.80410,0.07610,0.74870,120.20680,2.54370,12.03620,1.96260,2.54370,21.52750,1.00280,0.95990
2012-12-31,1.91320,,0.02740,83.38330,36.98290,36.98290,36.94440,25.39680,0.08470,0.70560,127.55690,2.88940,16.59300,2.15010,2.88940,20.93850,0.7278,0.664
2012-09-30,1.82260,,0.04200,82.85710,37.40410,37.40410,37.29590,26.21470,0.07700,0.79050,113.85370,2.72180,18.78390,2.01770,2.72180,20.48220,0.7456,0.7078
2012-06-30,1.81320,0.01440,0.05840,82.18760,36.47600,36.47600,36.54010,25.77330,0.07760,0.71920,125.14740,2.76040,20.59430,1.99990,2.72070,19.72280,0.7911,0.69
2012-03-31,1.81790,0.01440,0.06420,81.47130,36.59550,36.59550,36.30800,24.56990,0.07360,0.72640,123.90180,2.50090,20.18200,1.80920,2.46490,19.56580,0.87820,0.82840
2011-12-31,1.68670,0.02940,0.07270,83.17840,36.90200,36.90190,36.89040,23.94290,0.08100,0.79960,112.56210,2.70490,32.57670,1.93820,2.62540,18.93620,0.824,0.7228
2011-09-30,1.68630,0.04500,0.08160,82.05860,37.77660,37.77660,37.84250,26.33710,0.07370,0.86780,103.70800,2.69020,68.49010,1.93990,2.56920,18.33280,0.6971,0.6452
2011-06-30,2.45860,0.06090,0.09070,82.70470,39.94440,39.94440,39.83960,27.99920,0.07250,0.79790,112.80260,2.76970,13.08030,2.03000,2.60110,17.79760,0.8376,0.7924
2011-03-31,2.37420,0.06900,0.09780,83.18100,39.40220,39.40220,39.00870,26.72690,0.07260,0.72670,123.85330,2.67920,15.42210,1.93910,2.49420,17.18140,0.90110,0.86560
2010-12-31,2.29510,0.07700,0.10430,83.90680,39.25310,39.25310,39.54300,29.50060,0.07830,0.74360,121.03120,3.21190,22.69470,2.31040,2.96470,16.69370,-0.271,-0.3258
