,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.38860,0.61810,2.32790,30.02350,10.12230,11.25510,12.64690,8.76060,0.20250,0.71380,0.92880,96.89760,9.14980,14.76890,1.77440,3.49480,30.77590,5.1137,4.1004
2022-09-30,1.40970,0.62020,2.33800,31.95950,16.17310,17.18020,17.06020,13.61210,0.18530,0.60510,0.87810,102.49700,13.05850,23.38380,2.52140,4.95980,30.01870,4.7612,3.9484
2022-06-30,1.44950,0.62460,2.34550,29.98530,13.64500,14.48730,14.71190,11.74280,0.17570,0.62810,0.82280,109.38090,10.61620,19.28530,2.06270,3.98540,29.85170,4.1854,3.438
2022-03-31,1.44150,0.59650,2.19830,29.65630,13.65080,14.43080,14.71040,11.31060,0.16520,0.63570,0.74920,120.12800,8.98990,15.62470,1.86810,3.62720,32.05570,0.58150,-0.18020
2021-12-31,1.45590,0.61180,2.28800,27.50400,11.67560,12.42210,18.56790,15.36460,0.16670,0.71260,0.79410,113.33160,12.83600,23.16940,2.56060,4.98250,30.81990,2.557,1.8356
2021-09-30,1.61280,0.61930,2.20330,30.49130,13.42260,14.31800,14.31800,11.50280,0.15350,0.63050,0.74830,120.26620,8.55350,15.48640,1.76770,3.25660,30.86280,3.2377,2.5989
2021-06-30,1.56120,0.60820,2.22660,31.09630,13.88010,14.78000,14.50850,10.96280,0.15780,0.70080,0.74230,121.24060,8.37680,15.15220,1.73080,3.28200,30.83270,3.8318,3.3451
2021-03-31,1.60210,0.61330,2.29760,32.59860,15.26040,16.31190,16.79990,12.87120,0.14720,0.65950,0.68760,130.89260,9.21350,16.95840,1.89650,3.56270,30.33610,3.49660,3.14290
2020-12-31,1.53450,0.62830,2.41660,30.71650,12.28300,13.42230,8.37560,6.94260,0.14340,0.68270,0.66950,134.41920,5.07220,10.16150,0.99590,1.88510,28.20080,3.7457,3.0197
2020-09-30,1.54270,0.63520,2.54280,29.97670,9.96860,11.35510,8.73390,6.76050,0.12880,0.60410,0.62010,145.14220,4.47510,9.15790,0.87440,1.63260,27.60020,3.1574,2.5666
2020-06-30,1.50060,0.66140,2.80340,28.84870,7.84240,9.33280,6.78200,4.58140,0.13060,0.62550,0.62810,143.27800,3.33160,7.44530,0.59950,1.12820,25.44200,2.5795,2.0506
2020-03-31,1.41750,0.63120,2.60500,31.67840,13.20170,14.84720,14.22660,10.26800,0.14010,0.61850,0.62730,143.47530,7.67610,16.50810,1.44020,2.83100,26.27350,2.05040,1.44800
2019-12-31,1.47230,0.64240,2.57410,30.63760,14.07490,15.46710,10.38500,8.35360,0.16750,0.80920,0.73410,122.59280,7.49880,15.97260,1.39830,2.68150,26.59420,4.2004,3.3894
2019-09-30,1.43970,0.63050,2.52820,32.83430,15.83320,17.31460,15.71560,11.71030,0.16360,0.70350,0.73040,123.21920,9.96470,20.68970,1.91560,3.68150,27.14820,1.5075,1.0483
2019-06-30,1.43460,0.62470,2.43840,31.11840,15.33400,16.66440,15.09150,11.22510,0.18230,0.82790,0.77860,115.58690,10.88180,23.34870,2.04450,4.08410,26.44560,4.535,3.7179
2019-03-31,1.42860,0.61030,2.31180,33.14270,16.38940,17.80040,16.81270,13.96850,0.17100,0.72960,0.75260,119.58790,12.17210,25.18720,2.39310,4.74340,27.07350,1.93680,1.35280
2018-12-31,1.36800,0.63970,2.59610,30.36540,13.12930,14.44710,9.53140,7.30720,0.18270,0.86630,0.82180,109.51610,7.45030,17.58300,1.33620,2.68420,24.46390,3.4751,2.5025
2018-09-30,1.47710,0.61550,2.25130,33.21980,15.80310,17.17250,15.80310,12.78310,0.17270,0.76370,0.80430,111.90380,10.86850,22.48410,2.20820,4.17850,26.92730,2.3632,1.6694
2018-06-30,1.36540,0.61330,2.42060,32.75280,15.46640,16.76540,15.60200,12.18330,0.17740,0.83710,0.82920,108.53830,11.41080,25.62370,2.15860,4.41240,25.14110,3.5648,2.7486
2018-03-31,1.36330,0.60270,2.31240,33.38520,16.39320,17.68410,16.59540,12.94810,0.16480,0.78250,0.77160,116.64510,10.91540,24.75870,2.13680,4.33700,25.54250,1.53780,0.71710
2017-12-31,1.34580,0.63400,2.53360,30.48230,10.75530,12.01150,8.61510,-10.07290,0.16760,0.89490,0.79640,113.00950,-9.43630,-23.81300,-1.68780,-3.45360,23.03450,0.9142,0.2467
2017-09-30,1.43550,0.61270,2.28860,32.72580,13.22180,14.65000,13.34440,9.27890,0.14530,0.75190,0.72810,123.60900,6.75930,14.48270,1.35060,2.61770,26.38440,2.0164,1.6705
2017-06-30,1.31490,0.62850,2.64170,31.02110,10.44920,11.87890,10.22860,7.07790,0.14430,0.83260,0.72660,123.86820,5.70350,14.07540,1.02280,2.11910,23.82340,3.991,3.5124
2017-03-31,1.28630,0.63460,2.80250,30.75750,3.86890,5.48770,2.94240,1.95480,0.12670,0.74880,0.64550,139.43490,1.42020,3.64520,0.25020,0.51890,23.18830,2.59950,2.13590
