,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2023-01-31,1.75870,0.30080,0.54490,65.20000,18.00180,18.00180,17.79480,15.81470,0.08210,0.50030,1.31260,68.56870,2.38100,-23.58020,1.30560,1.66470,38.79960,1.1816,0.9325
2022-10-31,1.75580,0.28500,0.51130,66.57880,18.49700,18.49700,18.39160,5.62950,0.08130,0.50150,1.34820,66.75540,0.83750,-10.85930,0.46760,0.59880,39.13620,0.6938,0.4506
2022-07-31,1.57560,0.24860,0.43920,65.86620,15.24900,15.24900,14.16360,12.60350,0.08200,0.52320,1.38870,64.81080,1.76370,-28.62410,1.03650,1.32530,39.75320,0.81150,0.49230
2022-04-30,1.86050,0.27870,0.45740,67.96880,20.67010,20.67010,19.80470,18.35830,0.08890,0.56130,1.45720,61.76170,2.82990,-44.19430,1.63990,2.04120,39.61850,1.5189,1.2317
2022-01-31,2.61040,0.31540,0.47720,68.32410,21.37060,21.37060,20.46890,19.06480,0.08460,0.54470,1.42550,63.13800,2.81330,-31.47950,1.61540,1.92590,39.26290,1.6584,1.4122
2021-10-31,2.91310,0.32930,0.49120,68.17890,19.91840,19.91840,19.02640,16.70700,0.08550,0.57420,1.42850,63.00110,2.52500,-22.04180,1.43530,1.69350,38.78390,1.306,1.1059
2021-07-31,2.88950,0.33440,0.50260,67.47220,10.75500,10.75500,10.42950,9.55300,0.08700,0.60590,1.47060,61.19820,1.48850,-11.07270,0.83770,0.99070,38.42130,0.95250,0.67380
2021-04-30,2.64990,0.33830,0.51140,67.61110,19.58960,19.58960,19.12560,16.60970,0.08800,0.61490,1.49910,60.03660,2.64720,-16.86630,1.46750,1.75170,38.35440,1.2937,1.0141
2021-01-31,2.10210,0.34230,0.59540,66.28940,16.42440,16.42440,15.69130,16.33440,0.07990,0.58140,1.49090,60.36660,2.51140,-13.53010,1.31490,1.65180,37.79530,1.7329,1.4666
2020-10-31,2.15690,0.34040,0.59640,64.62670,12.16160,12.16160,6.86540,6.39470,0.07980,0.60330,1.42990,62.94230,0.98180,-5.30730,0.51520,0.64760,37.39440,1.3761,1.1686
2020-07-31,1.87290,0.31190,0.56880,61.50300,10.34270,10.34270,8.97500,7.48420,0.06930,0.55040,1.33450,67.44120,0.97340,-5.49160,0.52290,0.66980,37.55100,0.20590,-0.04150
2020-04-30,2.12530,0.30210,0.48740,62.24780,5.26930,5.26930,3.41840,10.77210,0.06610,0.53540,1.29110,69.70990,1.25610,-7.95570,0.70460,0.87660,37.93380,1.0745,0.8256
2020-01-31,2.75250,0.32250,0.49230,68.89980,21.23880,21.23880,20.46130,24.81530,0.08310,0.58220,1.23510,72.86770,3.69370,-25.27000,2.06740,2.50240,38.74820,1.7808,1.5641
2019-10-31,2.77270,0.32800,0.50530,68.93330,17.53180,17.53180,16.79210,17.70050,0.08460,0.59230,1.25960,71.45340,2.70310,-15.21980,1.50570,1.81660,37.83940,1.382,1.1724
2019-07-31,2.66550,0.32940,0.52010,68.42390,19.81850,19.81850,13.03880,11.53080,0.08210,0.60170,1.27130,70.79410,1.73670,-8.93170,0.96090,1.16470,37.66190,1.11690,0.89430
2019-04-30,2.59290,0.32780,0.50430,69.51880,23.88900,23.88900,15.86060,14.38740,0.09080,0.66160,1.30920,68.74290,2.35400,-11.46790,1.31780,1.58240,37.45210,1.5245,1.2798
2019-01-31,2.35820,0.32160,0.50120,69.98410,20.43470,20.43470,18.15530,16.81690,0.08500,0.58590,1.28900,69.81980,2.54500,-11.66380,1.43240,1.72660,37.25290,1.532,1.3065
2018-10-31,2.55850,0.32260,0.50320,70.55210,20.63900,20.63900,18.11260,14.90440,0.08490,0.58540,1.30260,69.09100,2.25290,-11.53450,1.27060,1.52620,36.92970,0.8587,0.7066
2018-07-31,2.46490,0.31990,0.50120,70.15170,16.73890,16.73890,15.98050,14.55850,0.08230,0.59880,1.30140,69.15760,2.13990,-10.88320,1.20040,1.45530,37.23310,1.24650,1.03340
2018-04-30,2.27890,0.31800,0.50680,70.55500,23.67390,23.67390,21.18120,17.92730,0.08910,0.67000,1.36030,66.16280,2.88260,-14.02720,1.60300,1.96590,37.52870,0.7307,0.5233
2018-01-31,2.43360,0.33990,0.57250,70.22660,19.48700,19.48700,13.93680,-18.84920,0.07690,0.58490,1.27600,70.53200,-2.76520,11.96600,-1.45300,-1.82540,37.14410,1.4891,1.2996
2017-10-31,2.39730,0.33460,0.56370,69.88650,26.86530,26.86530,24.51060,28.60990,0.07460,0.58360,1.22570,73.42980,3.90280,-19.88350,2.13110,2.59680,38.10450,0.6679,0.4863
2017-07-31,1.63580,0.33820,0.66970,68.17320,18.70100,18.70100,16.17050,13.74830,0.07370,0.66480,1.27770,70.44110,1.98670,-8.83920,1.00650,1.31480,37.49250,0.53580,0.33370
