,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,3.02800,0.09310,0.10270,80.87220,33.21220,33.21220,34.06510,29.54830,0.16260,0.29460,1.92860,46.66540,6.86100,9.14350,4.80430,6.22210,9.54580,0.4538,0.3433
2022-09-30,3.82820,0.08750,0.09590,80.75820,30.50800,30.50800,30.87950,26.04250,0.15270,0.33490,1.99430,45.12960,5.52450,7.16730,3.97650,5.04110,10.03840,0.4997,0.4032
2022-06-30,3.36710,0.09110,0.10030,80.39160,33.44490,33.44490,33.82340,29.58000,0.16310,0.36410,2.02280,44.49230,6.83760,9.11460,4.82370,6.21440,9.58950,0.5321,0.4628
2022-03-31,3.41230,0.09250,0.10200,77.68420,32.71700,32.71700,32.51570,27.85570,0.15930,0.40970,1.95450,46.04680,6.39190,8.57550,4.43710,5.80050,9.40600,0.46600,0.35050
2021-12-31,3.08120,0.09260,0.10210,76.72410,28.15670,28.15670,28.29960,25.21620,0.15640,0.42590,1.99990,45.00340,5.74550,7.71800,3.94350,5.21330,9.35090,0.5936,0.451
2021-09-30,3.63740,0.09700,0.10750,76.20970,29.78940,29.78940,29.83510,25.95790,0.16060,0.42250,1.97260,45.62510,6.13750,8.40670,4.16770,5.54200,8.87740,0.8382,0.743
2021-06-30,3.74960,0.10390,0.11600,75.70490,39.39680,39.39680,39.64390,35.57410,0.17960,0.44020,1.96490,45.80450,9.53580,13.46820,6.38860,8.54470,8.23830,0.8363,0.7259
2021-03-31,3.84130,0.11330,0.12780,75.88360,31.52230,31.52230,31.99900,27.79880,0.16870,0.38210,1.83140,49.14270,7.26000,10.71170,4.68830,6.43750,7.49180,0.47600,0.30810
2020-12-31,3.45790,0.11510,0.13010,75.13630,29.48730,29.48730,29.88170,25.97130,0.16470,0.36930,1.97690,45.52490,6.76610,10.08240,4.27660,5.98730,7.32710,0.6313,0.4528
2020-09-30,3.52170,0.12380,0.14130,75.37030,31.36120,31.36120,31.93090,28.50380,0.16780,0.36340,1.69850,52.98710,7.72390,12.00930,4.78180,6.76770,6.75920,0.3304,0.172
2020-06-30,3.08100,0.13410,0.15490,74.24870,-18.34590,-18.34590,-18.18380,-13.17840,0.14400,0.32400,1.62880,55.25510,-3.17520,-5.21410,-1.89750,-2.74930,6.17810,0.3807,0.2029
2020-03-31,3.35770,0.13230,0.15240,76.51280,31.72680,31.72680,32.29380,27.51840,0.18580,0.40030,1.92910,46.65460,7.96190,12.94110,5.11180,6.90880,6.29720,0.32610,0.19670
2019-12-31,3.30670,0.12530,0.14330,75.62390,26.47140,26.47130,26.87160,23.86510,0.18100,0.44660,1.95980,45.92370,6.75460,10.59720,4.31870,5.90800,19.83880,0.6321,0.5199
2019-09-30,3.53150,0.13480,0.15580,73.27240,26.90130,26.90130,27.57770,25.10970,0.18340,0.47850,1.91930,46.89210,7.20090,12.06360,4.60420,6.23040,6.09880,0.6871,0.5676
2019-06-30,3.37830,0.14510,0.16970,72.03060,24.61130,24.61130,24.96090,22.29280,0.19500,0.48650,1.78300,50.47750,6.92230,12.48450,4.34740,5.91780,5.61220,0.5363,0.4347
2019-03-31,3.66400,0.14700,0.17230,76.65660,27.61330,27.61330,27.99600,25.14600,0.18160,0.36740,1.71800,52.38670,7.24290,12.46760,4.56550,6.17860,5.51420,0.00240,-0.06390
2018-12-31,2.60880,0.15900,0.18910,75.99470,-0.54210,-0.54210,-0.18410,0.71600,0.18370,0.38670,1.81970,49.45990,0.22290,0.41540,0.13150,0.18750,5.04000,0.455,0.3657
2018-09-30,2.30960,0.15010,0.35510,75.19300,27.45420,27.45420,27.43220,24.91730,0.15220,0.38520,1.71020,52.62410,6.72060,12.75480,3.79140,5.71190,5.35840,0.5369,0.4033
