,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.32130,0.62480,1.66510,12.12150,12.07410,12.07410,11.53180,10.06790,0.35910,5.40450,7.58120,11.87140,20.63460,-48.12480,3.61570,7.74250,36.48030,7.3283,4.7023
2022-09-30,1.28220,0.48960,0.95940,12.78420,13.01940,13.01940,12.65750,10.72180,0.31870,4.64600,6.67590,13.48130,14.85880,-134.79910,3.41730,7.58340,45.65890,11.8802,10.3396
2022-06-30,1.27270,0.50460,1.01850,12.66350,12.70880,12.70880,2.13650,2.00050,0.29840,3.93180,4.54160,19.81680,2.70290,-15.87870,0.59700,1.33910,43.11490,5.0398,3.8905
2022-03-31,1.27060,0.52700,1.16430,12.75730,12.91770,12.91770,13.77310,11.58110,0.29050,4.15240,5.92160,15.19850,17.32650,-50.18820,3.36440,8.19500,37.74340,5.23770,4.24220
2021-12-31,1.41570,0.51570,1.06490,13.66120,13.84740,13.84740,14.04480,11.55730,0.34850,5.13490,9.03160,9.96500,18.69700,-80.03910,4.02770,9.05480,40.43910,15.3793,13.1923
2021-09-30,1.42130,0.54780,1.21210,14.36240,14.31250,14.31250,4.23630,3.83080,0.30920,4.72820,7.07010,12.72960,6.37520,-15.53640,1.18430,2.88280,34.92200,7.0282,5.8801
2021-06-30,1.35640,0.64110,1.86390,12.63140,12.87220,12.87220,12.74300,10.65830,0.32690,4.77010,6.52200,13.79940,27.79480,-25.45940,3.48380,9.97530,23.58120,4.5904,3.4425
2021-03-31,1.37610,0.64800,1.92060,13.44570,13.42110,13.42110,13.59950,11.29910,0.31610,4.32190,7.34330,12.25610,29.00680,-24.83780,3.57140,10.21120,22.78600,6.24290,5.23930
2020-12-31,1.39080,0.65900,2.01540,12.99910,13.43940,13.43940,12.84050,10.52140,0.33590,4.18000,8.61070,10.45210,29.67870,-23.03340,3.53380,10.12030,21.64160,6.3776,3.818
2020-09-30,1.33480,0.70070,2.54210,12.94940,13.01610,13.01610,12.46440,10.29400,0.32490,4.36050,6.65120,13.53140,35.15840,-20.34590,3.45260,10.52160,17.82090,6.7113,5.2557
2020-06-30,1.31450,0.76280,3.34760,13.64370,12.86070,12.86070,12.09620,10.02470,0.32700,3.97810,5.72130,15.73060,42.94770,-16.47420,3.27800,10.18800,13.54360,7.8231,6.5949
2020-03-31,1.22810,0.76640,3.63890,13.36020,13.55820,13.55820,12.97040,10.97050,0.31780,3.83160,5.41180,16.63030,49.24000,-16.80040,3.48640,11.50340,12.43430,8.18830,7.15150
2019-12-31,1.22350,0.78240,3.99050,13.37070,13.53450,13.53450,11.53800,9.43440,0.33410,3.80080,6.79420,13.24660,47.24060,-14.07100,3.15180,10.27790,11.32500,5.2574,2.9907
2019-09-30,1.27640,0.76270,3.44220,13.59830,13.87520,13.87520,11.73950,10.59920,0.30790,3.77320,6.36370,14.14280,40.84330,-15.91610,3.26330,9.69320,13.95750,8.7707,7.6858
2019-06-30,1.19610,0.81360,4.67440,13.81440,13.91840,13.91840,11.66560,9.84270,0.30160,3.45480,5.66650,15.88270,49.03320,-12.64470,2.96820,9.14180,10.25500,5.8835,5.0051
2019-03-31,1.17060,0.83350,5.51980,15.26230,15.92490,15.92490,13.56720,11.88620,0.30060,3.69800,5.06040,17.78530,67.56540,-14.59900,3.57350,11.25270,8.92620,5.84950,4.85050
2018-12-31,1.11840,0.89690,9.73360,13.47580,12.84440,12.84440,10.29080,8.69470,0.32110,4.16050,5.89650,15.26330,86.47340,-9.77840,2.79210,8.91620,5.15660,7.729,6.1296
2018-09-30,1.10890,0.93080,14.69660,13.41670,13.71000,13.71000,11.00010,10.28780,0.31470,4.06460,5.92630,15.18650,147.00600,-11.02880,3.23770,10.16700,3.52290,1.2619,0.0772
2018-06-30,1.18900,0.96570,29.70560,13.08400,13.39750,13.39750,10.59860,8.68040,0.29690,3.83310,5.39810,16.67260,242.79750,-8.33810,2.57730,8.33210,1.68200,-0.2447,-1.1663
2018-03-31,1.27490,1.00830,-128.13510,14.25010,14.82600,14.82600,11.68890,9.94410,0.24950,3.12170,4.90310,18.35580,-1042.34200,-7.89920,2.48100,8.65890,-0.38880,2.19520,1.44490
2017-12-31,1.35560,1.06090,-18.38020,12.34470,14.07830,14.07830,11.35510,-5.37420,0.29700,4.21650,6.11210,14.72480,105.28350,5.31210,-1.75250,-6.41440,-2.73240,5.1677,3.4278
2017-09-30,1.31520,0.86770,6.56000,12.96490,13.58890,13.58890,10.50970,7.80330,0.25210,2.23630,1.36800,65.78800,44.27590,-7.69540,1.96750,5.85660,7.58540,6.0938,5.322
2017-06-30,1.21440,0.91370,10.58780,13.18160,13.65920,13.65920,10.68220,7.60170,0.25790,2.20740,1.43380,62.77000,70.79320,-7.14020,1.96050,6.10930,4.68420,5.3335,4.3756
2017-03-31,1.21980,0.90010,9.00690,12.54010,12.50450,12.50450,9.23120,7.03710,0.22960,1.93260,1.26420,71.19250,49.77920,-5.97410,1.61560,4.97450,5.47600,5.68990,5.10930
2016-12-31,1.20460,0.89890,8.89290,12.26620,12.80990,12.80990,8.14120,6.22730,0.28850,2.59140,1.68180,53.51460,53.98510,-6.54290,1.81360,5.45690,5.55710,2.3565,0.9248
2016-09-30,1.18610,0.85480,5.88640,11.98170,13.74770,13.74770,12.35390,20.73410,0.23700,2.09540,1.28990,69.77320,44.81480,-8.66620,2.23440,6.50770,8.29420,4.5386,3.7201
2016-06-30,1.03070,0.82680,4.94130,10.62450,11.87700,11.87700,10.45180,8.81920,0.22970,2.01460,1.24820,72.10420,29.99670,-6.12610,1.78340,5.19530,9.89110,4.8246,4.0569
2016-03-31,1.05730,0.81840,4.80830,10.56130,11.16900,11.16900,9.58720,8.66130,0.20670,1.77540,1.20280,74.82640,25.36990,-5.54830,1.60690,4.60650,10.45070,5.40010,4.91090
2015-12-31,1.04710,0.82200,4.92770,8.72510,8.24350,8.24350,6.89060,10.69710,0.17690,1.65200,1.20240,74.85210,18.17890,-4.84510,1.14190,3.23530,10.22110,4.2583,2.8735
2015-09-30,1.15990,0.72620,2.99040,10.90460,11.84890,11.84890,10.82510,8.59840,0.25390,2.76890,1.49260,60.29820,26.87520,-9.42760,1.90830,7.35910,9.16290,4.9277,4.3062
2015-06-30,1.21090,0.72720,2.81760,11.77530,12.41090,12.41090,11.53480,7.97900,0.29220,3.38790,1.64820,54.60450,31.15360,-11.78190,2.33140,8.49800,9.60280,4.0343,3.4254
2015-03-31,1.31560,0.70480,2.38750,12.49140,13.41110,13.41110,12.52100,8.68360,0.25440,2.86620,1.54480,58.25830,24.94320,-11.99290,2.20870,7.36330,11.18310,2.98880,2.62020
2014-12-31,1.10890,0.64370,1.80650,10.12220,11.08200,11.08200,9.84580,13.14720,0.18560,2.20400,1.17000,76.92410,15.97060,-6.97410,1.46570,5.69060,10.82800,-0.647,-1.851
