,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-09-30,0.82170,0.36790,0.62340,24.66560,9.22440,9.22440,8.58650,6.50480,0.33280,2.63230,34.19030,6.89690,-32.38500,2.21510,4.35940,83.49090,19.5935,18.8271
2022-06-30,0.77070,0.37540,0.67440,24.45230,8.87820,8.87820,8.29680,6.31130,0.34900,2.57830,34.90680,6.82240,-27.02320,2.25870,4.26130,81.50270,7.2561,6.5621
2022-03-31,0.78290,0.34890,0.62390,23.87930,8.67140,8.67140,8.13110,6.27210,0.36230,2.59680,34.65860,6.76230,-45.40480,2.32690,4.40290,81.07350,5.57550,4.99370
2021-12-31,0.78880,0.36090,0.61300,23.84500,7.51390,7.51390,6.92950,5.52050,0.34750,2.62600,34.27280,5.58470,-38.82710,1.97500,3.56900,79.75030,3.3451,2.6201
2021-09-30,0.77420,0.37170,0.64110,23.82320,7.89640,7.89640,7.31300,5.64860,0.33950,2.56220,35.12560,5.72080,-33.23030,1.96720,3.59420,77.76960,7.9498,7.2899
2021-06-30,0.76960,0.38110,0.66950,23.99710,8.38180,8.38180,7.80700,5.98140,0.33920,2.62050,34.34510,6.07040,-29.92270,2.07900,3.75700,76.37540,5.8016,5.2131
2021-03-31,0.73790,0.35060,0.66740,25.24360,9.60030,9.60030,9.03470,6.92630,0.34210,2.55020,35.29180,7.18190,-36.35970,2.42630,4.66400,73.42480,6.27480,5.68130
2020-12-31,0.74180,0.36130,0.63620,24.07780,5.37220,5.37220,4.75970,3.37880,0.33180,2.57700,34.92390,3.44220,-16.96360,1.19220,2.19860,72.22830,6.366,5.7671
2020-09-30,0.82320,0.36940,0.64300,23.87160,7.14270,7.14270,6.53610,4.87140,0.34100,2.56340,35.10990,4.78090,-31.43770,1.70500,3.01480,71.76400,3.2225,2.6455
2020-06-30,0.84310,0.37500,0.69240,32.12040,14.87170,14.87170,14.17970,10.68110,0.32280,2.59170,34.72660,10.06690,-56.22640,3.47870,6.29230,70.01580,10.4261,9.9554
