,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-10-31,3.38770,0.31240,0.51290,53.56600,10.13320,10.13320,10.33550,11.46520,0.14650,0.61830,1.20840,74.47650,3.18520,4.49530,1.67950,2.19000,8.65030,0.1649,-0.0493
2022-07-31,3.62050,0.28910,0.45910,43.48150,7.44330,7.44330,7.08530,9.78520,0.15420,0.97430,1.26090,71.37980,2.75040,3.76080,1.50890,1.95520,9.52520,0.5105,0.3372
2022-04-30,5.31730,0.29370,0.41590,65.52850,22.53860,22.53860,21.77850,19.52220,0.18330,0.90330,1.52410,59.05160,6.14740,8.19490,3.57870,4.34160,10.51120,0.68230,0.54000
2022-01-31,6.65030,0.29140,0.41130,65.41930,38.85910,38.85910,37.48530,39.27780,0.17300,1.01460,1.64370,54.75600,11.28060,15.06730,6.79390,7.99300,10.61930,1.1993,1.0913
2021-10-31,7.14450,0.31500,0.45990,65.19780,37.60380,37.60380,37.13920,34.68960,0.17480,1.10700,1.79640,50.10000,10.35380,14.45840,6.06420,7.09230,9.51160,0.5942,0.5072
2021-07-31,5.80170,0.34100,0.56480,64.77640,37.55960,37.55960,36.79120,36.48380,0.16840,1.08420,1.81460,49.59890,11.22620,16.39960,6.14230,7.39790,8.47240,1.0581,0.986
2021-04-30,4.52720,0.24110,0.37090,64.10530,34.55220,34.55220,36.10670,33.77500,0.18380,1.02010,1.87200,48.07630,10.18430,15.97590,6.20860,7.72900,7.53370,0.74130,0.62340
2021-01-31,4.09040,0.26090,0.41220,63.10210,30.12190,30.12190,29.40240,29.12250,0.17380,1.01100,2.05970,43.69580,8.62490,14.62410,5.06060,6.37440,6.81440,0.8294,0.7153
2020-10-31,3.92290,0.28000,0.45400,62.63220,29.58100,29.58100,28.52310,28.26920,0.17580,1.18130,1.85620,48.48500,8.71270,16.13530,4.97010,6.27320,6.19310,0.5013,0.3145
2020-07-31,6.09170,0.33340,0.50020,58.84640,16.83910,16.83910,15.75270,16.08900,0.15350,1.13560,1.85510,48.51530,4.47030,9.05780,2.47020,2.97980,5.63780,0.6234,0.5372
2020-04-30,10.29110,0.34690,0.53130,65.06490,31.68830,31.68830,31.85070,29.77270,0.13250,0.95390,1.61510,55.72400,7.00050,7.40050,3.94340,4.57170,5.32480,0.36540,0.30310
2020-01-31,7.67380,0.14030,0.16310,64.89530,31.88410,31.88410,32.72140,30.62800,0.17930,1.11340,1.87390,48.02900,7.79250,8.24300,5.49230,6.69950,4.98530,0.5927,0.534
2019-10-31,8.42030,0.15070,0.17750,63.57000,30.75650,30.75650,31.81820,29.82750,0.19060,1.04870,2.07150,43.44730,8.01680,8.51890,5.68630,6.80850,4.58090,0.6612,0.6199
2019-07-31,8.64920,0.16140,0.19240,59.75190,22.14040,22.14040,23.49750,21.40360,0.17460,0.86210,1.65210,54.47460,5.34060,5.70900,3.73600,4.47870,4.24300,0.3799,0.334
2019-04-30,8.98480,0.17000,0.20490,58.37840,16.12610,16.12610,17.52250,17.74780,0.15830,0.64800,1.78740,50.35140,4.06020,4.36230,2.81010,3.36980,3.98360,0.29220,0.24030
2019-01-31,7.94360,0.17550,0.21280,54.73920,13.33330,13.33330,14.69390,25.66890,0.16590,0.63370,1.54850,58.12250,6.05870,6.52150,4.25820,4.99560,3.85400,0.3592,0.278
2018-10-31,7.08080,0.17340,0.21000,60.38980,33.26000,33.26000,33.98300,38.66710,0.23290,0.88920,1.43350,62.78210,12.98150,13.96460,9.00640,10.73110,3.88320,0.1963,0.1361
2018-07-31,7.40830,0.18430,0.22750,63.24050,37.04770,37.04770,37.78420,35.25460,0.24240,1.05320,1.87910,47.89630,12.51850,13.54910,8.54680,10.21150,3.61640,0.3655,0.314
2018-04-30,8.54250,0.20470,0.25920,64.48390,40.38040,40.38040,40.87930,38.79020,0.27980,1.42910,2.62870,34.23760,16.12030,17.66040,10.85520,12.82080,3.17830,0.57620,0.52910
2018-01-31,8.02690,0.20990,0.26770,61.86880,36.86020,36.86020,37.10070,38.44040,0.25900,1.39450,2.30120,39.11030,14.97790,16.45350,9.95460,11.83380,3.08210,0.5318,0.3685
2017-10-31,8.25610,0.23830,0.31640,59.52200,33.95300,33.95300,33.99090,31.79060,0.26820,1.24500,2.25880,39.84450,13.19270,14.77690,8.52490,10.04920,2.62050,0.4637,0.4358
2017-07-31,7.81980,0.24980,0.34710,58.38570,30.85200,30.85200,30.67270,26.14350,0.23720,1.08540,1.83840,48.95520,9.76060,11.04380,6.20080,7.32230,2.48880,0.2798,0.2583
2017-04-30,8.25640,0.24550,0.36040,59.37020,28.60090,28.60090,27.67170,26.17450,0.20580,0.95860,1.98460,45.34850,8.26810,9.34730,5.38790,6.23850,2.57650,0.11000,0.08890
2017-01-31,4.77400,0.25900,0.48770,59.96320,33.73220,33.73220,33.41000,30.14270,0.22080,1.09570,2.63080,34.21080,11.36760,12.99600,6.65580,8.42340,2.46240,0.28,0.2605
2016-10-31,4.07010,0.27640,0.57190,59.03190,31.88620,31.88620,30.98800,27.04590,0.20850,1.20910,2.40580,37.41020,10.18030,11.81860,5.63880,7.36610,2.46940,0.1594,0.1458
2016-07-31,2.55750,0.01750,0.33660,57.84310,22.19890,22.19890,22.19890,18.27730,0.19140,1.15550,2.21740,40.58820,5.82590,7.00860,3.49820,5.72370,2.09350,0.0716,0.0625
2016-04-30,2.43580,0.02050,0.35960,57.54790,18.77400,18.77400,18.46740,15.93870,0.18360,1.40610,2.49520,36.06900,4.95710,6.07650,2.92630,4.85530,1.96440,0.13310,0.11020
2016-01-31,2.57460,0.02120,0.33790,56.38830,17.84440,17.84440,18.12990,14.84650,0.19010,1.46170,2.77430,32.44110,4.65430,5.64450,2.82230,4.55540,2.07280,0.2225,0.216
2015-10-31,6.82340,0.24090,0.31740,56.24520,18.77400,18.77400,18.77400,18.85060,0.18190,1.34350,2.43470,36.96550,5.50950,6.69390,3.42900,4.18230,2.07480,0.1099,0.105
2015-07-31,5.99150,0.25210,0.33720,54.98700,6.59150,6.59150,6.24460,2.25500,0.16520,1.17690,2.24320,40.12140,0.62130,0.76990,0.37250,0.46460,1.94110,0.0756,0.0654
2015-04-30,6.60480,0.23560,0.30820,56.73330,15.29110,15.29110,14.94350,11.64210,0.15790,1.13700,2.52970,35.57780,2.94120,3.58960,1.83790,2.24830,2.11710,0.10830,0.09510
2015-01-31,6.37610,0.24040,0.31640,55.95520,18.54520,18.54520,18.22540,15.42770,0.17370,1.14080,2.63920,34.10070,4.36850,5.39410,2.68020,3.31840,2.02660,0.1949,0.1814
2014-10-31,5.71910,0.24880,0.33110,55.18370,17.38780,17.38780,17.06120,14.12250,0.17790,1.34530,2.17430,41.39270,4.11450,5.21070,2.51240,3.09100,1.93390,0.0993,0.0815
2014-07-31,6.19020,0.24360,0.32200,56.11970,14.77790,14.77790,14.05260,11.60470,0.15910,1.24920,2.34870,38.31940,2.97340,3.76360,1.84610,2.24920,1.98590,0.0419,0.0319
2014-04-30,5.87320,0.24880,0.33120,54.75980,13.68990,13.68990,14.77790,12.42070,0.16070,1.26880,2.78230,32.34760,3.28770,4.22020,1.99570,2.46980,1.86700,0.06620,0.06270
2014-01-31,5.94900,0.23560,0.30830,54.14760,14.57070,14.57070,14.74000,12.84260,0.15780,1.35280,2.68330,33.54040,3.29700,4.17740,2.02630,2.52010,1.96150,0.1663,0.1499
2013-10-31,4.10760,0.00390,0.00390,55.44910,13.37690,13.37690,13.42400,11.26540,0.18450,1.23460,2.35450,38.22400,2.74810,3.53700,2.07890,2.73730,1.89990,0.0696,0.053
2013-07-31,4.19180,0.00420,0.00420,55.82450,10.79920,10.79920,11.44250,9.86940,0.17550,1.14120,2.33720,38.50760,2.31170,3.00590,1.73170,2.30190,1.80270,0.044,0.0069
2013-04-30,4.97700,0.00380,0.00380,54.31520,8.67050,8.67050,9.22370,8.15840,0.15200,1.15510,2.75140,32.71030,1.61430,2.02460,1.24040,1.60820,2.08720,0.07090,0.04440
2013-01-31,4.89160,0.00390,0.00390,52.90460,16.58440,16.58440,16.81340,15.71710,0.17260,1.26390,2.43680,36.93430,3.60360,4.49040,2.71310,3.58950,1.95690,0.1813,0.1619
2012-10-31,4.46340,0.00410,0.00420,52.87370,20.94630,20.94630,21.06350,17.36390,0.19820,1.32280,2.70620,33.25690,4.42700,5.57460,3.44160,4.40870,1.88960,0.0715,0.0541
2012-07-31,4.12330,0.00450,0.00450,51.77960,13.37040,13.37040,13.90520,11.39990,0.17720,1.30050,2.34500,38.37900,2.67300,3.43500,2.02050,2.66090,1.79740,0.0806,0.0557
2012-04-30,4.25600,0.00480,0.00490,50.10010,7.87410,7.87410,8.33570,6.53460,0.16200,1.34670,2.24950,40.00960,1.40960,1.84090,1.05880,1.40280,1.73210,-0.00370,-0.01530
2012-01-31,4.19950,0.00510,0.00520,51.40750,12.83230,12.83230,13.06940,12.17220,0.17170,1.36110,2.83570,31.73840,2.79870,3.65020,2.08940,2.78430,1.69300,0.1656,0.1474
2011-10-31,3.94740,0.00550,0.00550,52.21600,18.48560,18.48560,19.20750,16.72070,0.20950,1.59410,2.87180,31.33940,4.48660,5.97720,3.50310,4.46200,1.62670,0.0997,0.0838
2011-07-31,3.45470,0.00610,0.00610,51.67490,17.12020,17.12020,17.46620,14.91100,0.20900,1.35730,2.42060,37.18080,4.10830,5.53630,3.11600,4.08340,1.52780,0.0333,0.0238
2011-04-30,3.56390,0.00660,0.00670,50.36210,16.09730,16.09730,16.26600,14.05550,0.20310,1.25350,2.80310,32.10700,3.92190,4.83060,2.85470,3.89590,1.43590,0.07020,0.05750
2011-01-31,3.42320,0.00730,0.00740,48.10140,20.28230,20.28240,20.97370,19.36550,0.19720,1.33140,2.54140,35.41310,5.39540,6.80380,3.81850,5.35600,1.35140,0.1835,0.1748
2010-10-31,3.43880,0.00800,0.00810,46.45770,12.29780,12.29780,12.27440,10.05580,0.21550,1.19600,2.11240,42.60540,2.92840,3.51340,2.16730,2.90500,1.24690,0.0909,0.0819
2010-07-31,3.24240,0.00850,0.00860,16.55460,-21.59830,-21.59830,-20.83890,-17.37670,0.21740,1.55890,2.04880,43.92720,-5.10630,-6.20480,-3.77780,-5.06280,1.20230,0.0149,-0.0018
2010-04-30,3.56330,0.00840,0.00840,45.55510,14.71260,14.71260,15.04520,13.73450,0.26340,1.40530,1.89140,47.58340,4.80990,5.79250,3.61800,4.76970,1.24980,-0.00230,-0.00950
2010-01-31,3.16280,0.00910,0.00920,44.65410,13.66750,13.66750,14.19060,13.34120,0.27400,1.64440,2.62020,34.34820,4.91820,6.02690,3.65530,4.87350,1.18670,0.0397,0.0284
2009-10-31,2.65270,0.01010,0.01020,43.37690,11.94030,11.94030,12.20180,11.91060,0.26080,1.84200,2.27040,39.64080,4.43870,5.58560,3.10600,4.39380,1.09190,0.0554,0.049
2009-07-31,2.43220,0.01100,0.01120,20.18270,-14.17950,-14.17950,-13.79240,-13.56080,0.23540,2.21980,2.20630,40.79280,-4.68550,-6.04530,-3.19250,-4.63380,1.02570,0.0613,0.0533
2009-04-30,2.87780,0.01080,0.01090,28.55870,-34.77180,-34.77180,-33.84680,-30.31140,0.20900,1.45000,2.18210,41.24370,-8.68260,-11.14470,-6.33400,-8.58870,1.06140,0.06550,0.05590
2009-01-31,2.78450,0.01060,0.01070,29.44380,-36.38930,-36.38930,-35.41070,-30.69070,0.14360,0.63120,1.51100,59.56510,-6.16640,-7.86410,-4.40700,-6.10110,1.11180,0.1137,-0.0722
