,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,3.69850,0.07150,0.07780,36.98320,18.30110,18.30110,18.16000,14.53370,0.19590,1.07670,1.39670,64.43630,3.83630,4.02470,2.84780,3.56200,36.23350,3.0363,1.7876
2022-09-30,3.79590,0.07740,0.08470,39.01590,27.10730,27.10730,19.82820,17.55710,0.20710,1.01400,1.41540,63.58570,4.88100,5.13480,3.63600,4.50340,33.38920,2.2368,1.4709
2022-06-30,3.13410,0.07890,0.10390,41.68290,29.61240,29.61240,29.45680,24.43930,0.22940,1.09280,1.45970,61.65700,7.77510,8.20350,5.60730,7.16130,32.76220,2.2889,1.4146
2022-03-31,2.89070,0.08220,0.10850,39.52780,26.34720,26.34720,26.08330,24.13890,0.21850,1.04540,1.44380,62.33750,7.47140,7.91580,5.27510,6.85740,31.39270,1.98950,1.12370
2021-12-31,2.93220,0.08210,0.10830,41.13300,25.17790,25.17790,24.89050,20.21070,0.22050,1.13690,1.49450,60.22170,6.32440,6.70600,4.45710,5.80540,31.47440,2.0856,1.0921
2021-09-30,2.86130,0.08700,0.11540,40.79260,25.67590,25.67590,25.63340,24.85490,0.22480,1.18230,1.48300,60.68790,7.97350,8.49420,5.58770,7.27970,29.72070,2.4891,1.6358
2021-06-30,3.12530,0.11020,0.12500,43.54620,29.20120,29.20120,29.15980,25.88450,0.24670,1.18340,1.50590,59.76370,9.21480,9.88490,6.38490,8.19910,27.46760,1.9091,1.1565
2021-03-31,2.74860,0.12120,0.13920,40.53970,26.18160,26.18160,26.07720,22.54360,0.24480,1.28560,1.44020,62.49140,8.26680,8.94250,5.51890,7.26470,24.78320,1.17020,0.44850
2020-12-31,2.72880,0.12000,0.13760,36.38400,20.01030,20.01030,19.83800,16.95970,0.20770,1.14880,1.50580,59.76730,5.30600,5.74460,3.52210,4.66930,25.06080,1.9617,1.2005
2020-09-30,2.76590,0.12850,0.14880,35.51100,18.10220,18.10220,17.82850,15.01830,0.21220,1.19840,1.46920,61.25910,4.78790,5.21220,3.18650,4.17280,23.25980,1.5539,0.9309
2020-06-30,2.96000,0.13650,0.15950,37.00680,19.65100,19.65100,19.34750,17.29890,0.22040,1.20850,1.54790,58.14490,5.67760,6.21470,3.81220,4.90270,21.76560,1.9616,1.4702
2020-03-31,2.83830,0.14580,0.17230,33.97760,17.90440,17.90440,17.59920,15.11700,0.21880,1.29280,1.47600,60.97660,4.98590,5.48260,3.30740,4.25890,20.24730,0.75630,0.33110
2019-12-31,3.09920,0.13950,0.16360,32.55420,16.59580,16.59580,16.44710,13.57840,0.20100,1.34660,1.47380,61.06460,4.06180,4.45110,2.72910,3.49520,21.23080,1.4157,0.9155
2019-09-30,2.99730,0.11590,0.13120,32.40520,14.75560,14.75560,14.22930,12.34380,0.20980,1.33810,1.44290,62.37450,3.78460,4.16330,2.58970,3.34580,20.10270,1.421,1.0051
2019-06-30,3.01500,0.11940,0.13560,33.61720,17.13860,17.13860,16.94700,14.07280,0.22120,1.34220,1.41990,63.38510,4.57410,5.05660,3.11320,4.02780,19.60790,1.4012,1.0233
2019-03-31,2.88140,0.12490,0.14280,33.10030,15.94140,15.94140,15.76100,12.49150,0.21780,1.31230,1.39380,64.57270,4.04530,4.45050,2.72080,3.53990,18.63270,0.63210,0.24970
2018-12-31,3.15260,0.12310,0.14040,31.52660,15.57390,15.57390,15.57400,12.30770,0.21350,1.34870,1.46600,61.39170,3.72410,4.09380,2.62770,3.26570,18.84350,0.9822,0.5803
2018-09-30,2.94360,0.12670,0.14510,31.41070,14.08390,14.08390,14.15340,12.78670,0.22180,1.43180,1.42520,63.14800,4.08340,4.50800,2.83640,3.56590,18.24290,1.1521,0.808
2018-06-30,2.66660,0.13290,0.15320,31.77650,13.47490,13.47490,13.43020,12.53630,0.23880,1.46640,1.50830,59.67150,4.37630,4.86300,2.99410,3.79490,17.44080,1.0973,0.8255
2018-03-31,2.82270,0.13170,0.15170,32.33100,12.84580,12.84580,12.91800,10.48830,0.22230,1.30410,1.43150,62.87230,3.34020,3.71470,2.33210,2.90030,17.73510,0.59600,0.22520
2017-12-31,2.66010,0.13340,0.15390,30.94320,14.53320,14.53320,14.26850,0.00000,0.22310,1.33360,1.64140,54.83160,,,,,17.31940,1.0783,0.6874
2017-09-30,2.58970,0.12990,0.17450,31.41640,15.79610,15.79610,15.79610,12.80760,0.20630,1.26550,1.58140,56.91110,3.87270,4.29550,2.64190,3.36970,17.72410,0.9969,0.5461
2017-06-30,2.48370,0.13610,0.18470,31.43860,10.56340,10.56340,10.23640,9.75860,0.21570,1.29010,1.64030,54.86920,3.12300,3.48390,2.10530,2.69800,16.78920,1.122,0.7388
2017-03-31,2.54430,0.14250,0.19560,34.61440,15.60490,15.60490,15.34690,15.70800,0.22370,1.19410,1.72460,52.18470,5.21140,5.84450,3.51310,4.46870,15.87770,0.27640,-0.22430
2016-12-31,2.66350,0.16830,0.20460,32.35680,13.78500,13.78500,13.91580,10.25370,0.22270,1.29750,1.90670,47.20120,3.50780,3.95480,2.28350,2.91730,15.28730,0.9573,0.324
2016-09-30,2.77910,0.16680,0.20240,32.14760,13.61830,13.61830,13.08730,9.98140,0.21710,1.27100,1.79810,50.05310,3.29160,3.71280,2.16680,2.74270,15.60520,0.9092,0.2625
2016-06-30,2.75360,0.17100,0.20860,34.35570,15.77320,15.77320,15.33510,11.52060,0.22760,1.28830,1.77170,50.79900,4.02920,4.56310,2.62150,3.34010,15.15570,1.0183,0.5553
2016-03-31,2.61590,0.17610,0.21600,34.05140,8.28500,8.28500,7.67740,6.10330,0.21710,1.23030,1.72760,52.09610,2.05770,2.34480,1.32480,1.69540,14.69220,0.04050,-0.48580
2015-12-31,2.14350,0.18270,0.29120,33.24990,12.56610,12.56610,11.84320,9.28550,0.21220,1.32580,1.98290,45.38780,3.26200,3.78810,1.97040,2.66600,14.16180,0.924,0.3155
2015-09-30,2.27040,0.18870,0.30390,31.43690,-1.01600,-1.01600,-1.94480,0.43540,0.20670,1.25840,1.77030,50.83890,0.15070,0.17630,0.09000,0.12230,13.80440,0.9282,0.5284
2015-06-30,2.16740,0.18970,0.33020,32.86070,10.87020,10.87020,10.03610,7.72870,0.21620,1.29010,1.80940,49.74150,2.80980,3.29110,1.67100,2.27660,13.74170,1.0517,0.6917
2015-03-31,2.10760,0.19770,0.35140,32.65850,14.23040,14.23040,13.12890,9.79460,0.21050,1.23340,1.77260,50.77400,3.49590,4.13060,2.06140,2.80480,13.08900,-0.02590,-0.44070
2014-12-31,2.61030,0.24370,0.35060,31.36080,12.75010,12.75020,11.89250,8.97660,0.20950,1.32290,1.95420,46.05490,3.28140,3.89430,1.88060,2.48180,13.42080,0.6267,0.2577
2014-09-30,2.80210,0.24540,0.35330,30.87950,12.36300,12.36300,11.60440,8.71030,0.21270,1.32470,1.81670,49.53920,3.19550,3.79760,1.85260,2.41130,13.64420,0.8774,0.4856
2014-06-30,3.09860,0.26980,0.37170,33.01710,14.66520,14.66520,13.66220,10.19250,0.21640,1.31510,1.76000,51.13580,3.86590,4.62770,2.20570,2.82300,13.73730,0.8866,0.5487
2014-03-31,3.01670,0.29480,0.43320,30.68050,11.33220,11.33220,10.29410,7.81430,0.20300,1.28210,1.66170,54.16090,2.89960,3.50450,1.58650,2.04480,13.23800,0.12170,-0.31670
2013-12-31,2.74670,0.29060,0.41210,31.10590,10.76750,10.76750,9.77530,6.88650,0.20500,1.33470,1.84550,48.76860,2.60370,3.17250,1.41180,1.84710,12.91170,0.9635,0.4202
2013-09-30,2.60740,0.31290,0.47810,30.86600,11.61500,11.61500,10.44470,7.84080,0.20530,1.33730,1.72450,52.18840,3.20310,3.97150,1.61010,2.20070,12.00430,0.7349,0.3344
2013-06-30,2.80430,0.33480,0.50340,32.19160,12.33670,12.33670,11.26270,8.76630,0.21360,1.32350,1.76400,51.02180,3.85110,4.84440,1.87260,2.56170,11.26720,1.121,0.815
2013-03-31,2.83370,0.36480,0.57660,32.91100,12.75780,12.75780,11.52030,9.34000,0.21520,1.31240,1.79580,50.11790,4.24990,5.41880,2.01000,2.69950,10.74780,0.26880,-0.60880
2012-12-31,2.12870,0.34200,0.56450,30.32660,9.79780,9.79780,8.83360,6.56300,0.20560,1.38100,1.83710,48.98910,2.89480,3.72920,1.34910,1.90480,10.62540,0.9155,0.5046
2012-09-30,2.02210,0.33550,0.55980,29.75640,8.65700,8.65700,7.37330,4.87160,0.19890,1.28630,1.66100,54.18370,2.06390,2.66810,0.96900,1.37140,10.45340,0.7929,0.3231
2012-06-30,1.61460,0.30370,0.56730,30.38790,10.96060,10.96060,6.15760,4.80300,0.22200,1.42020,1.75570,51.26230,2.29580,3.00000,1.06640,1.59850,9.99260,0.7156,0.2043
