,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-09-30,0.90200,0.95040,19.31320,57.57080,22.20470,22.20470,16.85120,14.93180,0.08200,1.13530,79.27580,36.14030,-3.35980,1.22930,1.79260,1.83650,0.7327,-0.1
2022-06-30,0.86520,0.93880,15.46530,56.84670,22.78200,22.78200,17.05590,15.51580,0.08250,1.15520,77.91160,30.97050,-3.49210,1.29210,1.89630,2.24220,0.9959,0.7303
2022-03-31,0.89840,0.93040,13.48790,56.20180,17.79820,17.79820,4.14940,3.38920,0.07990,1.17330,76.70800,5.49670,-0.71340,0.26690,0.38260,2.61150,0.18680,-0.34670
2021-12-31,0.71400,0.91270,10.81820,58.68550,16.93730,16.93720,7.30240,5.31640,0.08020,1.20610,74.61940,7.17110,-1.28380,0.42530,0.62590,2.95790,1.0185,0.5753
2021-09-30,0.69490,0.90040,9.36620,57.38050,16.05420,16.05420,8.50580,5.98890,0.07940,1.27790,70.42560,6.98470,-1.44060,0.47850,0.69570,3.36780,0.2525,-0.1527
2021-06-30,0.79550,0.88420,7.72560,57.61760,27.32100,27.32100,34.55560,24.58440,0.07820,1.31360,68.51530,24.09270,-5.98900,1.93180,2.79080,3.96510,1.0994,1.2639
2021-03-31,0.60940,0.89910,9.29070,58.23550,15.74860,15.74860,5.66250,4.21450,0.07760,1.32770,67.78720,4.85890,-0.96490,0.33440,0.49020,3.32390,0.23770,-0.22190
2020-12-31,0.63630,0.88220,7.65650,57.60660,40.13510,40.13510,22.93770,23.34820,0.07490,1.23310,72.98710,21.70750,-5.19720,1.74390,2.55800,3.94320,1.25,2.3534
2020-09-30,0.59970,0.90190,9.61480,58.08550,23.17700,23.17700,5.06400,3.70370,0.07580,1.30910,68.74790,4.11440,-0.79650,0.28180,0.40350,3.25250,0.6475,0.6425
2020-06-30,0.79610,0.89520,9.40160,58.59530,13.41080,13.41080,0.26160,-0.72140,0.06840,1.21880,73.84260,-0.69440,0.15000,-0.04950,-0.07280,3.55490,1.0893,0.7613
2020-03-31,0.75830,0.88570,7.86190,56.31070,12.86590,12.86590,6.97830,5.98610,0.07880,1.28530,70.02290,5.77410,-1.40680,0.47830,0.66000,3.90390,0.43490,0.10240
2019-12-31,0.63420,0.84970,5.91750,57.43870,19.08820,19.08820,4.99340,3.49210,0.07810,1.26910,70.91870,2.53400,-0.84060,0.26850,0.38100,5.09650,1.1072,0.8452
2019-09-30,0.65780,0.84470,5.69840,57.69520,21.03830,21.03830,12.25840,10.13680,0.07820,1.29240,69.64010,7.16240,-2.50340,0.79750,1.11260,5.26530,0.7581,0.3029
2019-06-30,0.75160,0.83490,5.13190,56.52770,18.10050,18.10050,9.65340,8.66440,0.07780,1.25180,71.89920,5.56650,-2.15690,0.67300,0.91900,5.77920,1.0876,0.6158
2019-03-31,0.79850,0.82610,4.82240,56.28980,15.05650,15.05650,3.89320,2.80500,0.07700,1.25830,71.52440,1.73090,-0.72560,0.22260,0.30100,6.13860,0.40720,-0.23510
2018-12-31,0.81040,0.81150,4.37210,58.00700,23.23280,23.23280,14.49260,14.28360,0.08950,1.25340,71.80480,8.17910,-3.72900,1.28470,1.54200,6.50480,1.0875,0.9303
2018-09-30,0.97480,0.80700,4.24520,57.77360,18.43890,18.43890,8.61190,6.20830,0.08990,1.25200,71.88630,3.98940,-1.90670,0.65520,0.76980,6.77410,0.8037,0.4151
2018-06-30,0.97740,0.79460,3.92990,57.44210,18.99090,18.99090,11.15360,8.65000,0.08980,1.22350,73.55960,4.48430,-2.34190,0.78110,0.92090,7.19140,1.0523,0.6958
2018-03-31,1.23870,0.78010,3.60770,56.95550,15.78570,15.78570,4.48770,4.28640,0.08690,1.21340,74.17040,2.01720,-1.24740,0.38020,0.44360,7.90870,0.32020,-0.08190
2017-12-31,1.46620,0.75000,3.06380,59.09070,14.05780,14.05780,0.50750,0.90930,0.09030,1.18610,75.88190,0.46290,-0.33550,0.09700,0.11570,8.12000,0.7522,0.3836
2017-09-30,1.07780,0.78190,3.68210,56.67970,18.30420,18.30420,2.92940,2.52110,0.09410,1.23030,73.15150,1.35830,-0.70760,0.24740,0.29620,7.00180,0.743,0.452
2017-06-30,0.81780,0.76450,3.47400,56.38220,17.91880,17.91880,10.48570,8.27850,0.09680,1.30050,69.20670,4.47680,-2.42520,0.84720,1.05430,7.02510,0.7465,0.4314
2017-03-31,0.84500,0.75680,3.33230,54.55130,15.73740,15.73740,7.24950,6.19090,0.09710,1.30210,69.11740,3.09090,-1.76700,0.60840,0.75190,7.20830,0.46010,0.18390
2016-12-31,1.06260,0.75840,3.22780,55.44660,14.92840,14.92840,5.00240,5.23850,0.09850,1.35150,66.59480,2.57140,-1.54620,0.52490,0.62130,7.34470,0.6019,0.2271
2016-09-30,1.43290,0.74670,3.00390,54.41260,14.36690,14.36690,3.06020,0.75090,0.09520,1.34640,66.84340,0.26780,-0.19080,0.05810,0.06780,8.16270,0.7586,0.4994
2016-06-30,1.31300,0.73100,2.76740,55.23060,10.93370,10.93370,-0.43920,-1.58050,0.09070,1.24380,72.35930,-0.65540,0.50670,-0.15110,-0.17630,8.53930,0.4573,0.1744
2016-03-31,1.11140,0.90440,9.63510,56.55930,17.32620,17.32620,9.98290,8.36220,0.11690,1.30620,68.90270,12.09670,-2.52370,0.98160,1.15620,2.45950,0.38180,0.00200
2015-12-31,1.01910,0.90000,9.16690,56.88290,16.38290,16.38290,2.19650,0.75820,0.11850,1.33310,67.50970,1.12370,-0.24390,0.09350,0.11240,2.50120,1.0436,0.6323
2015-09-30,1.34860,0.88810,8.34860,57.44800,16.98820,16.98820,3.54190,3.09570,0.11190,1.30080,69.18690,3.79440,-1.02130,0.35260,0.42450,2.93620,0.663,0.3699
2015-06-30,1.16300,0.86730,6.63110,57.05300,17.04570,17.04570,8.08320,7.01960,0.11830,1.27420,70.63350,7.47790,-2.38760,0.84090,0.99260,3.42610,0.8215,0.5186
2015-03-31,1.23200,0.86050,6.24170,57.07190,19.34300,19.34300,7.69890,5.48470,0.11760,1.26990,70.87060,5.51740,-1.91240,0.65510,0.76950,3.59340,0.02600,-0.32440
2014-12-31,1.07120,0.83990,5.30650,56.67950,16.43940,16.43940,1.63390,1.63870,0.11930,1.28750,69.90410,1.45690,-0.58630,0.19430,0.23320,4.14620,0.8551,0.5709
2014-09-30,0.61090,0.90260,9.39240,57.13460,18.07550,18.07550,7.12260,0.00840,0.11790,1.26450,71.17650,0.18350,-0.03360,0.01290,0.01790,2.41460,0.538,0.0931
2014-06-30,1.06780,0.76820,3.35700,57.17820,18.71800,18.71800,11.42810,34.52020,0.11680,1.23540,72.85370,21.02320,-15.15150,4.04900,4.87400,6.72120,0.7225,0.3042
2014-03-31,1.13800,0.80310,4.13220,56.48180,17.22000,17.22000,8.43850,5.41040,0.11480,1.23000,73.17040,4.06410,-2.09990,0.63700,0.80010,5.47710,0.28820,-0.17780
2013-12-31,0.96340,0.79660,3.96650,56.23270,12.35910,12.35910,2.62410,6.10260,0.11540,1.24500,72.29200,4.57730,-2.38660,0.72360,0.93100,5.49420,0.8976,0.4684
2013-09-30,1.13760,0.78750,3.75440,58.86940,18.52980,18.52980,3.90830,0.50960,0.11840,1.22890,73.23900,0.49710,-0.29740,0.08350,0.10560,5.60720,0.6294,0.383
2013-06-30,0.97490,0.76770,3.60180,57.44200,17.43700,17.43700,7.06260,3.49500,0.11910,1.29740,69.37110,2.50010,-1.62610,0.43160,0.58080,5.72200,0.5559,0.2486
2013-03-31,1.18540,0.76910,3.41260,57.01970,16.44400,16.44400,7.61960,2.59510,0.11860,1.30740,68.84080,1.62670,-1.12790,0.29140,0.37560,5.91820,0.55490,0.05550
2012-12-31,1.13170,0.76250,3.29050,55.30560,13.33920,13.33920,4.65260,3.26320,0.11910,1.32330,68.01410,2.27740,-1.62570,0.41640,0.54090,6.11800,0.7368,0.3149
2012-09-30,1.37970,0.73850,2.87840,58.51710,20.58030,20.58030,11.34020,7.05880,0.11820,1.29770,69.35340,4.13500,-3.62870,0.84900,1.08150,7.54720,0.5059,0.1722
2012-06-30,1.14140,0.73290,2.79370,58.37880,21.09740,21.09740,12.01930,5.05940,0.12360,1.31410,68.48760,3.31440,-2.72870,0.68080,0.88540,7.28480,0.7972,0.4986
2012-03-31,1.19770,0.72770,2.72200,57.76310,18.99710,18.99710,11.56510,7.41460,0.12260,1.33700,67.31720,4.81340,-4.27040,1.00340,1.31080,7.41200,0.43480,0.12090
2011-12-31,1.07710,0.72340,2.67380,57.49650,20.14770,20.14770,11.96040,4.32120,0.12280,1.36500,65.93370,3.77770,-3.36000,0.78430,1.04490,7.28620,1.0519,0.7378
2011-09-30,1.66950,0.65530,1.93760,60.12510,17.59700,17.59700,8.91850,4.85980,0.12020,1.40090,64.24260,2.94070,-5.23190,0.78850,1.01380,9.18300,0.8936,0.6495
2011-06-30,1.33980,0.58160,1.42240,59.45200,19.63440,19.63440,12.88140,33.31140,0.11830,1.31320,68.53260,3.27140,-9.04140,1.05230,1.36860,10.16460,0.6025,0.3734
2011-03-31,1.26070,0.59350,1.48210,57.64730,18.44480,18.44480,13.12850,9.84710,0.11530,1.22270,73.60960,4.00280,-9.80350,1.25460,1.62710,10.12690,0.59300,0.33440
2010-12-31,1.38610,0.59860,1.54040,58.58230,22.71360,22.71360,16.50330,4.44470,0.10290,1.25860,71.50680,3.30190,-9.12690,1.00500,1.32540,9.76120,0.8835,0.5681
2010-09-30,1.33120,0.60180,1.52990,59.01940,14.63460,14.63460,7.76880,-21.03260,0.11510,1.23870,72.65540,1.39740,-3.48120,0.43290,0.55650,9.81480,0.8985,0.6322
2010-06-30,1.53790,0.59660,1.49660,59.34220,21.79510,21.79510,13.96310,5.69720,0.10900,1.24710,72.16760,2.31220,-5.79640,0.73610,0.93280,10.47680,0.6721,0.4634
2010-03-31,1.50200,0.59670,1.49690,58.11600,17.08820,17.08820,8.66830,3.29240,0.11520,1.33280,67.52540,1.20070,-2.96900,0.38340,0.48430,10.57820,0.64080,0.26130
2009-12-31,1.48690,0.59810,1.50720,53.58060,26.53550,26.53550,19.19830,10.79880,0.07890,0.92270,97.54010,3.42460,-9.05380,1.07910,1.37620,10.59940,0.9025,0.5625
2009-09-30,1.66000,0.61510,1.61290,57.97150,18.64970,18.64970,10.69310,5.64610,0.11410,1.28240,70.17840,2.10610,-4.81730,0.64380,0.81070,10.08240,0.9017,0.5013
2009-06-30,1.64400,0.62180,1.65970,58.08500,18.50520,18.50520,13.57500,11.74730,0.11530,1.26630,71.07510,4.48420,-9.40650,1.35210,1.69600,9.62700,0.5888,0.2884
2009-03-31,1.46740,0.63260,1.73840,56.17870,16.75510,16.75510,8.09030,3.98140,0.11580,1.28560,70.00670,1.48200,-2.63550,0.43150,0.54450,8.99200,0.62710,0.28090
