,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.48330,0.35520,0.55920,21.44730,6.26020,6.26020,5.19870,3.57090,0.25460,1.10430,81.50080,2.36430,-5.84960,0.98790,1.52440,49.21170,2.37100,2.11860
2022-09-30,1.45250,0.35480,0.55820,21.53240,7.94990,7.94990,7.21090,5.80270,0.26470,1.13970,78.96950,3.93980,-9.72000,1.64050,2.54190,47.91780,2.1381,1.7736
2022-06-30,1.42790,0.37050,0.59730,21.54310,6.94420,6.94420,7.11020,5.12090,0.26000,1.15860,77.68170,3.55530,-7.53820,1.44420,2.23790,46.87650,-1.9043,-2.0902
2022-03-31,1.24610,0.34300,0.53080,22.70210,4.33520,4.33520,4.05010,2.31650,0.25250,1.16080,77.53090,1.78240,-3.73260,0.71870,1.17100,47.49400,0.9649,0.7499
2021-12-31,1.39880,0.33500,0.51250,23.56000,5.24560,5.24560,5.00170,3.96480,0.22840,1.12960,79.67560,2.51150,-5.33900,1.03490,1.67010,47.23040,2.46860,2.32070
2021-09-30,1.33710,0.32220,0.48430,23.08010,7.01280,7.01280,4.75060,1.20290,0.24510,1.15640,77.82760,1.18890,-2.54790,0.48550,0.80590,46.35500,1.5485,1.3413
2021-06-30,1.46220,0.33150,0.50460,22.84220,7.37460,7.37460,7.92390,4.63570,0.23510,1.12150,80.24900,2.81590,-6.49820,1.14540,1.88240,47.48240,1.2953,1.1417
2021-03-31,1.49230,0.36180,0.57570,21.61900,-1.15880,-1.15880,-3.16470,0.31130,0.22800,1.07460,83.75330,-1.51410,3.18130,-0.58800,-0.96630,46.42890,1.83,1.6152
2020-12-31,1.65710,0.22630,0.29250,18.68990,6.32610,6.32610,10.47100,7.60080,0.26490,1.03570,86.89760,4.34760,-70.14640,2.09190,3.36360,47.24400,0.85870,0.73090
2020-09-30,1.54320,0.22260,0.28640,18.89190,0.63850,0.63850,1.70920,2.32960,0.28490,1.11130,80.98950,1.36410,-18.08180,0.64660,1.06040,45.13110,3.2264,3.012
2020-06-30,1.69040,0.26810,0.36620,19.29490,5.96230,5.96230,9.31520,7.51300,0.25850,1.03370,87.06280,4.01030,-57.86470,1.87130,2.93540,45.20660,2.74,2.5265
2020-03-31,1.96840,0.35580,0.55220,18.91160,4.89550,4.89550,-5.15890,-2.68700,0.26090,1.07820,83.47160,-2.06100,17.19000,-0.88070,-1.32780,43.18180,1.132,0.8348
2019-12-31,1.54630,0.18920,0.26640,19.18340,4.50420,4.50420,7.56440,7.64900,0.27540,1.09950,81.85900,3.06290,-896.17190,1.52190,2.48330,45.57990,-1.01910,-1.18440
2019-09-30,1.33770,0.17230,0.24290,19.61570,2.92050,2.92040,1.57790,4.19480,0.29600,1.19460,75.34020,0.50990,-8.94110,0.25660,0.42200,43.41290,-1.0338,-1.2381
2019-06-30,1.36070,0.14370,0.20430,19.75420,2.83800,2.83800,2.94670,16.54590,0.27230,1.14050,78.91380,1.56150,220.48950,0.81930,1.33710,44.96260,-1.202,-1.5337
2019-03-31,1.52010,0.33840,0.51150,19.95220,3.32130,3.32130,3.61730,1.84100,0.23880,1.12540,79.97340,2.15600,48.47520,0.92520,1.42640,40.72050,1.1685,0.9221
2018-12-31,1.58300,0.31360,0.45750,18.43580,3.66850,3.66850,2.98950,4.03060,0.23820,1.14980,78.27120,1.18870,13.40620,0.53640,0.81590,41.60280,-1.56500,-1.70790
2018-09-30,1.44850,0.26510,0.36120,20.26280,5.37620,5.37610,4.75960,-1.25480,0.23660,1.19010,75.62330,-1.22810,-12.68400,-0.57730,-0.90250,41.79750,1.618,1.3923
2018-06-30,1.44570,0.27850,0.38750,20.74550,5.53960,5.53960,4.99840,5.12070,0.23370,0.84700,106.26200,1.90750,-19.81120,0.91990,1.37630,42.66800,1.4981,1.3711
2018-03-31,1.49410,0.29420,0.41780,20.96050,2.39540,2.39540,1.69500,1.69280,0.22780,0.83900,107.27490,-0.05320,0.50290,-0.02540,-0.03750,42.51830,0.0076,-0.1271
2017-12-31,1.48450,0.30270,0.43500,19.17570,-0.26180,-0.26180,-0.37570,0.12120,0.14060,0.54170,166.15210,-0.56870,4.98480,-0.26710,-0.39650,42.11550,0.37470,0.19610
2017-09-30,1.55550,0.04980,0.05310,3.65100,3.95980,3.95980,2.94700,-9.20670,-0.14070,-0.49410,-182.16170,-0.53250,-2.08770,-0.32380,-0.50600,37.27470,1.6094,1.2498
2017-06-30,1.59810,0.06170,0.06650,18.26680,5.10890,5.10890,5.06590,3.50440,0.34710,1.20530,74.66740,2.06840,8.25460,1.22340,1.94070,35.62850,1.5127,1.2877
2017-03-31,1.62770,0.07430,0.08090,18.20940,2.96070,2.96070,2.62710,2.14650,0.32490,1.11880,80.44090,1.05800,4.45180,0.62330,0.97940,34.65440,0.7565,0.5511
2016-12-31,1.67080,0.08560,0.09430,16.43330,3.47340,3.47340,3.36570,2.37250,0.35890,1.21920,73.81900,1.47870,6.14340,0.86010,1.35210,34.13270,0.90620,0.73350
2016-09-30,1.60680,0.08170,0.08950,16.34830,3.13610,3.13610,1.35090,1.12260,0.35880,1.24810,72.10880,0.69010,3.27080,0.40600,0.63370,35.80110,1.9286,1.7843
2016-06-30,1.62120,0.09640,0.10870,16.75840,4.06690,4.06690,3.81630,2.56340,0.36300,1.20580,74.64200,1.58010,6.59360,0.95590,1.42780,36.88690,1.4886,1.4019
