,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,2.24490,0.75140,3.12170,59.44250,33.34650,33.34650,32.09000,26.44840,0.26160,0.76410,1.18760,75.78280,45.00840,-148.17490,6.91960,11.18880,8.53560,3.2651,2.2423
2022-09-30,2.15250,0.79510,4.00960,56.65810,27.09880,27.09880,25.88100,22.01640,0.23080,0.69440,1.17910,76.32880,40.49410,-62.78850,5.08130,8.29840,6.47090,2.6614,2.0036
2022-06-30,2.09540,0.78530,3.78550,56.99320,27.94720,27.94720,26.91710,23.07990,0.23490,0.74940,1.11710,80.56710,42.04390,-63.17060,5.42210,9.02620,6.53670,0.9641,0.1841
2022-03-31,2.30460,0.79390,3.85160,58.63070,28.30550,28.30550,27.03480,23.14470,0.22710,0.74810,1.13720,79.14250,42.62880,-53.76480,5.25540,8.78650,6.21040,3.24780,2.79250
2021-12-31,2.39370,0.80460,4.11880,58.03640,31.34680,31.34680,30.16560,25.85200,0.27030,0.98570,1.36530,65.91950,58.83190,-69.14960,6.98690,11.49340,6.05250,3.4943,2.7786
2021-09-30,2.46780,0.84530,5.46580,58.87220,29.09670,29.09670,27.71020,24.45040,0.21160,0.69740,1.23690,72.76050,54.59790,-41.58410,5.17300,8.44410,4.82650,2.7381,2.0909
2021-06-30,2.40600,0.85670,5.97660,58.88580,28.81580,28.81580,28.96130,24.54230,0.21960,0.80350,1.25520,71.70350,62.35880,-39.98480,5.39020,8.93830,4.36350,2.3279,1.7216
2021-03-31,2.25200,0.87410,7.37390,58.23700,28.14420,28.14420,28.55730,24.34120,0.18950,0.77490,1.10510,81.44170,64.13480,-33.06180,4.61230,8.07650,3.73440,3.48710,2.85640
2020-12-31,1.74050,0.83860,5.84340,59.24930,33.52300,33.52300,32.70180,27.75170,0.27700,1.05350,1.37210,65.59200,94.04160,-46.36400,7.68720,15.17460,3.72570,4.2706,2.23
2020-09-30,1.78860,1.03010,-37.78980,55.81860,26.67370,26.67370,25.33530,21.34930,0.22160,0.80240,1.20090,74.94120,-304.87750,-17.41750,4.73140,9.18780,-0.67040,2.7593,2.3078
2020-06-30,1.82040,1.14160,-8.84600,59.01140,29.83050,29.83050,27.95530,23.64090,0.19630,0.61960,1.04780,85.89660,-64.11180,-14.15860,4.64180,9.07620,-3.09680,3.2143,2.4705
2020-03-31,2.40950,1.22410,-5.60940,54.69430,14.68580,14.68580,12.44530,11.52020,0.17440,0.61230,0.89030,101.08600,-15.84680,-5.32860,2.00870,3.55190,-5.46080,2.42130,1.60480
2019-12-31,2.21950,1.15850,-7.77300,58.24790,33.00560,33.00560,31.32630,28.01490,0.28010,0.93300,1.21870,73.84690,-92.78140,-24.69430,7.84770,14.70620,-3.45570,2.6765,1.9238
