,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,0.77060,0.50860,1.12590,57.22880,13.55000,13.55000,9.50530,7.28560,0.09590,4.60240,2.11880,42.47620,2.12040,2.73950,0.69890,1.04190,56.44920,3.4841,0.7637
2022-09-30,0.81280,0.50610,1.14790,55.36270,6.57700,6.57700,2.31560,2.60820,0.09120,3.86920,2.07820,43.30650,0.72420,0.93810,0.23790,0.35760,56.11530,3.4602,0.5975
2022-06-30,0.84740,0.51260,1.11110,53.46430,3.59880,3.59880,-0.82740,-0.54820,0.09410,4.08740,2.05330,43.83280,-0.15420,-0.20130,-0.05160,-0.07520,55.84800,3.3602,0.5084
2022-03-31,0.81480,0.51340,1.13000,51.92350,8.97610,8.97610,4.62720,3.54370,0.09550,3.56280,2.21660,40.60290,1.01890,1.33790,0.33850,0.49580,55.83100,3.06280,0.36960
2021-12-31,0.88900,0.51310,1.15150,49.71370,5.11430,5.11430,1.10180,2.03030,0.10060,4.07170,2.32440,38.71930,0.61070,0.80870,0.20430,0.29730,55.31640,2.3832,0.0556
2021-09-30,0.87140,0.51480,1.14100,55.75320,8.07170,8.07170,3.50590,3.52120,0.09710,4.92790,2.32620,38.68940,1.00980,1.34980,0.34190,0.49000,54.78390,2.7738,0.4251
2021-06-30,0.94200,0.51860,1.19480,55.16790,10.55640,10.55640,6.29070,4.90230,0.09770,5.23960,2.31710,38.84210,1.44950,1.89100,0.47910,0.69780,54.06590,3.012,0.4057
2021-03-31,0.96330,0.53180,1.21790,56.85000,10.82550,10.82550,5.96690,4.72190,0.09720,3.85970,2.65110,33.94760,1.40560,1.85390,0.45890,0.65800,53.23900,2.92230,0.38160
2020-12-31,1.10050,0.52080,1.17320,52.54900,8.41650,8.41650,4.03620,3.68710,0.10160,3.81950,2.59020,34.74610,1.14780,1.53280,0.37470,0.55000,52.62010,3.3486,-0.4241
2020-09-30,0.98110,0.51140,1.12070,60.14430,13.30950,13.30950,8.61350,6.50170,0.10010,3.97770,2.59910,34.62800,1.94300,2.61470,0.65110,0.94930,51.98640,2.1974,-0.3422
2020-06-30,1.04870,0.53350,1.24020,61.71690,4.64040,4.64040,-1.17710,0.62250,0.09440,4.36730,2.68840,33.47690,-0.33340,-0.45600,-0.11220,-0.15550,50.91250,0.0689,-1.1499
2020-03-31,0.64290,0.47720,1.01360,62.49440,13.84870,13.84870,11.31110,8.55750,0.12740,3.40240,2.60380,34.56490,3.28190,3.52800,1.09030,1.71570,33.65010,1.86720,-0.15700
2019-12-31,0.74400,0.49770,1.02500,56.12060,10.38900,10.38900,8.12430,6.32260,0.13670,5.40660,2.63490,34.15730,2.60860,2.80810,0.86400,1.31030,33.59650,1.7748,0.4401
2019-09-30,0.65720,0.50760,1.08430,59.88610,13.29900,13.29900,10.80370,7.86550,0.12850,5.53930,2.59220,34.71930,3.13280,3.38560,1.01030,1.54270,32.45950,2.014,0.2718
2019-06-30,0.61600,0.51380,1.10370,60.74320,14.03590,14.03590,11.29430,8.55270,0.12950,4.31860,2.56460,35.09340,3.48200,3.76970,1.10750,1.69290,31.56050,2.4933,0.4173
2019-03-31,0.65620,0.52040,1.15210,58.82670,13.32130,13.32130,10.85740,8.19490,0.13340,3.61780,2.61880,34.36730,3.46820,3.76670,1.09300,1.66340,30.64330,1.62120,-0.62770
2018-12-31,0.80660,0.54210,1.21790,54.82740,9.93450,9.93450,7.32200,5.59200,0.15790,4.76940,2.65050,33.95540,2.58920,2.82950,0.88310,1.18560,29.07380,1.0937,-0.2594
2018-09-30,0.85000,0.54470,1.22860,58.96300,13.28540,13.28540,10.42530,7.33460,0.15440,4.64300,2.68960,33.46250,3.26420,3.57710,1.13280,1.48610,28.70760,1.0654,-0.5223
2018-06-30,0.76400,0.55540,1.30590,59.30380,13.71680,13.71680,10.10310,7.39760,0.15170,4.31060,2.67690,33.62120,3.34330,3.68360,1.12210,1.48640,27.60780,1.4907,-0.4402
2018-03-31,0.77760,0.56150,1.44520,57.58970,12.26210,12.26210,8.42660,6.41800,0.14520,3.38220,2.62490,34.28700,2.93320,3.24410,0.93190,1.28620,26.81620,0.89300,-0.69120
2017-12-31,0.77420,0.56500,1.37010,53.16480,10.33550,10.33550,6.63630,25.03020,0.15250,3.21780,2.54530,35.35920,11.99970,13.10330,3.83630,5.22020,26.24950,0.9908,-0.0636
