,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.76250,0.02140,0.02740,98.09090,28.84230,28.84230,28.96120,21.71600,0.30830,2.46500,36.51080,8.86770,8.86770,6.69470,8.67770,33.14120,3.1135,0.7706
2022-09-30,1.73810,0.02200,0.02810,97.85160,30.93370,30.93370,30.93270,23.53330,0.33330,2.45290,36.69130,10.60660,10.60660,7.84390,10.37350,32.06860,4.6753,3.031
2022-06-30,1.92480,0.02200,0.02810,97.44030,30.50800,30.50800,30.47850,22.55410,0.34780,2.37740,37.85610,10.57640,10.57640,7.84500,10.34380,31.68170,3.7955,1.846
2022-03-31,2.21390,0.02770,0.02850,96.49360,27.09030,27.09030,27.05370,20.01970,0.31700,2.19740,40.95760,8.55620,8.55620,6.34710,8.31890,30.79530,3.37510,2.65220
2021-12-31,2.98080,0.02640,0.02720,96.09270,26.41110,26.41110,26.36040,19.76850,0.29250,2.35410,38.23090,7.57660,7.57660,5.78250,7.37630,31.99530,2.9046,1.4985
2021-09-30,2.39360,0.02840,0.02920,96.28320,27.38550,27.38550,27.35280,20.47320,0.30350,2.14060,42.04460,8.38140,8.38140,6.21350,8.14340,29.73540,3.1514,1.6352
2021-06-30,2.72010,0.02850,0.02940,96.67070,27.74300,27.74300,27.61750,20.43160,0.29100,2.19880,40.93120,7.92320,7.92320,5.94510,7.69710,29.37900,1.7143,0.4484
2021-03-31,2.38050,0.03040,0.03130,96.91850,23.93730,23.93730,23.90630,17.69700,0.25890,2.22770,40.39980,6.24570,6.24570,4.58100,6.05610,27.52480,2.64640,2.27720
2020-12-31,3.33220,0.02920,0.03000,96.94810,23.69150,23.69150,23.60030,17.68530,0.24570,2.36310,38.08500,5.70700,5.70700,4.34460,5.54060,28.41570,2.0534,1.5675
2020-09-30,2.53400,0.03060,0.04570,97.59910,25.53890,25.53890,25.35850,19.07720,0.24760,2.28580,39.37300,6.36640,6.40570,4.72350,6.17190,27.02470,1.4593,1.07
2020-06-30,1.96000,0.03240,0.04860,97.88190,22.22310,22.22310,22.20520,16.49220,0.21970,2.26440,39.74590,4.95580,4.98830,3.62260,4.79510,25.41840,2.6585,2.0882
2020-03-31,1.94030,,0.01490,97.89340,18.55140,18.55140,18.30140,13.48810,0.25090,2.30900,38.97770,4.41560,4.44430,3.38440,4.41560,25.53070,1.70290,1.28000
2019-12-31,2.36780,0.01440,0.01460,97.87770,18.65460,18.65460,18.78650,14.27100,0.25260,2.47250,36.39980,4.67500,4.67500,3.60460,4.60770,25.77290,1.9275,1.0652
2019-09-30,2.03340,0.01520,0.01550,97.80030,20.74740,20.74740,20.83000,15.65150,0.26940,2.39330,37.60460,5.64010,5.67800,4.21590,5.55420,24.28130,2.4119,1.2451
2019-06-30,1.92030,0.01580,0.01610,97.69320,22.10770,22.10770,22.21000,16.41160,0.28220,2.31510,38.87470,6.22020,6.26380,4.63120,6.12180,23.28030,2.1243,0.8053
2019-03-31,2.18870,0.01600,0.01620,97.91210,18.00860,18.00860,18.20650,13.45630,0.26750,2.17600,41.36120,4.81250,4.84650,3.59940,4.73550,22.78120,1.69390,1.11500
2018-12-31,1.97970,0.01650,0.01680,97.77400,21.31030,21.31030,21.16480,15.52750,0.28970,2.19310,41.03770,5.94890,5.99240,4.49780,5.85070,21.99890,1.8234,0.8926
2018-09-30,1.92110,0.01690,0.01720,97.60230,21.58170,21.58170,21.65910,16.38980,0.30330,2.19460,41.01050,6.62770,6.67730,4.97070,6.51560,21.30580,2.0472,0.62
2018-06-30,1.76760,0.01780,0.01810,97.48000,21.33350,21.33350,21.42940,15.81370,0.31120,2.22600,40.43080,6.58460,6.63670,4.92110,6.46740,20.15990,1.7356,0.1799
2018-03-31,1.78240,0.01870,0.01910,97.64980,16.14450,16.14450,15.94410,11.81950,0.29420,2.21050,40.71550,4.63520,4.67380,3.47750,4.54840,19.11070,1.71000,0.89880
2017-12-31,1.66540,0.01940,0.04170,97.40200,16.09850,16.09860,16.14420,22.13510,0.29040,2.14320,41.99260,8.66330,8.73800,6.42840,8.49540,18.42650,1.1986,0.4657
2017-09-30,1.44270,0.02110,0.04550,97.39530,18.77180,18.77180,18.84620,11.72000,0.29530,2.18580,41.17450,4.90240,4.94860,3.46100,4.79890,16.89020,1.2109,0.4148
2017-06-30,1.29090,0.02210,0.04770,97.51640,19.10100,19.10100,19.08410,11.71770,0.29570,2.26880,39.66840,4.93820,4.98690,3.46520,4.82920,16.12690,1.0331,0.0158
2017-03-31,1.26970,0.02300,0.04980,97.61340,14.33800,14.33800,14.20950,8.72460,0.27470,2.23180,40.32670,3.44580,3.48120,2.39680,3.36640,15.43560,0.89600,0.44990
2016-12-31,1.32560,0.05370,0.05670,97.52300,15.21270,15.21270,14.92760,9.18700,0.27660,2.22950,40.36810,3.70100,3.74030,2.54100,3.50240,14.97390,1.2327,0.7564
2016-09-30,1.44680,0.09720,0.10770,97.58410,17.55710,17.55710,17.41310,10.93530,0.29150,2.28280,39.42480,4.77180,4.82420,3.18810,4.30790,14.47890,0.9652,0.5142
2016-06-30,1.27630,0.11140,0.12540,97.59400,17.66350,17.66350,17.48980,10.77370,0.28400,2.30670,39.01710,4.67270,4.72550,3.05990,4.15220,13.97400,0.9998,-0.3897
2016-03-31,1.10020,0.05540,0.07370,97.38660,14.06580,14.06580,13.82800,8.51800,0.28140,2.23820,40.21060,3.54560,3.58670,2.39660,3.34920,13.55090,1.33670,0.38730
2015-12-31,1.33750,0.05990,0.07940,96.84810,15.50860,15.50860,15.24110,9.83210,0.29780,2.12890,42.27540,4.28720,4.33730,2.92820,4.03050,13.30490,1.4136,0.6761
2015-09-30,1.19780,0.05450,0.11250,96.11320,17.94210,17.94210,17.55770,10.82370,0.31500,2.17850,41.31200,5.12120,5.18250,3.40950,4.84200,12.92590,0.9343,-0.0274
