,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-09-30,0.78590,0.68350,4.54500,93.47760,26.08960,26.08960,26.08960,19.20530,0.01120,0.14770,609.43710,2.85200,3.43590,0.22950,0.82540,60.26320,-4.3161,-4.8339
2022-06-30,0.80450,0.68780,4.51330,93.31400,25.27410,25.27410,25.27410,18.20740,0.01120,0.15870,567.18780,2.67190,3.25720,0.21610,0.77120,59.58040,8.6578,8.1871
2022-03-31,0.79460,0.68830,4.70330,94.04090,30.99790,30.99790,30.99790,23.93080,0.01210,0.15610,576.47190,3.85670,4.70220,0.30400,1.11260,59.26310,0.13620,-0.23530
2021-12-31,0.77980,0.68620,4.46520,94.41610,33.62710,33.62710,33.62710,24.73150,0.01220,0.15130,594.98900,3.75930,4.56480,0.31280,1.09380,60.14920,0.1719,-0.1854
2021-09-30,0.75120,0.68200,4.51010,94.40790,33.03740,33.03740,33.03740,24.29340,0.01240,0.15000,599.99790,3.74760,4.55410,0.31280,1.10540,59.54670,1.4482,1.0976
2021-06-30,0.74270,0.67450,4.36070,94.61350,30.93710,30.93710,30.93710,23.09100,0.01270,0.14620,615.41370,3.49760,4.25010,0.30230,1.05690,58.96410,2.3221,2.0464
2021-03-31,0.72920,0.66730,4.40530,94.21080,33.99710,33.99710,33.99710,25.33240,0.01360,0.13660,658.68500,4.17480,5.08880,0.35970,1.28880,57.56680,14.78490,14.49620
2020-12-31,0.73230,0.67790,4.35190,94.29290,32.58070,32.58070,32.58070,24.02000,0.01220,0.13910,646.93170,3.63370,3.94300,0.30580,1.06550,57.00020,-15.6378,-15.9491
2020-09-30,0.75850,0.69370,4.58280,94.05340,29.75000,29.75000,29.75000,22.15680,0.01230,0.16160,556.97720,3.38380,3.41360,0.28780,0.93810,56.97490,-4.411,-4.4867
2020-06-30,0.75380,0.70010,4.88840,94.75840,31.88140,31.88140,31.88140,22.30600,0.01400,0.21930,410.40260,4.07100,4.11070,0.33180,1.10270,55.83960,-10.6407,-10.9179
2020-03-31,0.79870,0.69080,4.67090,92.43280,21.94500,21.94500,21.94500,16.25930,0.01030,0.13140,684.95350,2.26150,2.27970,0.18780,0.63100,55.36530,15.15320,14.92820
2019-12-31,0.74700,0.69960,4.87790,94.23290,24.89980,24.89980,24.89980,18.99600,0.01230,0.19720,456.28100,3.10740,3.13830,0.25740,0.83720,51.88100,-0.2822,-0.4983
2019-09-30,0.78420,0.69860,4.97970,93.65030,27.01360,27.01360,27.01360,20.53430,0.01110,0.16860,533.91750,2.95620,2.98920,0.24570,0.80010,51.46010,8.484,8.1957
2019-06-30,0.77350,0.70490,5.09210,93.85010,28.33850,28.33850,28.33850,19.82620,0.01150,0.19190,468.98570,3.02190,3.05950,0.25180,0.80020,49.94260,6.4982,6.2046
2019-03-31,0.80380,0.69960,4.93030,94.23490,28.72840,28.72840,28.72840,22.71050,0.01170,0.19530,460.82350,3.36370,3.37520,0.28170,0.90540,48.57190,10.16160,9.84620
2018-12-31,0.80850,0.69970,4.76060,93.00420,21.72440,21.72440,21.72440,15.92190,0.01000,0.16040,561.16280,2.13620,2.14600,0.18240,0.57440,47.89070,-4.1837,-4.4687
2018-09-30,0.79870,0.70450,5.02210,94.33750,28.87970,28.87970,28.87970,20.45180,0.01140,0.16230,554.65060,3.01170,3.02860,0.24900,0.79530,46.39840,8.4331,8.1645
