,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-10-31,0.85750,0.56370,1.49230,25.78630,3.85400,3.85400,3.42790,2.68500,0.47680,1.14970,,,6.46160,6.46160,1.28020,2.81910,23.93890,1.2949,-2.61
2022-07-31,0.82210,0.55950,1.42580,22.64090,1.23290,1.23290,0.83340,0.70280,0.49620,1.31480,,,1.72770,1.72770,0.34880,0.76110,23.01430,2.8785,-0.5242
2022-04-30,0.86630,0.55390,1.34290,26.65480,5.34760,5.34760,4.96230,4.00870,0.49510,1.22400,,,9.36510,9.36510,1.98460,4.17750,23.23570,-2.97990,-5.01070
2022-01-31,0.99200,0.51370,1.06960,26.56800,6.75890,6.75890,6.50730,4.98130,0.57600,1.63720,,,12.03710,12.03710,2.86930,5.85380,27.21770,6.0691,3.9575
2021-10-31,0.96680,0.45630,0.92460,29.02700,7.83560,7.83560,7.44970,5.80070,0.47140,1.21710,,,10.78030,10.78030,2.73470,5.86080,28.70210,4.5581,2.1908
2021-07-31,1.04170,0.43820,0.86000,31.31960,9.80520,9.80520,9.41970,7.22180,0.48960,1.53480,,,12.22750,12.22750,3.53610,6.86980,30.34820,4.6158,3.0054
2021-04-30,1.07170,0.43480,0.84780,30.91710,9.81110,9.81110,10.78230,8.66640,0.47940,1.58610,,,14.01830,14.01830,4.15490,7.92280,30.15360,2.26260,1.21370
2021-01-31,1.03140,0.44410,0.87810,27.71450,6.47870,6.47870,6.10470,4.86960,0.55300,1.92290,,,9.55680,9.55680,2.69280,5.31260,28.82940,6.8876,5.651
2020-10-31,1.04920,0.48390,0.94760,31.47310,8.54980,8.54980,5.73520,4.48040,0.44670,1.22000,,,7.61320,7.61320,2.00150,3.92890,26.59780,3.7948,2.6566
2020-07-31,1.10890,0.53010,1.13670,31.78240,10.01090,10.01090,9.52770,7.35580,0.47860,1.76580,,,13.43620,13.43620,3.52080,6.31400,25.14330,7.6041,6.2936
