,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-09-30,0.42950,0.75290,10.66480,10.66480,0.42320,-0.45910,0.03940,-0.01850,-0.01860,-0.00990,-0.01060,42.44660,0.747,-1.558
2022-06-30,0.43590,0.77280,16.04530,16.04530,7.42440,6.09720,0.04030,0.49180,0.49350,0.26160,0.27740,41.98360,0.8522,-1.5235
2022-03-31,0.43700,0.77630,12.53680,12.53680,3.63360,4.43680,0.03930,0.35100,0.35230,0.18540,0.19760,41.26480,0.72150,-0.95970
2021-12-31,0.43180,0.75990,14.59080,14.59070,5.25070,4.48130,0.03750,1.00100,1.00470,0.53320,0.56880,41.58090,0.6807,-2.8525
2021-09-30,0.43460,0.76870,16.70300,16.70300,7.35230,14.49130,0.03700,0.39580,0.39730,0.21020,0.22380,40.85450,0.7834,-3.3042
2021-06-30,0.44410,0.79890,18.24110,18.24110,0.59980,2.30120,0.03550,0.27150,0.27260,0.14220,0.15090,39.87780,0.7991,-0.2075
2021-03-31,0.46510,0.86950,14.06830,14.06830,0.38080,6.80060,0.03190,0.43250,0.43430,0.21880,0.23140,39.97660,0.72460,0.64990
2020-12-31,0.44980,0.81740,10.22270,10.22270,-2.68750,14.59240,0.03450,3.78860,3.80400,1.96890,2.08470,40.44450,0.6215,0.0208
2020-09-30,0.44830,0.81250,9.76210,9.76210,-7.84490,31.40060,0.03190,-0.52670,-0.52880,-0.27450,-0.29060,40.64440,0.7118,5.0585
2020-06-30,0.46010,0.85230,17.45470,17.45470,0.35790,15.08200,0.03580,0.94010,0.94390,0.48010,0.50750,40.58580,0.9379,3.5504
2020-03-31,0.45000,0.81830,20.11560,20.11560,6.01380,24.65310,0.03820,1.93000,1.93780,1.00050,1.06140,40.88810,0.99860,1.70770
2019-12-31,0.47470,0.90360,23.36900,23.36900,13.13090,17.76370,0.03780,-3.07700,-3.08980,-1.52160,-1.61640,40.23490,0.8302,-1.8931
2019-09-30,0.45760,0.84360,23.76490,23.76490,6.19110,46.58880,0.03970,3.99320,4.01010,2.03340,2.16600,39.98870,0.8723,4.5948
2019-06-30,0.48680,0.94870,23.90400,23.90400,12.29980,10.43570,0.03980,0.93950,0.94360,0.45260,0.48210,39.40630,1.2272,-5.2717
2019-03-31,0.44200,0.79210,23.16990,23.16990,10.71450,22.04530,0.04150,1.82140,1.82920,0.95410,1.01640,39.74790,0.87400,1.51660
2018-12-31,0.45900,0.84860,24.66580,24.66580,6.77480,8.19850,0.04090,0.83870,0.80350,0.41100,0.43280,40.62450,0.9868,0.4619
2018-09-30,0.46930,0.88440,17.68880,17.68880,4.92570,5.20750,0.04090,0.57880,0.55410,0.27840,0.29270,40.65530,0.9869,-5.4801
2018-06-30,0.43590,0.77260,24.69080,24.69080,14.13170,13.71620,0.04080,1.18790,1.13540,0.60560,0.63760,39.78310,1.2597,0.6169
2018-03-31,0.42980,0.75370,25.05840,25.05840,10.88350,39.89840,0.03950,3.16270,3.02550,1.63460,1.71740,40.48520,0.98760,2.10570
2017-12-31,0.44010,0.78600,15.06900,15.06900,-5.52470,-10.09870,0.03950,1.39460,1.33360,0.70900,0.74330,40.15110,0.7511,2.3496
2017-09-30,0.43050,0.75580,19.04200,19.04200,7.78190,6.78370,0.03870,0.60360,0.57770,0.31110,0.32760,41.16380,0.8427,-0.2981
2017-06-30,0.42630,0.74310,27.67130,27.67130,14.81350,17.79980,0.03780,1.10510,1.05790,0.57650,0.60420,41.51380,1.2356,0.8087
2017-03-31,0.43120,0.75800,26.45930,26.45930,11.18980,29.43040,0.03830,0.64980,0.62170,0.33680,0.35200,41.44750,1.05720,3.45200
2016-12-31,0.44710,0.80870,27.26520,27.26520,12.72210,30.88540,0.03740,1.05740,0.99220,0.52290,0.54610,42.14390,1.0063,3.658
2016-09-30,0.46810,0.87990,30.64700,30.64700,17.96200,31.03510,0.03610,1.34930,1.26610,0.64440,0.67050,42.11700,1.1596,-1.2733
2016-06-30,0.46600,0.87260,31.86010,31.86010,19.56660,18.15560,0.03720,1.50930,1.41360,0.72230,0.75140,41.56830,1.3152,0.7047
2016-03-31,0.46550,0.87090,30.06720,30.06720,16.00390,14.22750,0.03600,1.18250,1.10820,0.56890,0.58970,42.04300,1.06900,0.30150
2015-12-31,0.46080,0.85450,24.75840,24.75840,12.04300,12.91220,0.03550,0.83300,0.78120,0.40670,0.41940,42.77570,1.0219,-1.4791
2015-09-30,0.43100,0.75760,32.50390,32.50390,20.07140,18.59490,0.03570,1.39560,1.30870,0.71830,0.74130,42.88180,1.1722,0.3561
2015-06-30,0.43430,0.76780,30.13730,30.13730,15.74610,32.65600,0.03490,0.99970,0.93710,0.51210,0.52770,42.79410,1.0932,0.1182
