,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-09-30,0.95730,0.43730,0.91300,57.16120,25.56200,25.56200,24.53440,18.88250,0.06790,2.44040,36.87860,4.99660,-6.32940,1.28150,2.81150,11.97800,0.4684,0.3857
2022-06-30,0.93990,0.44520,0.97690,57.53870,26.54640,26.54640,25.57990,19.78090,0.06870,2.38040,37.80930,5.24700,-6.17710,1.35860,2.91080,11.91150,0.7677,0.6824
2022-03-31,0.92400,0.44350,0.97940,58.11080,26.38440,26.38440,24.36480,18.50160,0.07370,2.47180,36.41040,4.69940,-5.58520,1.35910,2.61500,12.20350,1.20580,1.13600
2021-12-31,0.94300,0.42900,0.91020,60.36840,23.46520,23.46520,21.41880,17.73530,0.07290,2.49320,36.09820,4.05930,-5.37080,1.29260,2.31790,12.80900,0.7751,0.6737
2021-09-30,0.98230,0.46150,0.93270,61.75390,26.23430,26.23430,27.33970,21.22330,0.07380,2.45830,36.61020,4.53190,-5.71430,1.56550,2.44030,12.66890,0.4338,0.3747
2021-06-30,1.02490,0.45100,0.85460,59.91500,26.62890,26.62890,32.15300,24.15010,0.07850,2.52590,35.63030,5.11170,-7.02080,1.89620,2.80640,13.14010,0.1493,0.0709
2021-03-31,1.01760,0.46270,0.92990,51.54450,22.10780,22.10780,23.92490,18.04970,0.08930,2.87630,31.29010,4.70480,-5.79650,1.61170,2.52780,12.85500,0.78600,0.70220
2020-12-31,1.55560,0.46260,0.86090,53.93570,21.76590,21.76590,18.20670,15.40040,0.08130,2.58130,34.86650,3.49600,-8.43010,1.25150,1.87860,13.00720,0.8745,0.7538
2020-09-30,1.15600,0.37260,0.59380,50.60160,23.07150,23.07150,25.26540,18.68370,0.09530,2.80360,32.10190,4.38980,-9.41510,1.78010,2.75430,12.22200,-0.022,-0.1402
2020-06-30,1.10990,0.37690,0.60480,50.00000,22.53220,22.53220,22.60370,17.23890,0.09600,2.67300,33.66950,4.18620,-8.18060,1.65530,2.60850,11.68350,0.8884,0.8039
2020-03-31,0.96700,0.35430,0.76100,51.81080,20.32520,20.32520,20.17740,15.00370,0.09140,2.38200,37.78270,3.76070,-6.48980,1.37180,2.42820,10.94900,0.75950,0.70750
2019-12-31,1.01490,0.34700,0.60060,60.82860,24.48210,24.48210,23.72880,19.11490,0.07630,2.51660,35.76270,3.59990,-6.82120,1.45790,2.35090,11.38540,0.6772,0.5993
2019-09-30,0.94770,0.35560,0.65290,57.66420,20.62040,20.62040,19.61680,13.68610,0.08440,2.74690,32.76460,2.81580,-4.77100,1.15560,1.81470,10.83420,0.2016,0.1518
2019-06-30,0.96290,0.35250,0.62850,58.71820,24.12820,24.12820,22.52590,16.39960,0.07510,2.55660,35.20260,3.13460,-5.55020,1.23120,2.02960,11.18780,0.3712,0.2853
2019-03-31,0.83960,0.29760,0.64930,61.02020,26.46780,26.46780,30.12510,23.77290,0.07160,2.32440,38.71990,4.49580,-7.68270,1.70310,3.15780,11.05200,0.67250,0.63260
2018-12-31,0.96960,0.35170,0.70310,56.82820,21.14540,21.14540,28.89870,-3.87670,0.07230,2.95570,30.44930,-0.80750,1.36900,-0.28030,-0.52350,10.99710,0.7124,0.6352
2018-09-30,0.94100,0.35420,0.69260,62.24070,25.51870,25.51870,21.68050,16.90870,0.06490,2.70790,33.23650,2.90970,-5.26660,1.09730,1.87920,11.38970,0.0287,-0.0251
2018-06-30,0.93150,0.35720,0.69420,59.88320,26.19280,26.19280,28.04280,15.77410,0.06780,2.53580,35.49170,2.92310,-5.12010,1.06990,1.87910,11.22980,0.5626,0.5046
2018-03-31,0.93410,0.35530,0.71880,57.86270,23.71850,23.71850,20.76460,15.37790,0.07290,2.36830,38.00170,3.09170,-5.43610,1.12100,1.99320,11.43080,0.73970,0.70810
2017-12-31,1.05270,0.38790,0.71550,61.86270,23.62750,23.62750,20.78430,24.01960,0.06640,2.86520,31.41180,4.16670,-7.71900,1.59570,2.55020,11.70560,0.5926,0.5096
2017-09-30,1.15310,0.38490,0.65270,62.48710,27.15030,27.15030,24.24870,17.61660,0.06400,3.01560,29.84460,2.96430,-6.77290,1.12790,1.82330,11.47490,0.1772,0.1038
2017-06-30,0.98680,0.35420,0.63700,59.95980,24.34610,24.34610,21.22740,14.68810,0.06780,2.53570,35.49300,2.61840,-5.28410,0.99590,1.69100,11.17030,0.5392,0.483
2017-03-31,1.01250,0.37720,0.67660,59.95870,25.38700,25.38700,22.18780,17.33750,0.06690,2.07490,43.37460,3.13900,-6.00000,1.15940,1.95490,10.80110,0.47770,0.40730
2016-12-31,1.11710,0.39890,0.66350,61.45940,21.58270,21.58270,-41.82940,-23.32990,0.06880,2.26810,39.68140,-4.18050,8.43550,-1.60420,-2.51300,10.86570,0.5648,0.4674
2016-09-30,1.07200,0.39070,0.64460,62.97090,25.08070,25.08070,21.42090,14.10120,0.06270,2.66190,33.81060,2.27670,-4.10400,0.88470,1.38730,11.61020,0.1175,0.0513
2016-06-30,1.06690,0.39490,0.65260,62.31880,19.39800,19.39800,16.27650,7.80380,0.05940,2.24810,40.03340,1.22440,-2.12770,0.46360,0.74090,11.51170,0.3453,0.2898
2016-03-31,1.06620,0.31050,0.45020,59.00550,24.19890,24.19890,21.54700,14.58560,0.06600,2.71770,33.11600,2.31700,-6.43590,0.96230,1.59770,11.54390,0.50480,0.45930
2015-12-31,1.11640,0.29650,0.42150,61.82240,28.25840,28.25840,25.14420,17.07040,0.07310,2.74370,32.80280,2.63860,-8.48140,1.24780,1.85630,11.37790,0.4971,0.4153
2015-09-30,1.10800,0.30340,0.43910,60.73480,26.52120,26.52120,23.65100,15.84390,0.07400,3.13310,28.72560,2.48830,-7.43530,1.17250,1.73350,11.26710,0.1315,0.0688
2015-06-30,1.09540,0.28520,0.39910,64.18840,26.88970,26.88970,23.79180,16.48080,0.06670,2.49850,36.02230,2.30930,-7.49150,1.09050,1.65060,11.28040,0.3403,0.2723
2015-03-31,1.07210,0.29370,0.41590,59.09090,3.14690,3.14690,1.63170,1.04900,0.07010,2.49420,36.08390,0.16230,-0.50000,0.07350,0.11460,10.94160,0.44590,0.39960
2014-12-31,1.14090,0.28390,0.39640,56.36560,18.71600,18.71600,10.55500,9.46680,0.07610,2.36250,38.09580,1.48430,-4.72270,0.71250,1.06290,11.44190,0.4341,0.3434
2014-09-30,1.11370,0.27710,0.38330,60.75800,25.30560,25.30560,21.88260,15.03670,0.06450,2.21080,40.70910,2.01050,-6.48390,0.96910,1.45340,12.10420,0.0433,-0.0082
2014-06-30,1.08590,0.27950,0.38790,60.46240,22.08090,22.08090,18.72830,11.67630,0.06590,2.18990,41.09830,1.62720,-4.64580,0.77010,1.17240,12.27250,0.389,0.321
2014-03-31,0.98350,0.25040,0.40290,58.90870,20.49000,20.49000,17.37190,11.46990,0.06920,2.06910,43.49670,1.65060,-4.48800,0.79370,1.23740,12.19450,0.35120,0.29170
2013-12-31,1.12960,0.29510,0.42590,61.32080,27.94810,27.94810,27.71230,16.74530,0.06740,2.15780,41.70990,2.28010,-5.90450,1.12110,1.60720,12.17150,0.4645,0.3955
2013-09-30,1.13480,0.30620,0.44880,62.85710,25.09320,25.09320,21.24220,14.03730,0.06450,2.16400,41.59010,1.86590,-4.44180,0.90500,1.29450,12.05860,0.1531,0.0864
2013-06-30,1.08030,0.31100,0.47500,55.40540,19.53320,19.53320,16.58480,10.81080,0.06810,2.24860,40.02460,1.50090,-3.42680,0.73620,1.03410,11.68710,0.2069,0.158
2013-03-31,1.44340,0.26010,0.37790,56.18280,12.09680,12.09680,7.93010,5.64520,0.08100,2.34700,38.34680,0.80720,-2.43480,0.45710,0.59730,10.46280,0.29270,0.25340
2012-12-31,1.46560,0.26100,0.37930,55.76160,23.04640,23.04640,20.13250,11.25830,0.08270,2.26730,39.69540,1.61260,-4.72970,0.91980,1.19170,10.48470,0.4398,0.3948
2012-09-30,1.65090,0.27430,0.38670,55.22790,22.78820,22.78820,17.96250,11.93030,0.08360,2.28130,39.45040,1.73290,-4.95820,0.99780,1.25760,10.36330,0.0848,0.0405
2012-06-30,1.42860,0.28190,0.40160,52.39260,21.47240,21.47240,15.33740,11.41100,0.09130,2.39000,37.65640,1.85110,-5.23320,1.03060,1.32930,9.90960,0.4083,0.3595
2012-03-31,1.63680,0.27540,0.38890,51.49250,21.26870,21.26870,17.03980,10.57210,0.08910,2.45870,36.60450,1.62760,-4.85830,0.93120,1.17930,10.01040,0.20280,0.17280
2011-12-31,1.08990,0.29360,0.42460,50.59380,19.00240,19.00240,14.25180,9.62000,0.05980,2.73380,32.92160,1.60450,-4.64310,0.56770,1.13350,9.57630,0.4355,0.3666
2011-09-30,1.14000,0.30260,0.44300,46.18640,20.65680,20.65680,18.00850,11.65250,0.07170,2.72050,33.08260,2.18170,-6.38550,0.82850,1.52150,9.40140,0.0093,-0.0404
2011-06-30,1.08620,0.28620,0.42810,49.58180,18.87690,18.87690,15.65110,10.99160,0.05890,2.43310,36.98930,1.76360,-4.66190,0.64010,1.25880,9.71400,0.4792,0.4533
2011-03-31,1.03880,0.29920,0.45460,50.67480,22.45400,22.45400,18.65030,12.76070,0.04510,2.49240,36.11040,2.04490,-4.96390,0.57020,1.43310,9.52350,0.31480,0.29640
2010-12-31,1.03390,0.31560,0.49080,50.70790,22.52250,22.52250,19.04760,17.50320,0.04790,2.60740,34.51740,2.83360,-6.32970,0.82680,1.93920,8.96750,0.2904,0.2749
2010-09-30,1.21670,0.26660,0.39110,49.14140,21.79660,21.79660,18.89040,13.34210,0.07310,2.45780,36.61820,1.96930,-6.08640,0.96570,1.44430,8.55630,0.0648,0.0444
2010-06-30,1.23740,0.28950,0.43720,44.01810,20.20320,20.20320,16.47860,10.83520,0.08940,2.45430,36.67040,2.02430,-7.05790,0.95860,1.43830,7.71770,0.3798,0.365
2010-03-31,1.25330,0.28710,0.42410,46.69260,14.52660,14.52660,11.54350,7.91180,0.07330,2.04510,44.00780,1.21680,-4.14940,0.57040,0.86740,7.85110,-0.02480,-0.04190
2009-12-31,1.18080,0.27410,0.42310,45.04280,17.99270,17.99270,6.24240,5.26320,0.07620,2.71430,33.15790,0.84950,-2.82450,0.39170,0.61660,7.79620,0.5509,0.5305
2009-09-30,1.12380,0.27860,0.42020,43.08640,16.17280,16.17280,10.37040,7.40740,0.06560,2.13720,42.11110,1.18690,-3.62850,0.47800,0.85620,7.85080,0.0049,-0.0197
2009-06-30,1.10700,0.31650,0.51300,41.28230,17.88530,17.88530,12.82340,7.76150,0.07620,2.32110,38.77390,1.50680,-4.09890,0.58320,1.02980,7.42060,0.2194,0.1976
2009-03-31,1.06900,0.34370,0.57650,41.22910,18.54750,18.54750,15.86590,10.50280,0.07190,2.52110,35.69830,2.20810,-5.66270,0.75480,1.44930,7.02310,0.12910,0.10420
