,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-09-30,4.43200,0.34120,0.51800,68.78330,24.22360,24.22360,17.64540,12.27090,0.04940,1.64320,54.77070,1.46310,-434.89250,0.57500,0.71470,34.10970,1.0708,0.9342
2022-06-30,4.31090,0.34720,0.53200,68.96240,22.52350,22.52350,18.42000,7.90640,0.05070,1.47820,60.88410,1.85760,-848.42390,0.72520,0.90470,34.72150,0.2628,0.1902
2022-03-31,4.21360,0.36450,0.57360,68.54060,23.18030,23.18030,19.65750,12.13330,0.05120,1.40480,64.06720,1.98320,-352.37700,0.74560,0.94410,35.13450,-0.81190,-0.86350
2021-12-31,3.72650,0.36820,0.58270,69.34900,28.87600,28.87600,39.00420,24.20320,0.05400,1.33830,67.24740,4.58240,968.86980,1.70440,2.17710,35.05640,-0.005,-0.0817
2021-09-30,3.29860,0.37180,0.59170,68.77720,26.50290,26.50290,39.16000,18.86290,0.05330,1.42110,63.32910,4.65470,-138.89920,1.66270,2.17880,34.11100,1.2902,1.2343
2021-06-30,2.71080,0.36410,0.57270,68.65340,27.35560,27.35560,37.71930,21.39540,0.05180,1.13860,79.04670,4.33690,-61.70220,1.48910,2.04070,33.43430,1.0892,1.0317
2021-03-31,2.05850,0.36890,0.58450,68.50030,20.74470,20.74470,28.80640,16.13540,0.04760,1.20520,74.67550,3.37240,-31.34810,1.06530,1.56050,32.56660,-0.05790,-0.10160
2020-12-31,1.81610,0.37270,0.59400,68.85470,13.36120,13.36120,24.52000,12.95010,0.04470,1.58880,56.64680,3.06340,-23.41120,0.90620,1.40140,32.25640,1.2303,1.1405
2020-09-30,1.76180,0.37740,0.60620,67.89530,17.92870,17.92870,25.81460,12.80050,0.04160,1.26750,71.00360,2.85010,-17.39570,0.81780,1.27860,31.24450,0.8664,0.8095
2020-06-30,1.75600,0.38260,0.61960,68.71040,8.25230,8.25230,7.42780,2.85410,0.03990,1.32140,68.11210,0.62270,-3.15730,0.17430,0.27410,30.41750,0.7312,0.6711
2020-03-31,1.70870,0.38590,0.62840,67.78410,19.82610,19.82610,11.09510,5.09730,0.04320,1.25500,71.71180,1.20820,-6.22790,0.32420,0.52850,30.38220,-0.16780,-0.20960
2019-12-31,1.61650,0.36740,0.58070,69.69820,18.05140,18.05140,18.53340,10.31670,0.04420,1.46310,61.51480,2.35360,-15.65770,0.61540,1.07190,31.58680,1.1013,0.9811
2019-09-30,1.57340,0.35790,0.55730,68.31920,15.98860,15.98860,18.40060,9.71170,0.04540,1.44430,62.31370,2.43790,-14.20040,0.64030,1.11580,30.75920,0.6327,0.5837
2019-06-30,1.44600,0.33700,0.50840,68.61190,1.27140,1.27140,5.31470,2.78590,0.03740,1.24030,72.56150,0.60260,-4.22660,0.16100,0.28740,30.43790,1.1004,1.04
2019-03-31,1.51570,0.46170,0.85770,69.70200,16.48280,16.48280,21.14280,14.63030,0.03770,0.99960,90.03710,2.11560,-51.55540,0.59180,1.13880,22.47850,-0.29960,-0.35210
2018-12-31,1.58310,0.46070,0.85440,70.36390,18.34540,18.34540,11.78440,9.09310,0.04050,1.38610,64.93270,1.06090,-23.87920,0.30600,0.57210,22.50370,0.4115,0.3278
2018-09-30,1.55090,0.45030,0.81930,69.59310,24.00510,24.00510,25.51050,20.09240,0.04130,0.91540,98.31720,3.01760,-188.47280,0.86510,1.65860,22.65690,0.6395,0.5862
2018-06-30,1.50920,0.46590,0.87240,69.94710,24.34960,24.34960,23.09280,18.01410,0.04190,0.80810,111.37220,2.64770,-73.34730,0.74520,1.41410,22.24000,1.085,1.0235
2018-03-31,1.53670,0.41720,0.71590,69.08840,23.68340,23.68340,24.60540,18.72700,0.04290,0.85270,105.55320,2.88570,25.83790,0.83870,1.68180,22.37100,-0.12680,-0.17680
2017-12-31,1.50420,0.43430,0.76770,71.58330,24.90550,24.90550,29.03460,30.66300,0.04340,0.88870,101.26640,4.71880,52.41870,1.33440,2.66940,21.99850,0.9415,0.8705
2017-09-30,1.50380,0.42810,0.74850,71.56310,26.93430,26.93430,29.73010,19.99700,0.04400,0.92380,97.42100,3.21210,66.29630,0.90410,1.83710,20.99930,0.92,0.8691
2017-06-30,1.54240,0.42350,0.73460,70.83070,25.37470,25.37470,27.28000,18.52680,0.04440,0.75780,118.76350,3.05360,49.18230,0.88360,1.76040,20.08850,0.6435,0.5614
