,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-09-30,0.61440,0.26860,0.36800,89.57740,66.22900,66.22900,64.01310,48.09190,0.10220,4.30510,3.10050,29.02750,8.72370,8.72370,5.32650,6.38030,82.88970,11.2741,8.5814
2022-06-30,0.73230,0.27290,0.37920,91.22110,71.45950,71.45950,67.30490,51.15610,0.11800,3.73850,2.66920,33.71750,10.15290,10.15290,6.23080,7.38210,82.13420,9.7174,8.917
2022-03-31,0.71960,0.29520,0.42220,90.44850,68.93690,68.93690,42.52490,32.35050,0.10320,3.70970,2.23170,40.32810,5.79700,5.79700,3.44180,4.08550,78.01720,7.01180,3.10270
2021-12-31,1.00560,0.33400,0.50490,92.23540,64.83680,64.83680,65.77650,49.85160,0.08830,2.53230,3.01340,29.86650,7.93510,7.93510,4.58990,5.28490,74.59830,6.9872,11.976
2021-09-30,0.73350,0.35790,0.55910,88.32460,60.94240,60.94240,45.39270,33.66490,0.08440,4.20750,2.35510,38.21470,5.42590,5.42590,2.97720,3.48370,68.70920,6.6316,4.535
2021-06-30,0.57910,0.38230,0.61900,85.96070,56.81140,56.81140,25.10410,18.50090,0.07530,4.53850,2.43620,36.94230,2.75860,2.75860,1.46850,1.70390,65.67280,4.9252,5.7162
2021-03-31,0.45560,0.39050,0.65710,86.40200,48.22640,48.22640,24.32430,18.58110,0.05380,3.09620,1.87340,48.04050,1.91380,1.91380,1.01380,1.16650,64.38140,3.78350,-0.10910
2020-12-31,0.48710,0.36450,0.59310,93.88820,-97.00910,-97.00910,-124.57740,-96.09880,0.04360,1.42420,1.75970,51.14430,-7.71110,-7.71110,-4.29080,-4.90020,62.01610,2.5412,11.1341
2020-09-30,0.45400,0.34650,0.54800,77.63890,-174.44440,-174.44440,-195.69440,-154.58330,0.03840,4.87880,1.84140,48.87500,-10.35710,-10.35710,-5.89020,-6.76880,67.58950,3.4338,1.6663
2020-06-30,0.61640,0.33460,0.50290,59.76470,-628.70590,-628.70590,-727.52940,-563.05880,0.02090,5.02940,0.96150,93.60000,-20.37180,-20.37180,-11.85520,-13.55480,74.98860,2.0754,-1.5064
2020-03-31,0.95340,0.28390,0.39650,79.31040,-89.21020,-89.21020,-35.26140,-30.25580,0.03840,5.16670,2.23080,40.34480,-2.79410,-2.79410,-1.71040,-2.00070,90.71320,5.35670,0.37230
2019-12-31,0.68800,0.26490,0.36030,82.69930,-34.78260,-34.78260,-53.98550,-44.11230,0.04690,5.16220,1.74130,51.68480,-3.16650,-3.16650,-2.00590,-2.32780,93.74730,5.3399,17.1819
