,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,0.98570,0.50010,1.00050,44.18810,24.70050,24.70050,24.09700,18.51740,0.08060,1.38850,64.81600,27.22400,-117.17810,1.49320,13.60880,7.20730,2.1646,2.045
2022-09-30,0.96940,0.53690,1.15960,43.22040,24.23620,24.23620,23.95860,18.47900,0.09090,1.43430,62.74980,30.23480,-73.10440,1.68020,14.00050,6.20540,1.72250,1.61360
2022-06-30,0.99360,0.48080,0.92610,42.19650,20.04800,20.04800,19.46170,15.15410,0.06540,1.30180,69.13310,19.39360,-153.19650,0.99180,10.06860,7.75130,2.1568,2.0442
2022-03-31,1.01260,0.41600,0.71230,44.33410,26.21980,26.21980,26.36610,20.57390,0.06260,1.38830,64.82670,22.14460,171.46870,1.28840,12.93270,10.02610,2.3231,2.2203
2021-12-31,1.04120,0.37160,0.59140,41.83930,22.40520,22.40520,22.60890,17.25050,0.06810,1.47130,61.17160,13.75160,46.40470,1.17490,8.64140,12.01140,2.593,2.4983
2021-09-30,1.04790,0.35810,0.55800,42.00350,23.23670,23.23670,23.50550,18.27880,0.06390,1.38370,65.04530,13.09170,38.63120,1.16770,8.40310,12.67940,0.28760,0.26470
2021-06-30,1.06950,0.34490,0.52640,40.98210,18.48540,18.48540,18.65670,14.40190,0.07660,1.37020,65.68530,9.49190,25.36760,1.10350,6.21830,13.38240,1.5195,1.4678
2021-03-31,1.04790,0.26010,0.35150,44.46370,25.86300,25.86300,25.99220,19.76350,0.07540,1.48330,60.67430,14.28820,38.10940,1.49000,10.57220,13.31900,2.9362,2.7993
2020-12-31,1.06350,0.25260,0.33800,42.57110,22.12030,22.12030,22.52890,17.52040,0.07490,1.47250,61.12020,10.97460,27.59780,1.31270,8.20230,13.78180,1.6492,1.5653
2020-09-30,1.07690,0.25550,0.34320,41.38650,21.76510,21.76510,22.04740,17.34810,0.08190,1.39440,64.54580,10.36510,26.56280,1.42040,7.71650,13.53110,1.12070,1.02000
2020-06-30,1.04770,0.14850,0.34850,38.78520,16.11290,16.11290,15.73380,12.18910,0.08620,1.38320,65.06660,7.15550,18.48230,1.05090,6.09330,13.38030,1.784,1.7207
2020-03-31,1.02990,0.15440,0.36510,44.68350,25.99190,25.99190,26.59960,20.28020,0.09330,1.54460,58.26720,14.95070,39.37740,1.89220,12.64190,12.77500,2.5998,2.5099
2019-12-31,1.02080,0.15750,0.37370,42.93230,22.37630,22.37630,22.76880,17.75720,0.07480,1.41790,63.47210,12.14680,33.46690,1.32820,10.23340,12.42330,1.616,1.5147
2019-09-30,1.01050,0.15770,1.03370,41.50530,20.72260,20.72260,21.14310,16.66050,0.09270,1.40370,64.11760,10.86430,29.43650,1.54420,9.15130,12.36890,0.99400,0.91730
2019-06-30,1.05260,0.27050,0.37080,42.48270,17.91740,17.91740,18.20190,13.66650,0.08310,1.42640,63.09800,8.80570,23.71100,1.13520,6.42390,12.43640,1.6632,1.5685
2019-03-31,1.04490,0.27620,0.38170,45.33720,25.73530,25.73530,25.71710,19.68810,0.07940,1.54040,58.42640,14.36660,40.36530,1.56380,10.39800,12.04640,2.3534,2.2605
2018-12-31,1.04570,0.29590,0.42030,42.72710,21.38930,21.38930,21.21750,15.98330,0.09000,1.32380,67.98450,11.71730,36.82540,1.43840,8.24980,10.92140,1.7875,1.7211
2018-09-30,1.03160,0.29970,0.42800,41.76960,20.20360,20.20360,19.53900,15.26750,0.08850,1.49350,60.25920,10.80190,35.18030,1.35070,7.56450,10.67730,0.33920,0.24100
2018-06-30,1.04640,0.29720,0.42280,42.11240,17.27710,17.27710,7.81560,4.31850,0.08400,1.64430,54.73320,2.97510,8.77330,0.36270,2.09100,10.79280,1.5917,1.4877
2018-03-31,1.05370,0.33200,0.49700,43.74190,23.44700,23.44700,23.67970,17.88420,0.08390,1.80880,49.75810,16.40520,74.21970,1.50000,10.95900,9.12200,2.5606,2.4672
2017-12-31,1.05640,0.33750,0.50940,40.15690,17.81180,17.81180,18.14220,20.70220,0.07270,1.58310,56.84930,17.05330,71.76200,1.50500,11.29840,8.88010,0.9716,0.8697
2017-09-30,1.09600,0.33620,0.50640,39.83170,17.88310,17.88310,18.35760,13.40830,0.08630,1.72040,52.31480,10.43660,27.34620,1.15700,6.92810,8.90410,0.54990,0.38520
2017-06-30,1.09530,0.33490,0.50350,40.39580,13.56230,13.56230,15.50870,10.47760,0.08220,1.79440,50.15500,8.05380,19.82300,0.86150,5.35670,8.93710,1.0063,0.8613
2017-03-31,1.08500,0.32800,0.48800,43.97210,24.47520,24.47520,24.27290,17.23640,0.07780,1.88290,47.79960,14.32820,32.99850,1.34050,9.62890,9.16080,1.8469,1.7244
2016-12-31,1.08650,0.34420,0.52490,40.82280,19.37200,19.37200,26.31810,17.10240,0.07470,1.62400,55.41960,13.39150,31.73690,1.27730,8.78200,8.49880,1.1435,0.9846
2016-09-30,1.12740,0.32080,0.47240,40.22420,18.01910,18.01910,18.12540,12.64010,0.08490,1.79990,50.00310,8.67510,18.45530,1.07380,5.89180,9.38000,0.72440,0.61740
2016-06-30,1.10190,0.30940,0.44800,41.39120,14.81950,14.81950,14.73330,9.73020,0.06640,1.66300,54.12050,6.29240,12.44810,0.64580,4.34560,9.83450,1.431,1.343
2016-03-31,1.08250,0.30840,0.44580,44.20060,24.67220,24.67220,24.46590,16.39170,0.06350,1.56600,57.46970,11.82490,23.15210,1.04160,8.17860,9.87330,1.582,1.5189
2015-12-31,1.09830,0.32170,0.47430,40.06060,17.71640,17.71640,18.09410,12.16250,0.07040,1.71770,52.39690,8.11660,16.73780,0.85560,5.50560,9.16980,0.8854,0.823
2015-09-30,1.13500,0.30110,0.43090,39.33310,17.03020,17.03020,18.60720,12.40240,0.07890,1.73400,51.90420,7.28910,13.66730,0.98170,5.09400,9.99180,0.23430,0.11490
2015-06-30,1.06250,0.00190,0.00190,40.55670,13.64260,13.64260,14.16220,12.47730,0.08140,1.74190,51.66860,5.34680,10.23570,0.77650,5.33660,10.30980,1.0598,0.9526
2015-03-31,1.06770,0.00190,0.00190,44.30780,24.23040,24.23040,24.46520,16.18890,0.08150,1.91330,47.04000,9.46870,16.94020,1.32130,9.45100,10.99150,1.825,1.7663
2014-12-31,1.06380,0.00190,0.00190,40.33390,18.15650,18.15650,18.79710,12.49250,0.06100,1.66310,54.11670,6.05400,10.52380,0.76430,6.04270,11.51160,0.4789,0.3865
2014-09-30,1.11370,0.00190,0.33430,39.27360,16.82710,16.82710,17.55190,11.50380,0.08490,1.84570,48.76160,5.08980,8.54930,0.98190,5.08030,12.09490,0.78510,0.75920
2014-06-30,1.13760,0.00170,0.32750,39.66450,13.40360,13.40350,13.85920,11.34110,0.07940,1.69840,52.99030,3.45270,5.36120,0.71830,3.44670,13.89050,1.2507,1.1651
2014-03-31,1.06840,0.00180,0.00180,43.87100,23.15320,23.15320,23.39030,18.46310,0.07720,1.53940,58.46450,6.54770,15.05260,1.18370,6.53570,13.72920,1.5398,1.438
2013-12-31,1.05400,0.00200,0.00200,40.70660,17.49610,17.49610,18.52670,15.11810,0.06510,1.44110,62.45180,5.02040,12.54090,0.81990,5.01030,13.00060,0.8118,0.7404
2013-09-30,0.96060,0.00230,0.40230,39.00090,16.23620,16.23620,17.08720,13.91190,0.08010,1.48950,60.42420,4.27750,10.77710,0.89850,4.26780,12.85350,0.16790,0.09680
2013-06-30,1.05990,0.00240,0.00240,34.54720,-2.75490,-2.75500,-0.80220,23.94980,0.02940,0.59390,151.54840,-0.22460,-0.55430,-0.04310,-0.22400,12.82620,1.1789,1.1628
2013-03-31,1.07210,0.00230,0.00230,43.93590,22.91510,22.91510,23.26250,15.52440,0.07740,1.80400,49.89030,7.34020,16.90890,1.19900,7.32320,13.52530,1.2714,1.1747
2012-12-31,1.08310,0.00250,0.00250,40.88730,18.15270,18.15270,19.24450,14.22590,0.08240,1.71300,52.53990,5.50400,13.41460,1.05610,5.49050,13.19440,0.9209,0.8492
2012-09-30,1.07250,0.00260,0.00260,39.84830,16.66730,16.66730,17.65310,11.57540,0.08750,1.80230,49.93590,4.80720,12.00350,1.00350,4.79470,12.99610,-0.13330,-0.19570
2012-06-30,1.08690,0.00270,0.00270,39.62120,13.83460,13.83460,14.89490,9.92740,0.08450,1.87030,48.12050,4.11840,10.65280,0.81710,4.10710,12.62700,1.0198,0.9585
2012-03-31,1.06780,0.00270,0.00270,44.40890,23.11310,23.11310,23.43260,15.54160,0.07390,2.12060,42.44150,6.97270,17.51890,1.14330,6.95410,13.19560,1.3422,1.2656
2011-12-31,1.07780,0.00410,0.00410,41.11720,18.75360,18.75360,22.41410,14.58750,0.07910,1.89870,47.39990,6.03000,16.06270,1.14760,6.00530,12.64040,0.8777,0.9442
2011-09-30,1.09470,0.00430,0.00430,40.24450,16.87050,16.87050,18.14890,12.05540,0.08960,2.03000,44.33510,4.99070,12.86510,1.07210,4.96920,12.32940,0.64120,0.57350
2011-06-30,1.06710,0.00570,0.00570,39.21810,12.73680,12.73670,13.98030,9.82690,0.07190,1.80290,49.91950,3.87000,10.47230,0.67940,3.84810,12.24610,0.9889,0.8677
2011-03-31,1.06210,0.00560,0.00560,44.44890,23.35880,23.35880,23.85560,15.48240,0.06580,2.11570,42.53900,6.84160,17.63040,1.01880,6.80360,12.43380,1.1316,1.0502
2010-12-31,1.07370,0.00600,0.00610,42.62380,18.92590,18.92590,20.14380,12.89020,0.07370,2.11660,42.52150,5.36910,14.00630,0.94950,5.33670,11.68680,0.8535,0.7691
2010-09-30,1.08450,0.00610,0.00620,41.15460,18.02730,18.02730,19.57480,12.49220,0.07220,1.91940,46.88930,4.83780,12.19620,0.90190,4.80810,11.68870,0.44920,0.39750
2010-06-30,1.11290,0.00720,0.00730,41.45820,13.51350,13.51350,13.95180,9.49140,0.08150,1.94240,46.33540,3.79270,8.13880,0.77360,3.76540,11.13600,0.7943,0.7414
2010-03-31,1.09270,0.00690,0.00700,45.53450,24.86900,24.86900,25.90870,16.51930,0.06980,2.16020,41.66260,6.76290,13.60020,1.14790,6.71620,11.80810,1.2159,1.1718
2009-12-31,1.10490,0.00720,0.00730,44.16740,20.55960,20.55960,21.79250,14.36760,0.07430,2.01760,44.60690,5.48030,11.34560,1.06420,5.44070,11.42950,0.8455,0.8065
2009-09-30,1.13040,0.00740,0.00750,43.25180,19.80350,19.80350,21.25850,13.55370,0.08580,2.10810,42.69210,5.00350,10.52930,1.15770,4.96650,11.23160,0.48380,0.42170
