,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.25890,0.69680,2.29790,23.56720,8.34560,8.34560,5.56110,4.44740,0.16060,1.50300,59.87930,3.21840,-2.27020,0.71420,0.97590,15.17930,1.0353,0.8713
2022-09-30,1.23220,0.68100,2.13490,22.82400,6.82610,6.82610,4.31700,3.92740,0.15860,1.52760,58.91760,2.64760,-1.98930,0.62290,0.84450,16.17420,-1.71990,-1.83430
2022-06-30,1.01140,0.66400,1.97640,33.43780,19.83290,19.83290,18.50370,14.40010,0.21090,1.81950,49.46370,12.92730,-9.38710,3.03720,4.34340,16.36060,3.8598,3.7016
2022-03-31,1.27050,0.69590,2.28830,29.73850,16.03960,16.03960,14.55960,11.51460,0.18370,1.55230,57.97740,9.69740,-6.03180,2.11510,2.94920,15.57740,0.6798,0.4671
2021-12-31,1.16440,0.70390,2.37780,22.32450,5.47000,5.47000,4.12040,3.74720,0.15520,1.61590,55.69630,2.70010,-1.48950,0.58160,0.79940,14.96660,0.3475,0.236
2021-09-30,1.25270,0.70370,2.37540,23.37160,8.65960,8.65960,6.55550,5.63330,0.14860,1.63410,55.07590,3.83150,-2.05530,0.83700,1.13520,15.08000,-1.14450,-1.27900
2021-06-30,0.97930,0.68240,2.14890,33.61840,18.36640,18.36640,21.95740,17.00180,0.18860,1.86710,48.20250,14.39310,-7.80600,3.20700,4.57110,15.58230,3.8279,3.5766
2021-03-31,1.37500,0.52230,1.09340,30.88930,17.21830,17.21830,15.60660,11.87220,0.26790,1.59560,56.40380,10.38190,-24.23980,3.18120,4.95940,13.71270,0.8988,0.7264
2020-12-31,1.37070,0.55250,1.23470,23.54730,7.52680,7.52680,6.57880,5.33700,0.21710,1.68780,53.32260,3.92580,-6.91140,1.15880,1.75690,12.38340,1.0836,0.8563
2020-09-30,1.50560,0.55680,1.25630,22.63610,7.72560,7.72560,7.23410,6.46750,0.21420,1.64340,54.76610,4.65410,-7.75850,1.38540,2.06280,12.23010,-0.37650,-0.42760
2020-06-30,0.99030,0.50750,1.32750,35.07120,21.93420,21.93420,21.64050,16.86740,0.27850,1.91450,47.00910,17.05040,-25.18370,4.69550,8.39760,11.69850,3.7829,3.5675
