,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-09-30,1.49610,0.32460,0.54870,53.64310,-128.61670,-128.61670,-131.04540,-113.72760,0.12590,0.74160,1.46820,61.29880,-29.80080,127.45560,-14.31800,-20.12710,16.81710,0.5095,0.3599
2022-06-30,1.51890,0.27190,0.41900,56.79370,11.63250,11.63250,8.89540,7.13590,0.11430,0.76080,1.54770,58.15250,1.50890,-6.51790,0.81580,1.09860,22.52330,0.8085,0.6157
2022-03-31,1.38270,0.27790,0.45620,53.76680,10.01030,10.01030,8.97830,7.12070,0.10560,0.81010,1.37060,65.66560,1.41860,-5.27520,0.75230,1.02430,22.57080,0.42700,0.22500
2021-12-31,1.46870,0.27680,0.41930,54.75980,15.59380,15.59380,14.14330,10.78880,0.11940,0.96890,1.47070,61.19670,2.38140,-9.16800,1.28800,1.72210,22.98530,1.0109,0.8241
2021-09-30,1.50540,0.27550,0.41000,54.71150,12.69230,12.69230,10.86540,8.07690,0.11200,0.85950,1.42080,63.34620,1.65910,-6.27330,0.90430,1.20210,23.16100,0.7811,0.6176
2021-06-30,1.42690,0.27710,0.44340,56.02640,14.50090,14.50090,12.33520,9.03950,0.11320,0.86640,1.56640,57.45760,1.89090,-6.64820,1.02370,1.36690,23.23570,0.9689,0.8107
2021-03-31,1.39930,0.28060,0.45660,56.43280,14.61990,14.61990,14.13260,10.91620,0.11230,0.89400,1.59560,56.40350,2.27180,-7.55230,1.22580,1.63430,22.59400,0.22280,0.08640
2020-12-31,1.31050,0.28610,0.46140,53.16220,14.11550,14.11550,13.10720,10.54080,0.11670,1.07350,1.63570,55.02290,2.33030,-7.39550,1.22990,1.66350,22.56520,1.2044,1.0812
2020-09-30,2.18940,0.28840,0.46740,48.92410,8.15400,8.15400,6.45530,5.32280,0.09930,0.92210,1.40580,64.01930,1.00790,-8.29730,0.53960,0.71720,21.79540,1.0065,0.9066
2020-06-30,3.09690,0.31970,0.46990,35.84520,-21.18130,-21.18130,-24.43990,-19.34830,0.05710,0.57390,0.98160,91.68640,-2.06660,15.44900,-1.11570,-1.40600,21.27020,0.7952,0.7345
2020-03-31,2.02490,0.23250,0.31010,53.54690,-14.30210,-14.30210,-14.87410,-16.01830,0.10850,0.68760,1.23250,73.01950,-2.98490,25.59420,-1.73730,-2.29080,21.40670,-0.04530,-0.15840
2019-12-31,2.01010,0.21950,0.28160,55.19330,11.65450,11.65450,11.78120,8.63900,0.12840,0.88040,1.41210,63.73270,1.87240,-19.95820,1.10890,1.46140,23.02300,1.3647,1.1839
2019-09-30,2.08460,0.21720,0.27980,53.42480,11.38140,11.38140,11.06950,8.83480,0.11500,0.74050,1.37760,65.33210,1.68010,-18.30710,1.01590,1.31520,22.75800,0.7102,0.6211
2019-06-30,2.07570,0.21760,0.28900,53.57640,6.68710,6.68710,4.71570,3.60610,0.11770,0.77030,1.44180,62.42220,0.70230,-6.92410,0.42450,0.54950,23.12760,0.6425,0.5136
2019-03-31,2.06250,0.23220,0.30640,52.81130,4.99890,4.99890,5.68590,4.14290,0.11000,0.72230,1.43690,62.63480,0.76720,-6.38020,0.45560,0.58910,22.83070,0.13020,-0.01910
2018-12-31,1.86320,0.23360,0.32290,49.55640,7.73080,7.73080,7.34380,0.16990,0.12200,0.89230,1.50930,59.62900,0.02730,-0.19480,0.01610,0.02090,23.01790,0.8988,0.6787
2018-09-30,1.76170,0.23400,0.33560,51.28180,4.90090,4.90090,3.41450,3.01590,0.10590,0.67310,1.32250,68.05260,0.53350,-3.53790,0.31360,0.40870,23.16540,0.5666,0.3542
2018-06-30,1.69310,0.23590,0.35110,53.04670,-110.74750,-110.74750,-111.53440,-107.66720,0.11810,0.73440,1.46710,61.34440,-21.80890,129.67030,-12.70690,-16.66490,23.13280,0.5241,0.3235
2018-03-31,2.23420,0.19700,0.24880,53.77050,7.18540,7.18540,9.91530,8.49280,0.09220,0.63450,1.42620,63.10640,1.20950,-11.93700,0.78190,0.97120,29.48640,0.23970,0.09700
2017-12-31,2.09800,0.19560,0.24770,54.38130,-64.74800,-64.74800,-65.34370,-59.61500,0.10520,0.79870,1.46210,61.55640,-9.81000,91.32020,-6.26730,-7.89130,29.22360,1.0236,0.8408
2017-09-30,2.32480,0.17610,0.21660,55.39040,10.69160,10.69160,9.67100,8.97740,0.09010,0.72100,1.37420,65.49350,1.20830,-13.03470,0.80810,0.99550,32.62110,0.6904,0.5506
2017-06-30,2.34270,0.17910,0.22120,54.82020,-105.57070,-105.57070,-107.26300,-105.77210,0.09150,0.75150,1.49460,60.21760,-14.43870,129.85910,-9.68020,-11.85240,31.72350,0.5572,0.4091
2017-03-31,2.30180,0.15770,0.19000,54.63630,9.35040,9.35040,8.50640,6.64080,0.07770,0.72290,1.50430,59.82680,0.73130,-7.96320,0.51490,0.61600,35.50940,0.35260,0.22650
2016-12-31,2.27140,0.15680,0.18860,54.34020,13.46720,13.46720,13.30660,10.73760,0.08620,0.87990,1.56680,57.44100,1.32790,-13.76800,0.93370,1.11960,35.31460,1.0993,0.8714
2016-09-30,2.39110,0.15810,0.18980,53.82520,13.26770,13.26770,12.27210,9.69400,0.07980,0.79190,1.41970,63.39240,1.10450,-11.05120,0.77220,0.92980,36.08420,0.6508,0.52
2016-06-30,2.40610,0.12350,0.14210,51.55580,11.85910,11.85910,12.11350,10.31310,0.08920,0.94650,1.60390,56.11350,1.27350,-20.86290,0.92480,1.11620,35.68930,0.7884,0.7199
2016-03-31,2.11370,0.12240,0.14070,54.21950,9.40980,9.40980,8.72380,16.17910,0.06610,0.62920,1.23580,72.82940,1.49430,-21.28420,1.07260,1.31140,35.80440,0.00390,-0.11040
