,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-10-31,0.86460,0.32430,0.63980,24.34350,1.76360,1.76360,-0.93640,-1.17660,0.61700,1.78670,18.59490,4.84000,-2.20540,-3.39900,-0.71350,-1.49030,29.66420,2.4244,0.725
2022-07-31,0.84250,0.28560,0.59240,24.21910,4.48390,4.48390,4.34650,3.36850,0.61840,1.93320,20.32160,4.42880,6.01380,9.04200,2.08210,4.29600,31.44270,4.7252,3.2894
2022-04-30,0.86210,0.29940,0.60870,24.52660,3.75650,3.75650,2.04920,1.45090,0.57520,1.74500,18.44790,4.87860,2.45680,3.74450,0.85440,1.72120,31.14990,-1.35910,-2.62640
2022-01-31,0.92780,0.29850,0.46610,24.43170,3.85100,3.85100,3.12810,2.33010,0.62430,2.04420,18.46270,4.87470,3.95360,5.77790,1.48370,2.77330,33.28180,2.7962,1.2311
2021-10-31,0.94690,0.30850,0.47400,25.26380,4.12170,4.12170,2.95110,2.20960,0.57390,1.82700,19.12170,4.70670,3.45100,5.06520,1.27910,2.38640,32.66990,1.4066,0.1621
2021-07-31,0.96450,0.33320,0.53170,25.42750,5.21380,5.21380,4.19930,3.03160,0.59130,2.20260,23.11130,3.89420,5.00880,7.52830,1.82940,3.34000,31.21710,3.4076,2.4425
2021-04-30,0.94740,0.34260,0.57270,25.33300,4.99530,4.99530,2.77930,1.97380,0.58460,2.22650,23.85890,3.77220,3.32300,5.04490,1.18820,2.18470,30.15760,1.01030,0.25310
2021-01-31,0.97220,0.33970,0.55830,24.20980,3.60800,3.60800,-0.38990,-1.37490,0.60230,2.56430,23.33930,3.85620,-2.29400,-3.42970,-0.79530,-1.51460,31.02840,4.64,3.3353
2020-10-31,0.83520,0.34260,0.58020,25.51370,4.28930,4.28930,5.28180,3.81190,0.53700,1.93550,23.34630,3.85500,5.94370,9.08190,2.07320,3.90750,30.90920,1.375,0.374
2020-07-31,0.79310,0.35980,0.64150,25.44830,4.39880,4.39880,6.27700,4.70150,0.58030,2.49950,26.95010,3.33950,7.93010,12.46540,2.71250,5.07690,28.65100,4.1929,3.5628
2020-04-30,0.76620,0.39050,0.78310,24.21300,3.88050,3.88050,4.00830,2.96390,0.57800,2.47530,26.76910,3.36210,5.49720,9.11530,1.74930,3.35060,26.16880,2.46300,1.86910
2020-01-31,0.79450,0.37060,0.66790,23.94490,3.75660,3.75660,4.00430,2.92300,0.59900,2.42480,22.54470,3.99210,5.26540,8.50650,1.81570,3.31400,28.79660,3.724,2.7412
2019-10-31,0.81060,0.38480,0.74660,25.07290,3.68620,3.68620,3.41660,2.56890,0.53370,1.86050,22.80670,3.94620,4.24100,6.97820,1.38470,2.60910,27.58260,1.1832,0.1985
2019-07-31,0.76440,0.38520,0.73690,24.89240,4.28220,4.28220,3.76830,2.76890,0.55510,2.21880,24.22460,3.71520,4.77110,8.05660,1.56690,2.93340,27.09200,2.664,1.7603
2019-04-30,0.77280,0.40620,0.77380,24.92720,3.99030,3.99030,4.16140,3.10030,0.52840,2.07890,23.19820,3.87960,5.21430,8.98050,1.66540,3.09640,26.17400,1.23460,0.48510
2019-01-31,0.79890,0.38670,0.72870,24.41480,4.37130,4.37130,4.08090,2.65650,0.63290,2.36980,22.09020,4.07420,4.78820,7.86950,1.73880,2.93680,27.66990,3.5387,2.4827
2018-10-31,0.80990,0.38570,0.76750,25.44400,3.99220,3.99220,2.06250,1.36920,0.55120,1.84830,21.58930,4.16870,2.28640,3.75220,0.80190,1.40460,27.29020,2.119,1.2227
2018-07-31,0.92590,0.41130,0.72880,25.35150,4.49120,4.49120,0.31090,-0.67250,0.62130,2.27630,25.59540,3.51630,-0.98490,-1.29890,-0.35280,-0.57980,25.14890,2.0266,1.1887
2018-04-30,0.73360,0.31670,0.59170,25.25310,4.20080,4.20080,2.30010,1.73930,0.59870,2.11780,26.85860,3.35090,2.90590,3.82690,1.11060,1.98550,26.54150,1.73950,1.19350
