,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2016-06-30,0.10900,0.12240,13.05620,13.05620,12.10800,8.97160,0.06800,1.76450,1.76450,0.61040,1.57210,42.37690,1.4006,1.3767
2016-03-31,0.11320,0.12770,20.38120,20.38120,19.42820,13.78300,0.07010,2.79140,2.79140,0.96670,2.47530,40.96720,1.59640,1.57830
2015-12-31,0.11750,0.13320,18.13140,18.13140,17.10210,12.35150,0.06690,2.42730,2.42730,0.82590,2.14200,39.21290,1.9296,1.9116
2015-09-30,0.11940,0.13560,20.10960,20.10960,19.01410,13.61500,0.06820,2.74020,2.74020,0.92800,2.41300,38.76680,1.722,1.7099
2015-06-30,0.11830,0.13420,19.83280,19.83280,18.84500,13.37390,0.06970,2.70890,2.70890,0.93180,2.38840,39.61590,1.5416,1.5174
2015-03-31,0.11680,0.13230,14.55250,14.55250,13.54090,9.96110,0.06800,1.93700,1.93700,0.67740,1.71080,40.21910,1.29830,1.29230
2014-12-31,0.11700,0.13250,19.73060,19.73060,18.70050,13.23300,0.06730,2.54070,2.54070,0.89080,2.24340,40.15270,1.4513,1.4332
2014-09-30,0.12100,0.13770,21.25000,21.25000,20.23440,14.29690,0.06930,2.87010,2.87010,0.99060,2.52270,39.11660,1.7104,1.7043
2014-06-30,0.12180,0.13870,9.88470,9.88470,8.81380,6.91930,0.06620,1.32430,1.32430,0.45810,1.16300,38.67680,1.3442,1.3321
2014-03-31,0.13200,0.15210,11.18590,11.18590,10.00840,7.65350,0.06630,1.47540,1.47540,0.50720,1.28060,37.84050,0.78180,0.76360
2013-12-31,0.13400,0.15470,15.44370,15.44370,14.24920,10.40960,0.06640,2.00990,2.00990,0.69070,1.74060,37.21640,1.5638,1.5517
2013-09-30,0.13860,0.16090,16.92710,16.92710,15.79860,11.37150,0.06640,2.25240,2.25240,0.75550,1.94020,35.46340,1.7313,1.7192
2013-06-30,0.14120,0.16440,14.67390,14.67390,13.40580,9.96380,0.06480,1.93020,1.93020,0.64580,1.65760,34.75000,1.1718,1.1598
2013-03-31,0.13910,0.16160,20.85220,20.85220,19.67360,13.96190,0.06470,2.66210,2.66210,0.90390,2.29170,35.49080,0.34570,0.33960
2012-12-31,0.14580,0.17070,26.72900,26.72900,25.51400,17.94390,0.06470,3.52100,3.52100,1.16030,3.00750,33.45400,1.2549,1.2487
2012-09-30,0.14810,0.17390,16.03870,16.03870,14.68600,10.72460,0.06280,2.07130,2.07130,0.67360,1.76440,32.87730,1.0218,1.0158
2012-06-30,0.15380,0.18180,4.11760,4.11760,2.84310,3.13730,0.06340,0.62210,0.62210,0.19890,0.52640,31.75310,0.7135,0.7013
2012-03-31,0.15250,0.18000,12.77890,12.77890,11.35900,8.72210,0.06150,1.65160,1.65160,0.53680,1.39970,32.14200,0.90720,0.89490
2011-12-31,0.15530,0.18380,20.94240,20.94240,19.47640,14.03140,0.06110,2.66240,2.66240,0.85710,2.24910,31.06790,0.6051,0.6358
2011-09-30,0.15740,0.18680,2.54240,2.54240,1.16530,2.01270,0.06130,0.39700,0.39700,0.12330,0.33450,29.54320,0.883,0.8339
2011-06-30,0.14230,0.16590,-8.71790,-8.71790,-10.15390,-5.12820,0.06210,-0.98870,-0.98870,-0.31840,-0.84800,31.02450,-0.3238,-0.336
2011-03-31,0.14080,0.16390,9.47260,9.47260,8.07320,6.56620,0.06040,1.19190,1.19190,0.39690,1.02400,31.39880,0.34830,0.33600
2010-12-31,0.14540,0.17010,19.76500,19.76500,18.26920,13.24790,0.06200,2.46420,2.46420,0.82150,2.10600,31.06170,0.6967,0.6784
2010-09-30,0.14340,0.16750,21.84870,21.84870,20.63490,14.56580,0.07110,3.11380,3.11380,1.03520,2.66710,30.73620,1.0061,0.9876
2010-06-30,0.15050,0.17710,3.87240,3.87240,2.39180,3.07520,0.06010,0.57000,0.57000,0.18480,0.48420,29.06140,0.8758,0.8575
2010-03-31,0.14710,0.17250,11.16120,11.16120,9.58290,7.66630,0.06070,1.39770,1.39770,0.46520,1.19210,29.84660,0.67360,0.62460
2009-12-31,0.14980,0.17630,32.42050,32.42050,31.27210,21.64310,0.07840,5.14710,5.14710,1.69670,4.37580,29.38270,1.0013,0.9337
2009-09-30,0.15350,0.18140,25.62070,25.62070,24.23040,16.98110,0.07080,3.69650,3.69650,1.20200,3.12900,28.55560,1.2564,1.1891
2009-06-30,0.16840,0.20250,-4.11900,-4.11900,-5.72080,-2.17390,0.06460,-0.45850,-0.45850,-0.14050,-0.38130,25.58030,0.7199,0.6461
2009-03-31,0.17780,0.21620,5.39330,5.39330,3.82020,3.93260,0.06790,0.90180,0.90180,0.26700,0.74150,23.95680,0.24590,0.19670
