,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2016-09-30,0.33410,0.50180,18.25290,18.25290,16.41880,10.92470,0.08650,4.44720,4.57080,0.94520,2.96120,18.12280,1.363,0.9824
2016-06-30,0.33920,0.51340,10.40280,10.40280,8.53020,5.87130,0.08060,2.20500,2.27610,0.47300,1.45700,17.89870,0.6619,0.4221
2016-03-31,0.32080,0.47230,11.44860,11.44860,9.66550,6.61300,0.08130,2.51140,2.59470,0.54090,1.70580,17.35760,0.48680,0.25770
2015-12-31,0.32050,0.47160,10.37750,10.37750,8.62510,6.05970,0.08330,2.37150,2.45270,0.50560,1.61160,16.69970,0.8705,0.5524
2015-09-30,0.32070,0.47200,14.00150,14.00150,12.30120,8.20050,0.08560,3.30840,3.42200,0.70260,2.24750,16.64540,0.9999,0.7113
2015-06-30,0.32500,0.48150,11.80140,11.80140,9.95590,6.87440,0.08250,2.71250,2.80570,0.56730,1.83100,16.46080,0.9335,0.737
2015-03-31,0.34710,0.53170,11.65000,11.65000,9.67040,6.78100,0.07990,2.56760,2.65420,0.54220,1.67630,16.41070,0.20470,0.03080
2014-12-31,0.34680,0.53100,11.05720,11.05720,9.11800,6.20430,0.08220,2.39940,2.48040,0.51090,1.56720,16.21450,0.523,0.6173
2014-09-30,0.34170,0.51900,16.91740,16.91740,15.12830,10.24330,0.08330,3.98000,4.06870,0.85440,2.62010,16.61210,1.0718,0.4144
2014-06-30,0.30440,0.43760,16.34760,16.34760,14.66090,10.01460,0.08490,3.87100,3.95910,0.85120,2.69260,16.21070,0.3791,1.386
2014-03-31,0.31540,0.46080,16.28180,16.28180,14.50490,9.94040,0.08240,3.84700,3.94560,0.81960,2.63340,15.36590,0.46980,0.32060
2013-12-31,0.31750,0.46510,12.50890,12.50890,10.71070,7.68440,0.08260,3.09860,3.17870,0.65880,2.11490,14.68580,0.61,0.3769
2013-09-30,0.31660,0.46330,13.98810,13.98810,12.13080,8.38210,0.07960,3.14400,3.22710,0.67330,2.14860,14.45530,0.9912,0.8647
2013-06-30,0.32300,0.47720,12.08900,12.08900,10.10250,7.38130,0.07770,2.69890,2.77220,0.56960,1.82700,14.01130,0.6253,0.52
2013-03-31,0.30510,0.43910,12.69830,12.69830,10.63360,7.73940,0.07490,2.64360,2.70960,0.57950,1.83700,14.41090,0.36230,0.28880
2012-12-31,0.32790,0.48780,16.47670,16.47670,14.45310,10.28780,0.07980,3.81730,3.89630,0.82110,2.56580,14.16630,0.6721,0.0451
2012-09-30,0.32850,0.48930,11.70050,11.70050,9.41170,7.10640,0.07130,2.33070,2.37890,0.50670,1.56490,14.16740,0.4552,0.2723
2012-06-30,0.33330,0.50000,12.77460,12.77460,10.48490,7.68770,0.07270,2.58260,2.63760,0.55960,1.72170,13.66330,0.7388,0.6919
2012-03-31,0.33640,0.50700,15.67590,15.67590,13.58540,9.81490,0.07210,3.27010,3.34300,0.70680,2.17000,13.29230,0.22860,0.16450
2011-12-31,0.30560,0.44020,12.90440,12.90440,10.84780,8.53620,0.07450,2.95530,3.02230,0.63600,2.05200,12.80100,0.5529,1.304
2011-09-30,0.31080,0.45090,9.70630,9.70630,7.51300,5.97080,0.06980,1.97350,2.02080,0.41660,1.36020,12.54660,0.8409,0.068
2011-06-30,0.30800,0.44510,10.79190,10.79190,8.57850,6.46630,0.06990,2.09490,2.14440,0.45130,1.44970,12.36420,0.4841,0.284
2011-03-31,0.31410,0.45800,15.17490,15.17490,12.89700,9.36440,0.06860,3.04280,3.11710,0.64280,2.08700,11.92410,0.16710,-0.04380
2010-12-31,0.31970,0.46990,16.19250,16.19250,13.90320,10.06780,0.07020,3.34270,3.42640,0.70750,2.27410,11.69300,0.167,0.1306
2010-09-30,0.31180,0.45300,12.58600,12.58600,10.31360,7.96000,0.06600,2.44310,2.51330,0.52590,1.68140,11.73560,0.5995,0.5511
2010-06-30,0.30060,0.42980,14.77440,14.77440,12.53770,9.47550,0.06680,2.98810,3.07740,0.63290,2.08990,11.04610,0.3679,0.3408
2010-03-31,0.30310,0.43490,16.17910,16.17910,13.92160,10.28220,0.06690,3.25270,3.35310,0.68930,2.26690,10.59500,0.15900,0.12880
2009-12-31,0.30690,0.44290,17.97770,17.97770,15.77100,11.41810,0.06790,3.72420,3.82030,0.77410,2.58110,10.22580,0.4027,0.367
2009-09-30,0.30590,0.44060,12.96950,12.96950,11.06870,8.60000,0.06530,2.70990,2.79460,0.56220,1.88110,9.97800,0.4653,0.4514
2009-06-30,0.27850,0.38610,12.59860,12.59860,10.84870,8.43110,0.06930,2.95630,3.05650,0.58490,2.13290,9.15260,-0.0842,-0.1042
2009-03-31,0.29220,0.41290,-3.54130,-3.54130,-5.64010,-2.11140,0.05950,-0.65860,-0.68210,-0.12530,-0.46610,8.55710,0.05950,0.04780
