,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.79800,0.56420,1.30870,48.11440,15.08410,15.08410,9.49890,6.88260,0.06170,2.18720,41.14940,1.12030,3.26010,0.42530,0.48820,124.22490,8.3583,-2.9719
2022-09-30,2.36860,0.56540,1.31420,49.22100,18.10000,18.10000,13.38350,11.50710,0.06280,2.36330,38.08270,1.89830,5.47470,0.72200,0.82510,120.53660,8.7596,2.7433
2022-06-30,2.04480,0.58070,1.40140,48.80690,17.49180,17.49180,12.37520,11.90440,0.06260,2.23580,40.25480,2.03430,7.06250,0.74470,0.85310,116.71250,8.7763,3.7488
2022-03-31,1.90590,0.55540,1.26590,47.19500,15.41220,15.41220,10.40310,8.50140,0.06190,2.22250,40.49500,1.34970,3.93930,0.52700,0.60000,120.23220,6.37460,3.95910
2021-12-31,1.84130,0.55480,1.26280,46.64520,14.63480,14.63480,9.67190,7.22430,0.06110,2.50270,35.96090,1.13160,3.44510,0.44110,0.50380,120.14620,9.8792,1.1239
2021-09-30,1.62780,0.56180,1.30230,47.13090,16.84130,16.84130,12.25240,9.08660,0.06030,2.11490,42.55620,1.43850,4.79150,0.54740,0.63040,117.37510,7.3039,0.6098
2021-06-30,1.87010,0.56160,1.29900,47.81890,16.80750,16.80750,3.01340,4.12200,0.05940,2.28240,39.43160,0.64330,2.14840,0.24520,0.28200,118.62360,6.6374,-1.4014
2021-03-31,1.55420,0.54810,1.24860,49.17390,18.64980,18.64980,11.82300,9.79670,0.05840,2.33120,38.60610,1.47560,5.03980,0.57130,0.66690,118.07620,4.35380,-2.51750
2020-12-31,1.28860,0.53200,1.17170,46.88790,14.61570,14.61570,5.89730,3.26020,0.05790,2.31130,38.93990,0.47900,1.70320,0.18860,0.22410,119.30480,7.9885,1.2569
2020-09-30,1.06530,0.48850,1.16700,49.46730,18.97330,18.97330,6.36510,4.38800,0.05750,2.15410,41.78000,0.63310,1.97510,0.25280,0.32380,118.47060,5.7202,-0.8639
2020-06-30,1.55130,0.52930,1.35600,49.70860,19.21530,19.21530,12.11490,9.06760,0.05290,2.12570,42.33870,1.28370,4.04430,0.47980,0.60420,117.31650,6.418,0.511
2020-03-31,1.26200,0.56400,1.34690,49.03010,17.54770,17.54770,10.32490,8.22350,0.06120,2.10220,42.81200,1.37220,7.28330,0.50430,0.59830,100.89140,5.99960,0.92310
2019-12-31,1.33120,0.55510,1.33770,48.79560,22.08500,22.08500,11.46450,8.82030,0.05910,2.05640,43.76580,1.41210,6.38170,0.52090,0.62820,103.62900,6.4351,0.8178
