,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.23440,0.40700,0.85810,35.82350,16.48850,16.48840,15.11860,12.32150,0.19630,1.00460,1.41030,63.81810,6.14920,-15.35240,2.41890,3.64620,30.68310,2.3507,1.9837
2022-09-30,1.16900,0.41600,0.90980,35.80380,17.16220,17.16220,16.35710,13.25240,0.20260,0.98420,1.44170,62.42700,7.16600,-15.42830,2.68510,4.18530,28.43830,1.861,1.3996
2022-06-30,1.40950,0.40090,0.75870,36.19200,16.53070,16.53070,15.53500,13.41620,0.19970,0.99700,1.42540,63.13990,6.59940,-20.87260,2.67980,3.95400,30.57160,1.2364,0.893
2022-03-31,1.43860,0.40780,0.71490,36.21980,14.58900,14.58900,13.43650,11.02160,0.19540,0.98970,1.41840,63.45350,5.22320,-14.99640,2.15360,3.09300,30.03390,0.16300,-0.16180
2021-12-31,1.36060,0.41880,0.74580,36.26960,14.21660,14.21660,23.16030,18.23740,0.19120,1.06440,1.47620,60.96630,8.65930,-20.98460,3.48710,5.03290,29.08470,2.2591,1.9153
2021-09-30,1.64490,0.44020,0.78630,37.38740,16.94650,16.94650,16.22770,13.06840,0.20380,1.19690,1.49370,60.25110,6.77720,-20.31840,2.66340,3.79400,27.02930,2.409,2.0838
2021-06-30,1.60910,0.45320,0.82900,38.00670,16.93820,16.93820,15.91510,13.01920,0.21100,1.28810,1.52870,58.87480,7.11180,-18.16060,2.74670,3.88840,25.83550,1.7906,1.5033
2021-03-31,1.58560,0.46680,0.87550,38.62880,16.73270,16.73270,15.48530,12.46150,0.20150,1.27290,1.50570,59.77110,6.65220,-14.66290,2.51080,3.54690,24.31190,1.22250,1.04710
2020-12-31,1.50630,0.47870,0.91820,36.59020,13.81320,13.81320,12.37980,10.22840,0.19450,1.35070,1.56560,57.48750,5.37860,-10.28530,1.98980,2.80400,23.55270,2.8709,2.5962
2020-09-30,1.47480,0.48420,0.96650,37.67920,15.83850,15.83850,14.35700,11.45710,0.19460,1.29930,1.45270,61.95240,6.16990,-11.21320,2.22900,3.18260,22.52850,2.3301,2.0408
2020-06-30,1.32440,0.49270,1.13480,36.79340,12.33070,12.33070,10.46100,8.32230,0.16450,1.06950,1.31210,68.59270,4.03840,-6.51470,1.36890,2.04860,21.45950,1.8774,1.6184
2020-03-31,1.29200,0.49850,1.16180,36.97260,13.60570,13.60570,12.89300,10.64530,0.18510,1.22490,1.35490,66.42390,5.91410,-8.91980,1.97090,2.96580,20.70680,0.52040,0.25330
2019-12-31,1.45780,0.49610,1.01250,36.68160,13.97240,13.97240,11.09620,9.46850,0.20480,1.39460,1.45880,61.69620,5.54370,-9.31060,1.93920,2.79350,21.01610,2.4589,2.1306
2019-09-30,1.41670,0.49080,1.02450,36.89650,15.48820,15.48820,14.13050,11.28590,0.21060,1.41060,1.43820,62.57640,6.82670,-11.30090,2.37630,3.47610,20.77320,2.3874,2.0742
2019-06-30,1.34170,0.49930,1.11810,37.14540,15.24040,15.24040,13.79240,10.93970,0.20630,1.34010,1.40500,64.05680,6.70280,-10.05680,2.25710,3.35640,20.31980,1.4178,1.0683
2019-03-31,1.29920,0.50900,1.15850,36.15250,9.74800,9.74800,8.01960,6.12870,0.19920,1.32950,1.35590,66.37730,3.72530,-5.06020,1.22090,1.82930,19.52430,0.16690,-0.08460
2018-12-31,1.37010,0.51530,1.14280,35.65440,12.09400,12.09400,10.31950,7.82600,0.21620,1.55450,1.46850,61.28820,5.70580,-7.73280,1.88830,2.76550,19.10520,2.3861,2.17
2018-09-30,1.30090,0.52040,1.19380,36.99890,12.59440,12.59440,11.04590,9.00220,0.20650,1.36930,1.36110,66.12080,5.72450,-7.25740,1.85900,2.74540,18.77860,1.6663,1.4076
