,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2015-06-30,0.14720,0.32050,22.70510,22.70510,20.69440,13.37140,0.04750,3.07770,3.42940,0.66190,2.62460,34.38220,1.388,1.3259
2015-03-31,0.16890,0.25620,22.85190,22.85190,20.81220,13.01830,0.04510,2.67790,2.94410,0.63190,2.22560,38.60510,2.17540,2.12810
2014-12-31,0.17440,0.26200,34.15040,34.15040,31.13530,23.27860,0.03110,2.80750,3.09880,0.65060,2.31800,36.71900,1.6328,1.6622
2014-09-30,0.17960,0.28310,22.17410,22.17410,20.22100,13.58790,0.04900,2.92310,3.23890,0.66640,2.39810,35.04190,1.7406,1.7061
2014-06-30,0.18030,0.28090,21.47730,21.47730,19.55640,13.21070,0.05040,2.90360,3.21890,0.66620,2.38020,34.41110,1.1104,1.0731
2014-03-31,0.19140,0.29990,21.14760,21.14760,19.28760,12.97210,0.05370,3.17180,3.54550,0.69690,2.56480,31.65400,2.03540,1.99780
2013-12-31,0.20790,0.32300,33.34280,33.34280,30.42050,21.87400,0.03590,3.21870,3.64490,0.66820,2.54970,28.12880,2.4724,2.4239
2013-09-30,0.20780,0.32260,22.56950,22.56950,20.46020,14.16420,0.05140,3.49820,3.96130,0.72840,2.77130,27.74440,2.0273,2.0142
2013-06-30,0.20580,0.35040,22.47750,22.47750,20.28580,14.08980,0.05240,3.50320,3.96080,0.73810,2.78230,27.82050,1.4731,1.4634
2013-03-31,0.18700,0.31570,20.23970,20.23970,18.06100,12.48490,0.05080,2.77920,3.09690,0.63370,2.25950,30.89620,2.04700,2.04240
2012-12-31,0.18490,0.30000,26.05110,26.05110,23.75230,16.25790,0.04950,3.46160,3.85150,0.80410,2.82140,30.85720,1.5928,1.5877
2012-09-30,0.18300,0.29820,23.78680,23.78680,21.52450,14.89820,0.04890,3.03260,3.34030,0.72840,2.47760,30.27550,1.7806,1.7722
2012-06-30,0.16520,0.27790,23.25920,23.25920,21.04100,14.56180,0.05150,3.22660,3.58220,0.75060,2.69360,27.94400,1.177,1.1621
2012-03-31,0.17100,0.26490,21.14950,21.14950,18.95880,13.21680,0.05370,3.09530,3.45270,0.70920,2.56600,25.73470,1.87010,1.86710
2011-12-31,0.17000,0.26310,23.58780,23.58780,21.24520,14.73680,0.05020,3.18270,3.54750,0.74050,2.64160,25.58280,0.8846,0.8714
2011-09-30,0.15890,0.24290,25.03860,25.03860,22.70830,15.69440,0.04930,3.13780,3.46670,0.77340,2.63920,27.29070,1.658,1.6493
2011-06-30,0.17290,0.26190,26.04060,26.04060,23.82810,16.27440,0.05410,3.77720,4.22030,0.88040,3.12420,23.91000,0.9943,1.0063
2011-03-31,0.16630,0.25010,20.13540,20.13540,17.78870,12.07580,0.05080,2.54450,2.82800,0.61710,2.12130,22.99060,1.68070,1.67670
2010-12-31,0.16430,0.24610,24.37200,24.37200,22.13050,16.12540,0.05240,3.25570,3.61270,0.80920,2.72080,22.52550,1.4998,1.466
2010-09-30,0.15610,0.22920,27.07190,27.07190,24.83200,13.65270,0.04740,3.23590,3.56770,0.77950,2.73070,23.65090,1.5148,1.5112
2010-06-30,0.16670,0.25090,23.87050,23.87050,21.61990,15.07950,0.04930,3.03780,3.40310,0.70710,2.53140,21.51610,0.9351,0.9249
2010-03-31,0.17800,0.27090,22.82090,22.82090,20.58160,14.38800,0.05090,3.13820,3.54670,0.69510,2.57960,19.75930,1.61980,1.61810
2009-12-31,0.18980,0.30290,22.89560,22.89560,20.26780,15.66660,0.04510,2.84420,3.22020,0.60330,2.30440,18.23520,2.0661,2.0577
2009-09-30,0.19360,0.31050,21.52680,21.52680,18.85820,13.22280,0.04810,2.97290,3.40830,0.62180,2.39740,17.79870,1.2228,1.2139
2009-06-30,0.23270,0.43180,21.38780,21.38780,19.56820,13.92130,0.05570,4.35070,5.18840,0.77590,3.33810,14.09040,0.7786,0.7723
2009-03-31,0.20170,0.44140,17.53380,17.53380,15.59910,9.47410,0.06110,3.88270,4.94210,0.57910,3.09950,10.61270,1.15720,1.14610
