,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2016-09-30,0.20690,0.30030,22.32910,22.32910,19.19780,15.94930,0.05270,2.81150,5.25100,0.84050,2.22980,103.96190,3.5701,3.5701
2016-06-30,0.21100,0.30780,14.33460,14.33460,11.15610,9.19340,0.04930,1.53730,2.98730,0.45320,1.21290,101.55840,2.303,2.303
2016-03-31,0.21590,0.31680,12.46180,12.46180,8.18670,6.38360,0.04390,0.95650,1.94780,0.28030,0.75000,98.85550,2.26660,2.26660
2015-12-31,0.24370,0.37040,18.52960,18.52960,16.02910,14.59710,0.04570,2.34430,2.91230,0.66760,1.77290,89.76690,3.5011,3.5011
2015-09-30,0.12490,0.21490,15.13040,15.13040,13.54960,10.83970,0.04980,1.81280,2.25510,0.54010,1.58630,89.88090,2.4963,2.4963
2015-06-30,0.12330,0.21180,22.90020,22.90020,21.49370,18.66090,0.05060,3.18730,3.99390,0.94350,2.79430,91.27150,2.5122,2.5122
2015-03-31,0.12280,0.22590,19.79950,19.79950,18.25020,15.51610,0.04460,2.29280,2.81570,0.69210,2.01130,90.80820,3.24100,3.24100
2014-12-31,0.10190,0.19970,18.02830,18.02830,16.61390,11.71630,0.04820,1.87580,2.32580,0.56490,1.68470,90.02310,3.7214,3.7214
2014-09-30,0.11910,0.19680,19.82690,19.82690,18.48080,15.09620,0.05330,2.61520,3.19210,0.80470,2.30380,90.38220,3.3975,3.3975
2014-06-30,0.11800,0.19480,20.43610,20.43610,18.94080,16.17860,0.04940,2.56880,3.14070,0.79940,2.26570,90.19230,2.4897,2.4897
2014-03-31,0.11480,0.19440,20.32130,20.32130,18.71460,16.61010,0.04640,2.49920,3.06000,0.77120,2.21240,86.89700,3.65450,3.65450
2013-12-31,0.11670,0.19800,22.78280,22.78280,21.40320,19.66890,0.05370,3.46230,4.26110,1.05600,3.05830,84.83080,3.7291,3.7291
2013-09-30,0.11890,0.20230,22.09980,22.09980,20.70770,17.71080,0.05470,3.24620,4.02580,0.96850,2.86030,82.97700,2.7034,2.7034
2013-06-30,0.12240,0.20910,22.93310,22.93310,21.38150,18.93730,0.05020,3.26430,4.06850,0.95100,2.86480,80.25910,2.5995,2.5995
2013-03-31,0.13360,0.20430,26.33410,26.33410,24.94200,22.11140,0.04610,3.41060,4.13750,1.01970,2.95510,82.17150,2.65480,2.65480
2012-12-31,0.10880,0.17290,14.78560,14.78560,13.44140,16.32170,0.05060,2.77870,3.39160,0.82660,2.47640,80.89690,2.8333,2.8333
2012-09-30,0.11080,0.17660,16.54340,16.54340,15.31720,12.45620,0.05490,2.37360,2.91270,0.68440,2.11060,79.36480,4.7866,4.7866
2012-06-30,0.11540,0.18480,13.70350,13.70350,12.12430,8.35460,0.04330,1.27320,1.56670,0.36160,1.12630,75.98040,2.3619,2.3619
2012-03-31,0.11670,0.19230,27.35960,27.35960,25.87810,23.24970,0.04660,3.82600,4.73000,1.08410,3.37950,75.09460,1.67400,1.67400
2011-12-31,0.12130,0.18950,20.49570,20.49570,19.08910,16.40990,0.05130,3.02070,3.76290,0.84170,2.65420,72.21740,1.3228,1.3228
2011-09-30,0.12390,0.19410,4.37820,4.37820,2.93430,-0.90820,0.04840,-0.16420,-0.20600,-0.04400,-0.14390,70.60260,2.822,2.822
2011-06-30,0.12230,0.19740,18.26950,18.26950,16.81170,13.96660,0.04770,2.46340,3.08490,0.66550,2.16210,71.35880,3.0848,3.0848
2011-03-31,0.12560,0.20360,10.74060,10.74060,9.08610,6.56510,0.04420,1.06950,1.34070,0.29000,0.93510,69.32920,2.95290,2.95290
2010-12-31,0.12750,0.20280,26.46860,26.46860,25.06240,22.18190,0.05290,4.25700,5.34130,1.17330,3.71410,68.59080,2.2738,2.2738
2010-09-30,0.12140,0.14500,22.96810,22.96810,21.47630,17.36110,0.04720,2.95470,3.56410,0.81930,2.59590,67.34390,3.1621,3.1621
2010-06-30,0.12850,0.15440,23.16490,23.16490,21.78190,18.00530,0.04690,3.16210,3.85230,0.84460,2.75560,63.20180,2.5338,2.5338
2010-03-31,0.13270,0.16030,23.57560,23.57560,22.25880,19.11880,0.04980,3.65870,4.50670,0.95170,3.17310,60.94310,2.42160,2.42160
2009-12-31,0.13840,0.16880,28.48780,28.48780,27.17700,22.30810,0.05480,4.84570,6.05620,1.22210,4.17520,58.44140,2.9893,2.9893
2009-09-30,0.15060,0.18800,17.60390,17.60390,15.97390,13.42030,0.04730,2.63710,3.30190,0.63480,2.24000,55.70660,2.9741,2.9741
2009-06-30,0.16710,0.21360,19.50950,19.50950,17.93070,15.08320,0.04690,3.23050,4.17810,0.70720,2.69070,49.27450,2.2449,2.2449
2009-03-31,0.15990,0.22200,20.83920,20.83920,19.35660,15.86010,0.04890,3.85240,5.16250,0.77540,3.23630,43.81780,1.67200,1.67200
