,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,0.44490,0.85580,21.55530,26.59200,21.55540,15.80870,0.06450,3.15200,-3.96420,1.03910,1.74980,16.26620,1.0116,1.1479
2022-09-30,0.48380,0.95300,23.50150,27.97540,23.50150,17.05480,0.06790,3.73730,-4.23980,1.17950,1.92910,15.21570,0.9077,0.8493
2022-06-30,0.49250,0.98610,23.67510,27.96240,23.67510,16.97040,0.06840,3.38980,-7.21920,1.18240,1.72040,15.17860,0.8725,0.8578
2022-03-31,0.44650,0.81640,29.29150,31.31430,29.29150,23.86430,0.08030,5.08140,-11.14600,1.95420,2.81260,15.31400,0.37190,0.33670
2021-12-31,0.32060,0.48200,19.06560,21.25930,19.06570,13.52740,0.07540,2.42320,-6.27240,1.03820,1.64640,14.85630,0.6533,0.6421
2021-09-30,0.29940,0.49800,25.50950,27.61260,25.50950,18.60310,0.08000,3.56410,-9.74170,1.52040,2.49700,14.54380,0.8903,0.8599
2021-06-30,0.30870,0.52260,25.61530,27.85650,25.61530,18.74060,0.07770,3.53020,-8.63630,1.48860,2.44030,14.01180,0.8738,0.8535
2021-03-31,0.34400,0.54270,29.33890,31.33820,29.33890,23.88080,0.09150,5.21270,-11.73040,2.24110,3.41950,13.58610,0.49820,0.45780
2020-12-31,0.35050,0.55830,20.38790,22.98320,20.38790,14.73970,0.07160,2.59270,-5.75500,1.08560,1.68400,13.26560,0.6368,0.5857
2020-09-30,0.35560,0.56970,23.52180,25.48540,23.52180,19.32440,0.07660,3.61910,-9.57580,1.52330,2.33220,13.04700,0.4296,0.3891
2020-06-30,0.30420,0.45460,21.60980,23.91590,21.60980,15.56500,0.07300,2.70080,-6.88780,1.18010,1.87930,12.63320,1.3958,1.3243
2020-03-31,0.29890,0.44320,29.38500,31.57420,29.38500,21.07500,0.09210,4.37950,-11.41910,2.00990,3.07060,12.27710,0.12300,0.06460
2019-12-31,0.30930,0.46420,17.62540,20.36370,17.62540,12.71860,0.07600,2.28400,-5.82960,1.00380,1.57750,11.89500,0.8442,0.816
2019-09-30,0.31350,0.47320,24.54210,27.17900,24.54210,18.06000,0.08060,3.48480,-8.80940,1.50390,2.39240,11.73290,0.5113,0.4725
2019-06-30,0.30970,0.46590,21.47390,24.30640,21.47390,15.57200,0.08030,2.91120,-7.28730,1.29230,2.00970,11.30060,1.0946,1.0582
2019-03-31,0.31730,0.48250,23.98270,26.43680,23.98270,17.87480,0.09100,3.67590,-8.61270,1.67340,2.50960,10.98550,0.01950,-0.06470
2018-12-31,0.32690,0.50220,19.77620,22.11410,19.77620,14.03270,0.07610,2.44790,-5.51850,1.09820,1.64780,10.73230,0.7683,0.7284
2018-09-30,0.22070,0.29340,26.84370,28.53220,26.84370,19.46630,0.09150,3.60800,-15.81810,1.82760,2.81180,10.52710,0.2861,0.2531
2018-06-30,0.22920,0.30620,21.32560,23.44990,21.32560,15.28020,0.08300,2.61070,-11.28710,1.29650,2.01230,10.25160,0.7171,0.6923
2018-03-31,0.23510,0.35070,23.61920,25.54780,23.61920,17.73340,0.08930,3.27830,-14.96010,1.61760,2.50760,10.03570,0.28830,0.25340
2017-12-31,0.24900,0.37800,22.41840,24.39320,22.41840,38.56900,0.08250,7.26000,-24.21340,3.26230,5.45260,9.35050,0.4634,0.4227
2017-09-30,0.25740,0.39490,26.15790,28.13270,26.15790,15.57060,0.06420,3.05650,-8.68670,1.02390,2.26990,8.90080,0.158,0.1557
2017-06-30,0.28200,0.40090,23.16120,25.27870,23.16120,13.82360,0.08830,2.68900,-7.29810,1.25220,1.93080,8.77950,0.647,0.6264
2017-03-31,0.29380,0.43880,23.85980,25.94160,23.85980,14.71230,0.08950,2.90210,-7.41470,1.34890,2.04950,8.61100,0.32380,0.31500
2016-12-31,0.30140,0.45500,21.88360,24.15810,21.88350,12.94570,0.08240,2.44160,-5.63500,1.09500,1.70560,8.42310,0.3366,0.3253
2016-09-30,0.30740,0.47840,25.30360,27.44150,25.30360,15.07160,0.08370,3.07750,-6.66320,1.29560,2.13160,8.28400,0.2874,0.2727
2016-06-30,0.31690,0.49970,24.42840,26.63140,24.42840,14.41240,0.08580,2.94150,-5.71880,1.27240,2.00920,8.04950,0.7461,0.7321
