,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,2.33530,0.70140,2.34850,59.48960,40.18850,40.18850,38.30480,32.80270,0.21730,0.47680,1.30700,68.85760,37.59880,-132.15530,7.12940,11.22860,18.80170,4.8781,4.2183
2022-09-30,2.43490,0.75020,3.00310,61.78180,40.76840,40.76840,39.27540,37.65900,0.20760,0.43230,1.46690,61.35560,48.81200,-78.43350,7.81840,12.19350,14.83280,7.09540,7.03230
2022-06-30,2.49690,0.82640,4.76080,60.64870,39.18850,39.18850,38.19050,32.38680,0.19740,0.45580,1.37250,65.57540,57.56590,-38.07360,6.39350,9.99280,9.86640,5.3653,5.0689
2022-03-31,2.32690,0.47560,0.90710,61.02150,39.10150,39.10150,36.97710,31.92120,0.19040,0.45000,1.41380,63.66040,17.91440,143.69480,6.07980,9.39340,27.30460,5.4997,4.8295
2021-12-31,2.41400,0.45830,0.85110,61.39800,41.05860,41.05860,39.39870,30.49540,0.20140,0.49640,1.36120,66.11910,17.73070,79.81530,6.14300,9.60420,26.82690,5.3625,4.9332
2021-09-30,2.43550,0.47010,0.89230,60.95550,39.29290,39.29290,36.77580,51.27160,0.18700,0.47430,1.42340,63.22840,27.68750,161.83960,9.58590,14.67190,25.43120,5.63060,5.18120
2021-06-30,2.70830,0.50350,1.01990,56.82480,37.38200,37.38200,36.81400,32.87390,0.18750,0.49020,1.47490,61.02050,18.75370,353.34950,6.16350,9.31190,22.09540,2.9757,2.6213
2021-03-31,2.66330,0.52370,1.10580,60.65860,37.26340,37.26340,35.50350,31.46160,0.18150,0.48920,1.50070,59.97380,18.22020,-417.30800,5.70640,8.67900,20.30810,4.1823,3.8946
2020-12-31,2.58550,0.53840,1.17330,59.43150,34.53720,34.53720,31.94690,27.69760,0.16820,0.47140,1.35410,66.46620,15.48930,-118.70230,4.65610,7.14960,19.13780,3.6254,3.248
2020-09-30,2.71880,0.55320,1.23820,59.66760,34.21180,34.21180,31.44420,27.33400,0.16510,0.44510,1.49540,60.18350,15.20960,-67.33040,4.50790,6.79540,17.86700,3.27390,2.92350
2020-06-30,2.77890,0.56410,1.29420,57.41660,31.04690,31.04690,27.75220,28.17590,0.15730,0.47410,1.31800,68.28420,15.30450,-54.28850,4.42150,6.67110,17.24560,2.8216,2.5608
2020-03-31,2.61210,0.59700,1.48110,58.55530,12.35730,12.35730,8.09000,5.50940,0.16100,0.46680,1.27220,70.74170,3.35490,-6.74950,0.88190,1.35220,14.99650,2.8637,2.5834
2019-12-31,2.54760,0.55850,1.26480,58.02330,30.66220,30.66220,28.15110,25.21150,0.16320,0.50630,1.26730,71.01460,14.14840,-34.43980,4.11110,6.24700,17.13730,2.4739,2.2521
2019-09-30,2.24120,0.54220,1.27780,57.24950,29.02530,29.02530,26.28500,24.51690,0.15310,0.48180,1.32570,67.89020,12.92710,-30.56610,3.75320,5.91750,16.98180,3.09900,2.89560
2019-06-30,2.44000,0.54240,1.27850,52.89510,21.36780,21.36780,18.38080,17.31080,0.13970,0.46950,1.27100,70.81030,8.11620,-19.85030,2.41250,3.71430,16.79070,2.0815,1.7249
2019-03-31,2.61200,0.52370,1.18610,55.62380,22.17190,22.17190,20.17570,17.56370,0.11940,0.36970,1.14540,78.57560,6.67610,-19.62510,2.09680,3.17990,17.85420,0.9154,0.7595
2018-12-31,3.02560,0.55450,1.40110,63.54490,38.68860,38.68860,37.14290,32.95840,0.19980,0.40580,1.70180,52.88630,23.10310,30.42060,6.58490,10.29280,10.55480,1.9035,1.7276
2018-09-30,3.44870,0.58810,1.42780,65.11470,40.60380,40.60380,39.10950,36.21680,0.19370,0.38390,1.81540,49.57550,25.26170,33.50310,7.01390,10.40520,10.23920,2.44360,2.30050
2018-06-30,3.74630,0.58000,1.38070,64.71360,39.64130,39.64130,37.98950,32.59490,0.18980,0.40520,1.64190,54.81380,21.52200,27.98020,6.18530,9.04030,10.38470,2.3672,2.2225
2018-03-31,3.78240,0.64250,1.79680,63.93240,37.84040,37.84040,35.83520,30.04830,0.18240,0.42890,1.54630,58.20160,22.39770,30.54240,5.48180,8.00830,8.79020,2.2305,2.1358
2017-12-31,3.73240,0.66980,2.02870,64.44000,37.59450,37.59450,35.59120,-13.76470,0.18050,0.44040,1.31710,68.33340,-10.95920,-15.63600,-2.48400,-3.61850,7.82550,0.8453,0.7591
2017-09-30,3.11010,0.63300,1.89540,63.58050,37.37130,37.37130,34.66980,28.97500,0.17040,0.46320,1.45420,61.88900,19.19020,25.62080,4.93700,7.04310,9.34190,2.36700,2.26720
2017-06-30,3.39640,0.66900,2.20930,63.07480,37.46210,37.46210,34.62770,27.29060,0.16970,0.47290,1.64350,54.76020,19.31230,26.74130,4.63040,6.39300,8.45710,2.9443,2.8786
2017-03-31,3.40490,0.70220,2.57540,62.43480,37.65700,37.65700,34.92510,27.74780,0.17160,0.49270,1.24380,72.36140,22.10050,31.30250,4.76220,6.58230,7.31880,1.4154,1.3562
2016-12-31,3.39440,0.73880,3.08690,63.67750,38.08190,38.08190,34.99260,27.17020,0.17210,0.47460,1.32090,68.13510,24.68680,37.97580,4.67670,6.44910,6.15770,1.4149,1.3764
2016-09-30,4.03100,0.79430,3.86250,62.98840,33.19900,33.19900,29.60280,23.72550,0.15030,0.39510,1.14660,78.49340,22.78940,40.18110,3.56480,4.68680,4.99950,1.08120,1.01830
2016-06-30,3.85870,0.81610,4.43750,63.27470,38.11610,38.11610,35.73730,29.54200,0.18520,0.48320,1.49890,60.04430,39.40440,77.67050,5.47190,7.24680,4.41870,2.2527,2.2246
2016-03-31,3.91550,0.86670,6.49910,61.45620,32.96280,32.96280,29.46680,24.67280,0.14900,0.38060,1.14020,78.93180,36.88360,129.49320,3.67570,4.91840,3.06070,0.7076,0.6685
2015-12-31,4.29290,0.89550,8.56530,60.43900,30.19540,30.19540,26.11420,21.43020,0.15530,0.40620,1.66290,54.12270,41.62930,648.07480,3.32870,4.35210,2.34880,0.6587,0.6151
2015-09-30,4.01580,0.91450,10.70180,57.94810,25.02070,25.02070,20.89790,16.32270,0.14060,0.41540,1.39460,64.53520,35.62580,-213.99430,2.29470,3.04450,1.88810,1.22660,1.18010
2015-06-30,3.89770,0.88280,7.57030,57.25860,26.77230,26.77230,23.12980,18.77730,0.15670,0.52320,1.29180,69.67110,33.69860,191.19160,2.94280,3.95060,2.66990,1.9296,1.8744
2015-03-31,4.06210,0.86630,6.55300,56.62830,26.40440,26.40440,22.54070,17.82600,0.15060,0.50650,1.16920,76.97750,26.65060,91.98870,2.68530,3.56430,3.08870,1.4934,1.4275
2014-12-31,4.29380,0.84200,5.39090,58.12670,22.87460,22.87460,-0.92670,2.99660,0.13560,0.42730,1.07000,84.10940,3.36600,8.19520,0.40640,0.53190,3.70170,0.0686,-0.0093
2014-09-30,5.42790,0.17490,0.21190,55.13040,16.97820,16.97820,15.40000,11.23550,0.12130,0.42660,1.44780,62.16250,2.04640,2.27810,1.36250,1.68860,21.46030,0.20970,0.12900
2014-06-30,5.12060,0.16880,0.20310,55.51600,23.56040,23.56030,22.68780,17.53010,0.13270,0.49760,1.49000,60.40460,3.50830,3.89350,2.32540,2.91610,22.17820,1.4766,1.4219
2014-03-31,5.11730,0.17040,0.20540,58.77510,31.40490,31.40490,30.21240,24.48070,0.15160,0.50350,1.49120,60.35300,5.59300,6.22060,3.71030,4.63980,21.95020,1.4173,1.3087
