,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-09-30,0.28970,0.85810,7.27810,34.64040,9.97050,9.97050,1.10150,1.10150,0.08940,8.24780,5.60070,16.06950,1.02850,1.37580,0.09850,0.14590,12.56140,-0.1741,-1.0425
2022-06-30,0.30380,0.83930,6.83120,22.58820,-10.01010,-10.01010,-23.87930,-23.87930,0.06430,7.38020,3.86580,23.28100,-15.34920,-20.14760,-1.53660,-2.46670,13.32280,1.8785,-1.8628
2022-03-31,0.39680,0.83330,5.64110,-11.85180,-81.11620,-81.11620,-110.18770,-110.18770,0.03220,6.60160,2.09270,43.00710,-29.25950,-36.70850,-3.54320,-4.87680,15.64560,-2.07540,-7.42430
2021-12-31,0.49420,0.78750,4.14710,-15.60270,-105.03930,-105.03930,-138.14940,-138.14940,0.03040,7.55870,2.40710,37.38980,-26.68280,-31.73320,-4.20660,-5.66990,19.95740,-0.8899,-3.2396
2021-09-30,0.79490,0.75460,3.22220,-78.06690,-220.11300,-220.11300,-311.74730,-311.74730,0.01400,5.71380,1.15040,78.23670,-22.02640,-25.17710,-4.36100,-5.40620,25.38370,-1.5804,-3.0232
2021-06-30,1.07040,0.71810,2.66990,-734.40700,-2010.31900,-2010.31900,-2646.13900,-2646.13900,0.00150,3.19690,0.14760,609.94910,-17.08840,-19.04360,-3.99870,-4.81800,30.95500,-1.657,-2.373
2021-03-31,1.70450,0.69310,2.28250,-574.74410,-1926.09800,-1926.09800,-2693.67800,-2693.67800,0.00120,2.37420,0.18530,485.70960,-12.33840,-13.53260,-3.29500,-3.78670,36.03640,-3.32990,-6.97700
2020-12-31,0.95030,0.67210,2.20630,-677.02390,-2977.77100,-2977.77000,-4004.15300,-4004.15200,0.00110,2.23470,0.12010,749.11990,-15.60310,-17.19160,-4.21050,-5.11600,36.90270,-3.8401,-5.5329
2020-09-30,0.76360,0.67920,2.26810,1016.08000,2956.88100,2956.88100,3975.63500,3997.73200,-0.00110,2.16670,-0.20390,-441.41090,-16.08090,-17.81210,-4.20790,-5.15870,38.79120,-3.7853,-4.5089
2020-06-30,0.98890,0.66450,2.10050,-287.47190,-730.32480,-730.32480,-929.27190,-933.51100,0.00530,4.45900,0.85280,105.53740,-18.20470,-20.01160,-4.89950,-6.10780,42.81000,-10.7353,-11.3926
2020-03-31,0.51150,0.54540,1.56660,25.67610,-64.26800,-64.26800,-70.69420,-71.06030,0.06080,8.50180,9.20310,9.77930,-14.04480,-15.25100,-4.29670,-6.38540,48.86970,0.95030,-5.01480
2019-12-31,0.14620,0.40890,0.90720,41.14910,11.89420,11.89420,11.14140,10.84990,0.08300,9.13910,8.23170,10.93340,2.30580,2.60220,0.92500,1.36300,58.25570,2.9159,-0.3467
2019-09-30,0.16920,0.42410,0.89210,49.07080,27.95210,27.95210,27.93870,27.71510,0.10690,9.70640,9.13160,9.85590,7.43400,8.39660,2.98530,4.28140,57.13970,4.3347,2.0735
2019-06-30,0.16910,0.43610,0.94600,44.96950,20.43920,20.43920,17.10080,16.84690,0.09420,9.19300,8.23250,10.93230,4.15960,4.72150,1.61010,2.34580,55.07100,5.3137,-1.3305
2019-03-31,0.16450,0.40040,0.91260,42.05580,13.06810,13.06810,10.52580,10.23380,0.08490,8.95100,6.50640,13.83260,2.27890,2.59640,0.89420,1.36630,53.77750,5.13860,2.89860
2018-12-31,0.17460,0.42930,0.97050,41.67080,15.60800,15.60800,13.73970,13.53610,0.08420,8.85840,7.18720,12.52220,2.88550,3.29440,1.15690,1.64670,53.13190,3.3602,-1.988
2018-09-30,0.19210,0.40280,0.89740,49.52540,28.60090,28.60090,28.98200,28.98200,0.10320,9.27570,7.25720,12.40140,7.14750,8.13380,2.99110,4.26860,54.25520,3.996,2.4567
2018-06-30,0.19990,0.40530,0.79070,43.77100,19.54540,19.54540,19.94760,19.94760,0.09720,10.78460,6.57130,13.69590,4.32810,4.44710,1.93830,2.57410,51.18490,4.763,2.4034
2018-03-31,0.19910,0.41860,0.82740,42.00390,13.51970,13.51970,10.78300,10.78300,0.08460,10.61140,5.22800,17.21490,2.05370,2.11090,0.91220,1.19410,50.28480,4.32640,-3.72710
2017-12-31,0.18700,0.37240,0.70450,42.84260,15.33320,15.33320,14.36980,14.36990,0.08960,10.28520,6.29070,14.30690,2.69140,2.76590,1.28810,1.68910,50.16600,1.9539,1.1337
2017-09-30,0.15780,0.36800,0.72750,48.69640,28.70110,28.70110,29.29870,29.29870,0.11630,10.99030,9.00550,9.99390,7.21420,7.41940,3.40660,4.55940,48.74690,3.6936,3.1568
2017-06-30,0.14520,0.40090,0.82830,42.75040,19.11820,19.11820,16.83280,16.83280,0.09970,11.51580,8.31570,10.82290,3.81610,3.93320,1.67780,2.28640,45.01880,3.9888,3.2998
2017-03-31,0.14350,0.42470,0.92470,41.45940,13.91650,13.91650,10.69060,10.69050,0.09120,10.84440,6.85570,13.12770,2.31710,2.39160,0.97530,1.33300,43.08950,3.69080,4.18760
2016-12-31,0.16850,0.47040,1.02920,41.17880,15.54470,15.54470,13.67230,13.67230,0.08560,9.84560,6.54200,13.75730,2.86230,2.95580,1.17020,1.51590,42.50540,2.3563,1.554
2016-09-30,0.17840,0.48920,1.10550,47.72780,28.66760,28.66760,27.04080,27.04080,0.11420,11.27590,9.37650,9.59850,7.88670,8.15430,3.08800,4.02820,40.96640,3.3977,2.1409
2016-06-30,0.19620,0.52910,1.23370,37.74710,13.40800,13.40800,10.92050,10.92050,0.09370,11.66210,9.75540,9.22560,2.82240,2.92600,1.02310,1.32900,37.84210,3.6868,-4.6385
2016-03-31,0.20290,0.49740,1.10330,35.26010,8.50600,8.50600,5.16950,5.16950,0.09150,10.22780,7.57120,11.88720,1.25690,1.30430,0.47290,0.63170,36.54350,2.19350,1.04680
2015-12-31,0.19500,0.48610,1.05760,38.31190,13.13940,13.13940,10.87240,10.87240,0.09150,9.67050,7.95930,11.30750,2.56480,2.65940,0.99510,1.31800,36.98760,1.5483,0.3907
2015-09-30,0.20660,0.47880,1.02840,45.02690,10.22570,10.22570,9.06770,9.06770,0.12040,10.57930,10.44170,8.61930,2.77120,2.87090,1.09160,1.44430,37.52850,2.5617,1.622
2015-06-30,0.19060,0.47710,1.05540,36.04460,12.69470,12.69470,8.98630,8.98630,0.09620,9.38760,9.68830,9.28950,2.22310,2.33830,0.86450,1.16240,37.83220,2.7786,-1.0551
2015-03-31,0.21940,0.48370,1.07350,32.66040,5.82080,5.82080,2.49120,2.49120,0.08700,9.77600,6.11160,14.72600,0.56720,0.59760,0.21670,0.29290,36.26350,1.93090,0.55140
2014-12-31,0.20810,0.47990,1.01930,31.52560,6.56520,6.56520,6.03840,6.03840,0.08780,10.07970,6.95440,12.94140,1.32500,1.39590,0.52990,0.68910,37.77690,1.298,-4.3225
2014-09-30,0.23010,0.40790,0.77440,40.26690,22.16470,22.16470,20.52310,20.52310,0.12190,10.47930,9.44480,9.52900,5.43450,5.70420,2.50130,3.21790,40.51520,2.5764,2.5951
2014-06-30,0.27560,0.44510,0.85810,32.79570,9.87790,9.87790,6.95300,6.95300,0.09890,9.28110,6.74590,13.34140,1.55580,1.63680,0.68790,0.86320,39.80230,2.5254,1.7908
2014-03-31,0.29880,0.45950,0.91120,30.90490,5.16450,5.16450,1.40190,1.40190,0.09380,8.98340,6.31100,14.26080,0.30140,0.31730,0.13150,0.16290,39.52270,1.41820,0.61970
2013-12-31,0.22410,0.42500,0.91670,30.82250,4.04330,4.04330,0.37850,0.37850,0.09240,8.48070,7.13840,12.60800,0.07970,0.08390,0.03500,0.04580,39.95150,0.8252,-0.2153
2013-09-30,0.21030,0.40570,0.90430,38.71300,19.21530,19.21530,15.81920,15.81920,0.11510,8.84260,6.75910,13.31540,4.17370,4.39260,1.82070,2.48050,39.84310,2.5169,1.8954
2013-06-30,0.20230,0.43140,0.98660,29.69820,6.01980,6.01980,1.31440,1.31440,0.09440,9.35820,6.07240,14.82110,0.29580,0.31180,0.12400,0.16820,38.09580,1.9549,0.9689
2013-03-31,0.18940,0.41750,1.01540,32.91250,8.66630,8.66630,3.98830,3.98830,0.09620,8.78680,6.20470,14.50520,0.91410,0.96370,0.38370,0.53250,38.00660,1.09420,0.28520
2012-12-31,0.21840,0.45620,1.02180,30.35000,-15.57500,-15.57500,-21.74810,-21.74810,0.09110,8.59890,6.41800,14.02310,-4.72760,-4.98750,-1.98110,-2.57080,37.97920,0.9506,-2.9767
2012-09-30,0.27000,0.43220,0.89380,39.43900,20.30810,20.30810,16.51910,16.51910,0.11320,9.36640,7.39390,12.17210,4.22610,4.62020,1.86990,2.39960,39.90660,2.6672,2.2357
2012-06-30,0.25050,0.46080,0.99440,28.82970,5.32150,5.32150,-0.20060,-0.20060,0.09250,8.83380,6.39720,14.06870,-0.04420,-0.04850,-0.01850,-0.02380,37.96120,1.6966,1.0237
2012-03-31,0.36240,0.47900,0.99370,31.58210,7.37950,7.37950,2.56010,2.56010,0.09160,8.48630,5.86090,15.35590,0.54660,0.59950,0.23450,0.28480,39.44440,0.98170,0.17320
2011-12-31,0.31600,0.48310,1.01050,29.54490,5.97970,5.97970,2.05940,2.05940,0.08960,8.65330,6.07080,14.82490,0.43490,0.47720,0.18460,0.22480,38.73560,0.827,0.1765
