,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.05330,0.29320,0.50270,45.49620,24.93280,24.93280,23.46970,15.90530,0.14360,2.40300,37.45300,4.60850,-12.09570,2.28180,3.25750,32.70660,-1.3668,-1.6228
2022-09-30,1.22770,0.36090,0.57590,44.52940,23.83490,23.83490,23.04980,15.05790,0.13610,2.36720,38.02010,4.56010,-10.10630,2.05830,2.91450,30.38200,1.5857,1.49
2022-06-30,1.20830,0.37520,0.60060,43.02090,-24.08200,-24.08200,-26.04990,-18.71580,0.13190,2.22830,40.38950,-5.65620,11.09510,-2.46790,-3.53370,30.75470,-5.9126,-6.0203
2022-03-31,1.25380,0.30880,0.44670,42.90410,24.59720,24.59720,23.07850,11.20580,0.11890,2.56250,35.12260,3.07240,-10.15380,1.33690,2.12370,33.59390,11.79590,11.69480
2021-12-31,1.30960,0.26490,0.36040,45.07160,25.46170,25.46170,24.26130,19.07900,0.12710,2.34420,38.39340,4.60220,-15.23140,2.43450,3.38290,33.80160,-6.4459,-6.5731
2021-09-30,1.23840,0.27080,0.37140,45.23750,23.34720,23.34720,21.27820,14.69150,0.10770,2.19280,41.04430,3.44300,-9.79900,1.58780,2.51050,32.79170,5.261,5.1116
2021-06-30,1.35960,0.27390,0.37720,43.78120,23.72630,23.72630,22.37760,13.13690,0.11280,2.14810,41.89810,3.06460,-9.35780,1.48660,2.22530,32.28700,1.1739,1.0669
2021-03-31,1.20010,0.25070,0.34890,36.15950,20.24140,20.24140,19.08390,13.53380,0.14530,2.69690,33.37160,4.03030,-11.51100,1.97180,3.02000,31.83460,5.57820,5.48600
2020-12-31,1.19300,0.25320,0.35950,36.37760,15.96780,15.96780,14.55820,10.31750,0.12950,2.16240,41.62050,2.60680,-6.84600,1.33970,1.94690,31.21060,2.4148,2.323
2020-09-30,1.22510,0.20630,0.28080,36.83610,17.57290,17.57290,20.61310,13.82620,0.13040,2.32060,38.78390,3.28600,-10.80200,1.80850,2.60820,30.87840,6.4767,6.2917
2020-06-30,1.57340,0.20910,0.26430,34.17750,18.61400,18.61400,18.02690,13.04250,0.16190,2.30550,39.03760,3.45680,-11.70770,2.11690,2.73410,30.21690,2.9788,2.9177
2020-03-31,1.76510,0.20780,0.26230,38.88230,24.56860,24.56860,23.60280,17.03740,0.17590,2.25860,39.84810,4.75510,-16.21340,3.00530,3.76720,30.16860,1.47650,1.38070
2019-12-31,2.15770,0.20540,0.25860,46.72800,19.76570,19.76570,18.92890,14.22590,0.11680,2.04970,43.90790,2.53900,-9.29720,1.66600,2.01740,30.32430,2.1293,2.0558
2019-09-30,2.45980,0.20670,0.26050,43.52980,21.82410,21.82410,20.86170,15.62040,0.13460,2.24760,40.04290,3.18140,-11.34680,2.10990,2.52400,29.91960,0.6849,0.6157
2019-06-30,2.02030,0.21600,0.27550,45.63330,20.17400,20.17400,19.27170,14.11540,0.12030,1.96210,45.87010,2.53980,-8.45420,1.63780,1.99120,29.79390,1.7895,1.6702
