,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-11-30,2.57300,0.76270,3.32160,8.86400,1.22630,1.22630,0.76840,0.57760,0.25080,1.73630,26.36190,3.41400,0.68480,0.70290,0.14490,0.16250,34.72730,7.4905,6.775
2022-08-31,2.75420,0.76920,3.45730,9.05050,2.40990,2.40990,2.05740,1.54580,0.30770,1.58570,20.23800,4.44710,2.32540,2.38770,0.47560,0.53670,34.25770,-0.2882,-0.9779
2022-05-31,2.71700,0.76710,3.41080,9.40110,3.94640,3.94640,3.61490,2.70910,0.35350,1.79840,15.25030,5.90150,4.67100,4.79650,0.95780,1.08790,33.83560,3.28160,2.69560
2022-02-28,3.19870,0.77640,3.57320,9.24960,2.97890,2.97890,2.61810,2.07940,0.29180,1.36120,13.70220,6.56830,3.05300,3.13760,0.60690,0.68280,32.50740,-2.803,-3.2946
2021-11-30,2.89520,0.77360,3.52360,9.80980,4.36420,4.36420,4.17410,3.15950,0.33340,1.65070,15.14340,5.94320,5.27300,5.42290,1.05350,1.19390,31.56690,-4.2685,-4.8126
2021-08-31,2.74190,0.77190,3.48990,10.20840,4.86260,4.86260,4.60440,3.57100,0.32670,1.74720,15.44360,5.82770,5.80380,5.98690,1.16660,1.32400,30.25280,-7.6905,-8.1654
2021-05-31,2.24070,0.76320,3.33110,12.01040,7.30460,7.30460,7.37010,5.67390,0.33710,2.08480,18.62840,4.83130,9.28580,9.28580,1.91280,2.19870,28.89060,-0.67280,-1.02850
2021-02-28,2.42370,0.77010,3.45330,12.41940,5.29680,5.29680,5.07820,4.06530,0.23970,1.43260,21.60140,4.16640,4.81020,4.81090,0.97460,1.10590,26.74850,-1.1946,-1.4432
2020-11-30,2.59920,0.77820,3.61570,12.17820,6.34680,6.34680,5.98860,4.53810,0.24770,1.63780,30.68400,2.93310,5.69940,5.69940,1.12410,1.26440,25.32280,-0.1339,-0.32
2020-08-31,2.70670,0.78790,3.83330,14.00070,7.61570,7.61570,7.22880,5.52280,0.25290,1.63540,26.44370,3.40350,7.44990,7.44990,1.39650,1.57980,24.25990,-2.2685,-2.4346
2020-05-31,2.85290,0.80110,4.15170,10.96960,0.97300,0.97300,0.12900,0.15420,0.16170,1.51340,22.26470,4.04230,0.13910,0.13910,0.02490,0.02770,21.98590,7.64080,7.25640
2020-02-29,2.38720,0.79860,4.08010,13.55890,6.04610,6.04610,5.57450,4.33120,0.23540,1.50700,25.96940,3.46560,5.70290,5.70290,1.01950,1.14860,23.11050,-0.7103,-1.2037
2019-11-30,2.42800,0.79790,4.05920,12.81090,5.06950,5.06950,4.75070,3.61490,0.23380,1.55690,33.55840,2.68190,4.68240,4.68240,0.84520,0.94610,22.57730,0.042,-0.4298
2019-08-31,2.42350,0.79930,4.10330,13.33270,6.28230,6.28230,5.87440,4.49130,0.25820,1.73060,36.86380,2.44140,6.46810,6.46810,1.15990,1.29810,21.90340,-1.0077,-1.561
2019-05-31,2.21070,0.80250,4.18800,13.83410,6.87030,6.87030,6.54560,4.97070,0.27220,1.81250,40.08330,2.24530,7.72550,7.72550,1.35300,1.52600,20.87580,0.25770,-0.21340
2019-02-28,2.45060,0.80410,4.22190,13.87900,6.34730,6.34730,5.92390,4.45880,0.23070,1.47620,30.88020,2.91450,5.73590,5.73590,1.02870,1.12390,20.04450,0.2728,-0.0714
2018-11-30,2.49610,0.79710,4.04030,13.25080,6.27210,6.27210,5.76850,4.43010,0.23350,1.53690,38.64720,2.32880,5.54020,5.54020,1.03450,1.12420,19.99660,0.0315,-0.3953
2018-08-31,2.35460,0.79100,3.90250,13.65150,6.43610,6.43610,6.07390,4.63470,0.26220,1.74580,45.44140,1.98060,6.34360,6.34360,1.21530,1.32590,19.86490,-0.6643,-1.1789
2018-05-31,2.29580,0.79170,3.91710,13.79920,7.06710,7.06710,6.67040,4.97970,0.26990,1.82800,47.28710,1.90330,7.05300,7.05300,1.34410,1.46910,19.14760,1.28660,0.84410
2018-02-28,2.60760,0.79360,3.95510,13.14150,5.60660,5.60660,5.14480,2.99070,0.23360,1.48390,30.63450,2.93790,3.68260,3.68260,0.69850,0.76010,18.45280,0.6127,0.2402
2017-11-30,2.70310,0.79310,3.94140,13.12850,5.90030,5.90030,5.48330,3.62400,0.23740,1.46190,42.85240,2.10020,4.50930,4.50930,0.86020,0.93300,18.18690,-1.4885,-1.8852
2017-08-31,2.33310,0.79260,3.93650,13.76920,6.99580,6.99580,6.61630,4.13580,0.25990,1.69490,43.98380,2.04620,5.66780,5.66780,1.07510,1.17540,17.59710,-0.5857,-1
2017-05-31,2.34390,0.79090,3.89420,14.28640,7.81090,7.81090,7.44230,4.66060,0.27570,1.81240,43.36560,2.07540,6.71620,6.71620,1.28490,1.40400,17.14300,1.02480,0.59980
2017-02-28,2.59870,0.79190,3.91490,13.88060,6.41110,6.41110,5.98310,3.76800,0.24880,1.54290,26.57660,3.38640,4.90910,4.90910,0.93740,1.02180,16.66360,-0.6077,-1.1269
2016-11-30,2.61190,0.79200,3.91620,13.59270,6.36920,6.36920,5.93430,3.69160,0.23490,1.47380,40.23260,2.23700,4.53160,4.53160,0.86700,0.94240,16.09480,-1.5906,-2.1322
2016-08-31,2.54100,0.78420,3.74940,13.64340,6.88490,6.88490,6.54790,4.06180,0.25780,1.79900,42.26450,2.12940,5.30190,5.30190,1.04720,1.14400,16.02660,-0.6192,-1.2282
2016-05-31,2.23060,0.77960,3.64860,13.87750,7.10470,7.10470,6.85090,4.24970,0.27900,1.90550,40.24130,2.23650,5.89980,5.89980,1.18570,1.30050,15.44080,0.44870,-0.05050
2016-02-29,2.45900,0.78040,3.66160,13.20270,6.68510,6.68510,6.10360,3.80560,0.25630,1.66490,28.03800,3.20990,4.85500,4.85500,0.97530,1.06630,14.91840,1.3081,0.9569
2015-11-30,2.85300,0.77990,3.64260,13.10160,6.18310,6.18310,5.86770,3.61730,0.24640,1.43030,40.03240,2.24820,4.40280,4.40280,0.89140,0.96920,14.73840,-1.472,-1.9602
2015-08-31,2.49880,0.74770,3.06280,13.42040,7.43560,7.43560,7.20280,4.43330,0.27840,1.75960,38.52860,2.33590,5.36370,5.36370,1.23440,1.35350,15.66860,-0.9596,-1.3739
2015-05-31,2.66700,0.73700,2.89680,13.54440,7.55000,7.55000,7.37200,4.53250,0.29370,1.88230,38.73020,2.32380,5.55700,5.55700,1.33110,1.46150,15.69210,0.55540,0.28130
2015-02-28,2.59830,0.73640,2.88560,13.54080,6.72180,6.72180,6.62570,4.07330,0.26630,1.45590,25.52180,3.52640,4.53430,4.53430,1.08450,1.19530,15.11360,-0.8116,-1.1277
2014-11-30,2.77240,0.72880,2.77040,13.11570,6.45210,6.45210,6.19150,3.81910,0.26510,1.50590,38.61690,2.33060,4.08680,4.08680,1.01260,1.10840,15.08720,-1.6403,-2.1284
2014-08-31,2.77470,0.70330,2.45440,12.87340,7.17590,7.17590,6.96380,4.29310,0.29030,1.83500,33.06290,2.72210,4.60150,4.60150,1.24610,1.36540,15.49570,-1.0401,-1.3856
2014-05-31,2.74040,0.69780,2.39200,13.37880,7.54360,7.54360,7.33350,4.52380,0.30870,1.93150,38.34160,2.34730,5.09560,5.09560,1.39640,1.53980,15.23860,-0.93490,-1.17510
2014-02-28,3.01910,0.68880,2.28620,12.48720,5.44520,5.44520,5.19160,3.22500,0.26280,1.64010,38.49060,2.33820,2.99090,2.99090,0.84740,0.93090,14.96260,-0.5258,-0.9534
2013-11-30,3.41810,0.68270,2.22300,12.97750,6.16240,6.16240,5.88830,3.61910,0.26020,1.64480,43.23880,2.08150,3.23720,3.23720,0.94170,1.02710,14.73100,-1.0104,-1.3472
2013-08-31,3.39960,0.68220,2.22150,13.39500,7.27020,7.27020,6.99800,4.32200,0.29680,2.06070,37.93790,2.37230,4.40450,4.40450,1.28290,1.39960,14.26050,-0.8186,-1.2316
2013-05-31,3.45630,0.67860,2.18450,13.53330,7.39720,7.39720,7.16660,4.42910,0.31680,2.04760,46.99730,1.91500,4.76850,4.76850,1.40330,1.53260,13.72050,-0.33940,-0.50320
2013-02-28,3.37650,0.66560,2.05650,13.05660,6.35500,6.35510,6.08750,3.79150,0.28600,1.61990,30.75160,2.92670,3.55130,3.55130,1.08430,1.18750,13.36470,-1.2121,-1.434
2012-11-30,3.62240,0.64740,1.89790,13.26520,6.16310,6.16310,5.85850,3.63820,0.27990,1.68570,41.53280,2.16700,3.13130,3.13130,1.01830,1.10400,13.24910,-0.9117,-1.2581
