,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-09-30,1.01910,0.10800,0.12160,100.00000,60.17270,60.17270,71.67290,54.65870,0.00690,2.11620,42.52970,2.40560,-25.41510,0.38090,2.14570,78.71940,1.8299,1.7632
2022-06-30,1.01760,0.10930,0.12270,100.00000,60.59650,60.59650,70.05340,52.86940,0.00700,2.12470,42.35940,2.36590,-21.79420,0.37500,2.10730,78.06880,1.7192,1.6694
2022-03-31,1.01510,0.11030,0.12390,100.00000,63.79770,63.79770,68.04550,52.13130,0.00650,2.21150,40.69580,2.56340,-20.80470,0.34530,2.28080,77.34010,2.22480,2.15960
2021-12-31,1.00850,0.08960,0.12570,100.00000,55.05970,55.05970,69.66790,52.81090,0.00580,2.64050,34.08440,2.28180,-16.29820,0.31770,2.07740,76.40590,1.8627,1.8962
2021-09-30,1.00780,0.08990,0.12630,100.00000,55.29330,55.29330,98.73860,83.47600,0.00590,2.35950,38.14400,3.39530,-23.07210,0.49590,3.09000,76.08440,1.7585,1.6702
2021-06-30,1.02000,0.11390,0.12860,100.00000,57.21680,57.21680,61.57570,43.27510,0.00660,2.31400,38.89420,1.90610,-11.12370,0.28570,1.68890,74.76080,1.3923,1.2817
2021-03-31,1.02030,0.11480,0.12970,100.00000,57.85530,57.85530,60.02550,45.83100,0.00780,2.29120,39.28030,2.16450,-11.80160,0.35780,1.91600,74.12820,1.67970,1.60030
2020-12-31,1.01230,0.11560,0.13070,100.00000,46.88210,46.88210,48.70280,38.59810,0.00880,2.38130,37.79430,1.61210,-6.54760,0.34080,1.42570,73.58430,1.8428,1.6474
2020-09-30,1.01940,0.11300,0.12740,100.00000,48.57960,48.57960,49.64380,38.09570,0.00860,2.20150,40.88180,1.52350,-7.07710,0.32720,1.35130,75.44110,0.8666,0.732
2020-06-30,1.01980,0.11360,0.12820,100.00000,53.92030,53.92030,55.93340,42.56960,0.01010,2.22200,40.50490,1.87530,-8.37350,0.42940,1.66220,75.02560,2.7529,2.6514
2020-03-31,1.01350,0.11750,0.13310,100.00000,63.06420,63.06420,64.99570,50.33840,0.01100,1.90330,47.28530,2.88280,-12.13870,0.55590,2.54430,74.36450,2.11210,1.99270
2019-12-31,1.02710,0.12520,0.14310,100.00000,50.33380,50.33380,54.82260,41.24210,0.01510,2.31480,38.88090,1.79290,-6.82060,0.62350,1.56840,73.17860,2.0109,1.8255
2019-09-30,1.04240,0.12620,0.14450,100.00000,53.64440,53.64440,56.61940,49.81600,0.01610,2.34070,38.45060,2.37310,-10.10390,0.80120,2.07350,75.01270,2.2589,2.0983
2019-06-30,1.04640,0.13330,0.15380,100.00000,54.89120,54.89120,55.16620,40.37090,0.01810,2.14370,41.98400,1.94300,-7.57390,0.73150,1.68400,74.15710,1.3221,1.1197
2019-03-31,1.03890,0.14080,0.16390,100.00000,53.49270,53.49270,54.27260,42.12450,0.01650,2.10830,42.68820,1.89370,-6.86870,0.69250,1.62700,73.34830,1.86900,1.73190
2018-12-31,1.01490,0.12850,0.16950,100.00000,52.55540,52.55540,54.22120,31.17420,0.01600,2.23500,40.26930,1.49050,-5.14940,0.49950,1.29900,72.76720,1.4404,1.2795
2018-09-30,1.08810,0.12800,0.14680,100.00000,60.81620,60.81620,62.13230,45.54300,0.01290,2.34070,38.45060,1.76770,-11.07880,0.58520,1.54140,68.54440,1.7064,1.6147
2018-06-30,1.08390,0.12880,0.14790,100.00000,62.93890,62.93890,71.42320,53.42580,0.01530,2.44200,36.85450,2.44810,-14.44240,0.81810,2.13280,68.10610,1.5328,1.4994
2018-03-31,1.04080,0.08930,0.09810,100.00000,66.80790,66.80790,71.11810,53.99460,0.01590,2.49720,36.04060,2.62950,-13.94470,0.85640,2.39460,67.08970,2.42120,2.36770
2017-12-31,1.02700,0.09060,0.09960,100.00000,59.65560,59.65560,63.85560,326.57780,0.01190,2.50210,35.97000,13.11450,-62.81960,3.87800,11.92620,66.06570,1.3544,1.2694
2017-09-30,1.04590,0.09670,0.10700,100.00000,63.71800,63.71800,68.17470,34.64300,0.01140,2.28230,39.43310,1.47910,-4.93730,0.39400,1.33610,61.52400,1.4885,1.4434
2017-06-30,1.03830,0.09700,0.10740,100.00000,65.45530,65.45530,68.92710,44.97080,0.01180,2.22050,40.53210,2.00130,-6.53640,0.52940,1.80710,61.34710,0.7761,0.7243
2017-03-31,1.03490,0.09790,0.10860,100.00000,64.66160,64.66160,76.07880,43.02160,0.01230,2.17840,41.31500,1.94510,-6.05030,0.52970,1.75460,60.71980,1.52790,1.46910
