,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,0.41630,0.71330,33.48290,33.48290,37.50780,36.49840,0.04700,3.21400,3.21400,1.76970,1.87590,53.60020,2.1721,2.2682
2022-09-30,0.42350,0.73460,31.49700,31.49700,23.83070,23.30890,0.04590,2.04340,2.04340,1.10870,1.17800,51.85050,2.971,-0.1505
2022-06-30,0.42280,0.73250,29.89840,29.89840,43.04680,42.37640,0.04390,3.51100,3.51100,1.91980,2.02650,53.43180,2.4624,2.5185
2022-03-31,0.42640,0.74340,29.41960,29.41960,23.47430,23.08030,0.04250,1.86090,1.86090,1.01420,1.06740,52.91760,1.55220,0.89440
2021-12-31,0.42330,0.73400,28.39910,28.39910,42.80000,39.84660,0.04110,3.10240,3.10240,1.69170,1.78920,53.35590,1.8936,1.9884
2021-09-30,0.42710,0.74560,26.21110,26.21110,19.79610,18.46260,0.04020,1.42930,1.42930,0.77350,0.81880,52.89590,2.4255,1.2134
2021-06-30,0.42660,0.74390,25.05590,25.05590,51.63220,49.33460,0.03890,3.65770,3.65770,1.99140,2.09740,53.26020,2.1679,1.9712
2021-03-31,0.43620,0.77370,24.73290,24.73290,11.65420,10.88720,0.03800,0.81180,0.81180,0.43660,0.45770,52.61420,1.29270,0.30980
2020-12-31,0.42840,0.74940,25.76330,25.76330,20.47530,19.45420,0.03780,1.41740,1.41740,0.77090,0.81020,53.23250,1.5711,-0.0997
2020-09-30,0.41970,0.72320,24.02060,24.02060,14.71480,13.93860,0.03800,1.01380,1.01380,0.55740,0.58830,53.50400,2.2204,1.4022
2020-06-30,0.42020,0.72470,25.68310,25.68310,19.03270,17.95040,0.03710,1.25950,1.25950,0.69830,0.73020,53.96390,2.0019,1.0656
2020-03-31,0.41910,0.72140,26.46050,26.46050,9.13950,8.54490,0.03750,0.61060,0.61060,0.34020,0.35470,54.38940,1.40270,0.62460
2019-12-31,0.41460,0.70830,28.04660,28.04660,37.30610,35.66720,0.03710,2.46540,2.46540,1.38070,1.44320,55.05190,1.4023,1.3418
2019-09-30,0.41780,0.71770,25.81250,25.81250,19.86660,18.70000,0.03700,1.30610,1.30610,0.72420,0.76040,54.67550,2.2158,1.4433
2019-06-30,0.41990,0.72380,25.88480,25.88480,15.80500,14.97210,0.03610,1.02260,1.02260,0.56890,0.59320,55.00140,1.8721,1.1239
2019-03-31,0.41830,0.71900,25.63280,25.63280,16.50190,15.63840,0.03550,1.04280,1.04280,0.58350,0.60660,55.52600,1.35760,0.89350
2018-12-31,0.41540,0.71060,28.43410,28.43420,16.00560,15.16020,0.03520,0.99680,0.99680,0.56090,0.58270,55.97300,1.1738,0.4873
2018-09-30,0.41190,0.70030,24.74340,24.74340,13.82950,13.06170,0.03480,0.85060,0.85060,0.47910,0.50020,56.49740,2.0795,1.5041
2018-06-30,0.41250,0.70200,24.35060,24.35060,15.94450,15.09590,0.03410,0.95660,0.95660,0.54150,0.56200,56.93340,1.8518,0.3187
2018-03-31,0.40830,0.69000,24.36630,24.36630,13.20200,12.45980,0.03380,0.77940,0.77940,0.44510,0.46120,57.32440,1.34530,0.94080
2017-12-31,0.40650,0.68480,25.20600,25.20600,33.53910,32.01360,0.03330,1.94720,1.94720,1.11390,1.15570,57.84690,0.9076,0.4651
2017-09-30,0.40680,0.68590,24.61860,24.61860,31.01390,29.58970,0.03330,1.81600,1.81630,1.03150,1.07720,57.65030,2.0776,2.1249
2017-06-30,0.41180,0.70010,22.46030,22.46030,13.17800,12.38090,0.03320,0.76780,0.76800,0.43480,0.45160,57.49810,1.7008,0.7867
2017-03-31,0.40890,0.69190,20.49470,20.49470,11.53580,10.81610,0.03280,0.65910,0.65930,0.37560,0.38960,57.99540,1.12650,-0.13900
2016-12-31,0.40390,0.67750,15.22960,15.22960,13.78390,12.72110,0.02650,0.63320,0.63320,0.36240,0.37750,58.51140,0.9861,1.0025
2016-09-30,0.52180,1.09100,26.64880,26.64880,32.27180,30.43680,0.04020,2.82460,2.82600,1.29200,1.35080,41.66610,2.0043,1.5968
2016-06-30,0.52800,1.11870,28.57590,28.57590,17.70080,16.58270,0.03960,1.52690,1.52770,0.69340,0.72070,41.30240,1.7857,0.1912
2016-03-31,0.52350,1.09850,28.51470,28.51470,17.08750,16.13770,0.03940,1.46110,1.46180,0.67090,0.69630,41.52350,1.37880,0.48680
2015-12-31,0.52050,1.08540,30.20450,30.20450,17.32260,16.32390,0.03850,1.43670,1.43740,0.66250,0.68890,41.87600,1.3601,-0.2354
2015-09-30,0.51920,1.08000,27.91550,27.91550,37.15330,35.01320,0.03800,3.05320,3.05480,1.40590,1.46790,42.07170,1.7948,1.6076
2015-06-30,0.52280,1.09550,26.58920,26.58920,55.73540,52.64730,0.03780,4.57860,4.58100,2.10240,2.18500,41.68870,1.6448,1.9585
2015-03-31,0.53260,1.13950,26.83910,26.83910,25.20500,23.69620,0.03800,2.11820,2.11980,0.95120,0.99000,40.52550,1.36880,1.02610
2014-12-31,0.53510,1.15100,26.01570,26.01570,14.85790,13.59430,0.03720,1.20940,1.21030,0.54100,0.56230,40.54590,1.1781,-1.2114
2014-09-30,0.52720,1.11510,25.79200,25.79200,27.30450,26.83610,0.03680,2.30260,2.30440,1.04420,1.08870,40.88050,1.4483,2.1935
2014-06-30,0.53200,1.13680,24.00560,24.00560,12.63530,12.88720,0.03620,1.09220,1.09370,0.49230,0.51110,40.65700,1.229,-0.5904
2014-03-31,0.52950,1.12540,16.79970,16.79970,4.15340,6.10550,0.03590,0.31910,0.31950,0.14470,0.15010,41.02370,1.28420,1.48560
2013-12-31,0.52730,1.11540,15.29850,15.29850,-6.23850,-3.85750,0.03510,-0.48310,-0.48380,-0.21990,-0.22840,41.60760,0.912,-0.514
2013-09-30,0.64360,1.80600,28.03870,28.03870,12.15600,32.70460,0.04470,1.58220,1.58850,0.53820,0.56390,24.09690,1.3902,1.9112
2013-06-30,0.62570,1.67180,28.94210,28.94210,12.43540,44.83200,0.04650,1.60250,1.60900,0.57210,0.59980,23.67550,1.6082,1.3035
2013-03-31,0.63740,1.75750,28.80470,28.80470,15.94120,16.55720,0.04610,2.10150,2.11050,0.72880,0.76210,22.54560,0.95400,-0.31870
2012-12-31,0.63910,1.77110,28.08850,28.08850,14.10600,19.00020,0.04270,1.65410,1.66130,0.56830,0.59690,22.33460,1.2573,0.7768
2012-09-30,0.64840,1.84390,24.83320,24.83320,12.28510,25.05560,0.04440,1.63550,1.64270,0.54520,0.57510,22.07210,1.1977,-3.2466
2012-06-30,0.64730,1.83540,26.05370,26.05370,12.85210,23.66230,0.04580,1.75850,1.76690,0.58590,0.62020,21.06920,1.5458,-1.1638
2012-03-31,0.64070,1.78310,25.22140,25.22140,13.10560,20.54420,0.04600,1.76090,1.76930,0.60180,0.63270,21.09720,0.91260,0.60120
2011-12-31,0.68930,2.21900,20.96780,20.96780,6.15930,21.48310,0.03450,0.57880,0.58200,0.17000,0.17980,19.08320,1.12,-2.0226
2011-09-30,0.70070,2.34100,22.47530,22.47530,7.90330,12.50080,0.04570,1.28540,1.29330,0.36150,0.38470,17.93310,1.1412,-1.2186
2011-06-30,0.70580,2.39880,20.56510,20.56510,6.56620,6.92900,0.04630,1.09930,1.10640,0.30430,0.32340,17.23920,1.3208,-3.2652
2011-03-31,0.69960,2.32930,22.53180,22.53180,8.46730,8.42730,0.04770,1.38640,1.39560,0.39250,0.41640,17.05480,0.82580,-0.39520
2010-12-31,0.73510,2.77490,18.86860,18.86860,6.35390,8.32150,0.03830,0.98020,0.98770,0.24350,0.25970,15.50370,0.9917,-1.2438
2010-09-30,0.76160,3.19520,21.96950,21.96950,6.81300,3.51310,0.04610,1.41570,1.42780,0.31390,0.33750,14.32190,1.0153,-2.8435
2010-06-30,0.73250,2.73790,24.00630,24.00630,6.91600,1.40560,0.04920,1.36680,1.37810,0.34060,0.36560,15.41550,1.3165,-1.4908
2010-03-31,0.74450,2.91320,24.36290,24.36290,10.10530,6.35720,0.04980,2.11200,2.13040,0.50350,0.53960,15.71240,0.86060,2.13560
2009-12-31,0.75540,3.08810,23.79530,23.79530,7.19330,6.68200,0.04590,1.44760,1.46060,0.33020,0.35410,15.57750,1.0309,-2.5637
2009-09-30,0.74510,2.92350,22.92550,22.92550,6.89900,3.58110,0.04970,1.45820,1.47150,0.34280,0.37160,15.58870,1.2825,0.7166
2009-06-30,0.74810,2.97030,26.04960,26.04960,9.76820,7.32960,0.04970,2.07310,2.09210,0.48510,0.52210,15.78910,1.4876,0.4228
2009-03-31,0.75540,3.08800,26.78300,26.78300,10.67220,8.45900,0.04830,2.27870,2.29990,0.51510,0.55730,15.54010,1.13570,1.03490
