,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2015-03-31,0.27740,0.39810,8.45370,8.45370,8.45360,4.81930,0.13440,1.15920,1.18930,0.65180,0.83770,12.97660,-0.06860,-0.10780
2014-12-31,0.27460,0.40770,15.22080,15.22080,14.65630,11.93990,0.21270,4.51810,4.63690,2.53340,3.27760,13.00540,0.288,0.2687
2014-09-30,0.27840,0.40100,14.02450,14.02450,14.10450,8.81310,0.18510,2.98370,3.06590,1.63150,2.15310,12.60220,0.3393,0.315
2014-06-30,0.28130,0.40410,5.08930,5.08930,5.26210,3.25610,0.15190,0.90300,0.92890,0.49460,0.64890,12.32040,-0.04,-0.0808
2014-03-31,0.28000,0.39660,11.01450,11.01450,11.62120,6.64070,0.13400,1.60420,1.65120,0.89590,1.15500,12.30040,0.23570,0.18970
2013-12-31,0.30690,0.46540,14.22540,14.22540,14.04060,13.07720,0.18950,4.73340,4.87620,2.51950,3.28090,12.19240,0.8403,0.8131
2013-09-30,0.31410,0.48350,10.93950,10.93950,11.04380,143.22040,0.18200,50.80240,52.42980,26.24750,34.84680,11.72590,0.5808,0.5614
2013-06-30,0.47210,0.92000,2.89110,2.89110,2.99590,2.84640,0.19830,1.56420,1.66630,0.56440,0.82570,5.99510,0.1632,0.1487
2013-03-31,0.52470,1.12870,7.07650,7.07650,7.08230,7.03170,0.17250,3.59310,3.83940,1.21290,1.70790,5.87210,0.69330,0.67970
2012-12-31,0.53400,1.20950,3.18210,3.18210,3.26830,3.74880,0.23270,2.68280,2.87900,0.87230,1.25000,5.66370,0.8813,0.8801
2012-09-30,0.58570,1.46220,8.03040,8.03040,8.13040,8.95390,0.18240,5.49630,5.92190,1.63340,2.27720,5.49440,0.5418,0.5327
2012-06-30,0.61030,1.56630,3.49770,3.49770,3.73350,3.96820,0.15380,2.14860,2.33260,0.61030,0.83720,5.14680,0.2521,0.244
2012-03-31,0.61580,1.60250,-1.86930,-1.86930,-1.53130,-1.32410,0.12840,-0.60480,-0.65920,-0.17010,-0.23240,5.02760,0.30140,0.30330
2011-12-31,0.61440,1.59310,-0.90310,-0.90310,-0.71890,1.09490,0.18330,0.71290,0.77810,0.20070,0.27490,5.06680,0.4664,0.4534
2011-09-30,0.63420,1.73400,-17.77660,-17.77660,-17.73310,-11.32280,0.15800,-6.72210,-7.35550,-1.78870,-2.45870,5.02500,0.1566,0.1459
2011-06-30,0.61920,1.62570,-5.96990,-5.96990,-5.75200,-5.97330,0.12490,-2.70210,-3.37650,-0.74590,-1.02910,5.35430,-0.4467,-0.4414
2011-03-31,0.61680,1.60990,-5.90990,-5.90990,-5.63730,-4.90880,0.10710,-1.88210,-2.34240,-0.52580,-0.72110,5.48610,-0.13080,-0.14050
2010-12-31,0.61370,1.58850,-16.28840,-16.28830,-16.07020,-13.95700,0.15390,-7.74780,-9.62250,-2.14860,-2.99320,5.58900,-0.544,-0.5518
2010-09-30,0.65110,1.86650,-96.61370,-96.61370,-96.79260,-94.07730,0.11630,-43.33330,-53.01180,-10.94420,-15.11690,6.00800,-0.1266,-0.134
2010-06-30,0.56630,1.32860,-0.96040,-0.96040,-0.43850,5.84300,0.13170,2.32500,3.46150,0.76950,1.00840,8.57510,0.4409,0.4283
2010-03-31,0.57260,1.35830,-1.63780,-1.63780,-1.42190,-1.22390,0.10300,-0.39070,-0.59030,-0.12600,-0.16700,8.35500,1.79370,1.78620
2009-12-31,0.57270,1.34610,-53.44460,-53.44460,-52.99360,-6.75380,0.17220,-3.65940,-5.54020,-1.16300,-1.56360,8.39120,1.3737,1.3262
2009-09-30,0.56360,1.31090,-32.62160,-32.62160,-32.87700,-33.12150,0.10610,-10.90680,-20.95460,-3.51460,-4.75930,8.71040,-0.5139,-0.507
2009-06-30,0.58050,1.39690,-27.50380,-27.50380,-27.54710,-27.92080,0.10600,-8.81440,-8.81430,-2.95900,-3.69770,8.31120,0.4278,0.4198
2009-03-31,0.57630,1.38910,-79.59950,-79.59950,-87.72960,-88.17010,0.08570,-22.11620,-22.11620,-7.55430,-9.36990,9.00250,1.14210,1.06680
