,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2017-11-30,2.05470,0.18190,0.22240,86.50090,32.36030,32.36030,32.04490,24.99500,0.13800,1.64750,54.62840,5.92860,22.26480,3.45050,4.85000,17.22070,1.6567,1.5819
2017-08-31,2.04630,0.18780,0.23120,85.71910,29.63890,29.63890,29.40560,22.78940,0.13240,1.82980,49.18700,5.13520,21.74930,3.01700,4.17080,16.57710,1.4075,1.2991
2017-05-31,1.98570,0.19480,0.24200,86.49360,28.44400,28.44400,27.79710,21.12580,0.13260,1.96590,45.77990,4.79740,23.97690,2.80130,3.86270,15.81920,1.2903,1.1797
2017-02-28,1.94840,0.19890,0.24830,85.88660,27.88930,27.88930,27.39170,23.69380,0.12890,1.97650,45.53610,5.25050,29.60410,3.05440,4.20620,15.32670,1.45820,1.39650
2016-11-30,2.07700,0.20310,0.25480,86.53610,29.36300,29.36300,28.39430,24.84510,0.12670,1.93080,46.61280,5.38210,24.91420,3.14720,4.28910,15.02230,1.3757,1.2795
2016-08-31,2.16260,0.20840,0.26330,86.15400,25.22770,25.22770,24.33810,18.49690,0.11840,2.00220,44.94980,3.72070,19.47360,2.18950,2.94510,14.64300,1.0323,0.9223
2016-05-31,2.19590,0.20930,0.26470,85.55250,24.61120,24.61120,23.58100,17.45000,0.11450,2.09780,42.90120,3.36720,18.63360,1.99790,2.66250,14.52710,0.9701,0.8635
2016-02-29,2.21140,0.21300,0.27070,85.64540,22.24750,22.24750,21.13060,18.38360,0.11630,2.30860,38.98450,3.59130,21.67050,2.13760,2.82630,14.14280,0.98390,0.89250
2015-11-30,2.17830,0.21410,0.27240,84.58660,22.23160,22.23160,22.72960,17.04720,0.11140,1.94400,46.29540,3.18080,19.80140,1.89920,2.49980,14.06480,0.8908,0.8779
2015-08-31,2.19620,0.21790,0.27860,84.31680,20.20250,20.20250,19.10210,14.32660,0.10580,2.05170,43.86700,2.55020,19.77250,1.51600,1.99450,13.71820,0.7122,0.6153
2015-05-31,2.15710,0.22370,0.28810,84.06650,16.66010,16.66010,15.57220,12.69130,0.10410,2.31220,38.92370,2.23130,23.12040,1.32100,1.73230,13.26600,0.9339,0.863
2015-02-28,2.22140,0.22400,0.28860,84.96210,15.59940,15.59940,14.71790,7.65320,0.10080,2.08330,43.20160,1.28830,15.06360,0.77110,0.99980,13.17680,0.36060,0.29060
2014-11-30,1.84500,0.11850,0.22350,85.00520,11.59990,11.59990,10.46050,8.21150,0.09950,1.81370,49.62320,1.30070,5.56320,0.81710,1.14660,13.62040,0.7839,0.7118
2014-08-31,1.90600,0.11810,0.22410,84.31250,7.37770,7.37770,6.25990,4.44460,0.09580,1.90300,47.29400,0.66390,2.99180,0.42580,0.58540,13.50040,0.526,0.4181
2014-05-31,1.85500,0.11900,0.22700,85.49870,12.66220,12.66220,11.35280,8.28740,0.10300,2.00960,44.78540,1.33390,6.65230,0.85350,1.17510,13.34730,0.727,0.6731
2014-02-28,1.86640,0.11940,0.22840,85.15090,7.87370,7.87370,6.48840,4.70400,0.09760,1.95910,45.94010,0.71160,3.73900,0.45920,0.62670,13.26150,0.49510,0.43730
2013-11-30,2.65190,0.18230,0.22510,85.83890,9.87200,9.87190,8.47370,6.27050,0.10040,1.73670,51.82280,0.97140,4.84790,0.62930,0.79430,13.55060,0.6153,0.5937
2013-08-31,2.92380,0.18020,0.22240,85.22030,11.08950,11.08950,9.37170,8.34090,0.09720,1.90490,47.24740,1.21440,5.74610,0.81100,0.99560,13.62030,0.4154,0.3251
2013-05-31,3.60330,0.17850,0.22020,86.61310,11.01470,11.01470,9.01760,7.57470,0.09830,2.14990,41.86310,1.10500,3.55880,0.74460,0.90770,13.77060,0.5781,0.4889
2013-02-28,3.45880,0.18150,0.22500,84.45400,9.74570,9.74570,8.28320,6.46080,0.09910,2.07470,43.38060,0.95690,3.25050,0.64060,0.78320,13.58230,0.63410,0.51560
2012-11-30,3.45750,0.18340,0.22630,89.16470,26.68260,26.68260,25.19720,19.27590,0.11490,1.86870,48.16160,3.33570,11.19000,2.21440,2.72400,13.48870,0.9301,0.7696
2012-08-31,3.42830,0.18890,0.23470,88.92990,25.75510,25.75510,24.35840,18.63420,0.11220,1.90690,47.19720,3.12730,11.60430,2.09090,2.53640,13.01450,0.5318,0.3762
2012-05-31,3.02720,0.19740,0.24760,88.35720,27.13710,27.13710,26.19720,19.90980,0.12010,2.12400,42.37200,3.67030,16.26410,2.39030,2.94560,12.34780,0.8927,0.7717
2012-02-29,3.14400,0.20070,0.25260,89.64190,27.64770,27.64770,25.86800,17.71960,0.11440,2.04060,44.10460,3.09390,15.30150,2.02800,2.47300,12.07090,0.62830,0.52620
2011-11-30,3.01530,0.20650,0.26190,89.89910,21.36260,21.36250,20.23850,15.07770,0.12810,1.81620,49.55350,3.00390,12.51250,1.93210,2.38360,11.76530,0.9642,0.8184
2011-08-31,3.36080,0.21320,0.27250,89.67110,27.05360,27.05360,25.33710,19.25570,0.11930,1.81150,49.68240,3.50650,13.89670,2.29730,2.75910,11.29040,0.6734,0.54
2011-05-31,3.22680,0.21880,0.28170,89.32730,27.04550,27.04550,25.33710,22.42380,0.12270,1.79960,50.01210,4.25720,18.04150,2.75110,3.32570,10.91500,0.7755,0.7008
2011-02-28,3.40000,0.21790,0.28020,89.52630,29.41830,29.41830,27.83740,22.82670,0.12370,1.92690,46.70770,4.32390,18.16120,2.82300,3.38180,10.74370,0.64950,0.58610
2010-11-30,3.01100,0.22570,0.29320,89.36280,28.46810,28.46810,28.37560,26.67310,0.12380,1.81830,49.49620,5.17780,26.31250,3.30240,4.00910,10.34550,0.583,0.4784
2010-08-31,3.34620,0.22960,0.29980,89.99470,30.49650,30.49650,29.96530,23.23140,0.12460,2.04380,44.03580,4.52450,19.46690,2.89500,3.48550,9.91090,0.5755,0.5596
2010-05-31,3.37770,0.22390,0.28840,88.56530,24.10140,24.10140,20.59020,15.75880,0.11780,2.14740,41.91110,2.86960,11.95460,1.85600,2.22720,9.86300,0.4703,0.3773
2010-02-28,3.52720,0.22410,0.28880,89.59260,20.59310,20.59310,19.35660,14.80770,0.10810,2.44940,36.74380,2.45880,10.68750,1.60040,1.90780,9.83570,0.48790,0.43990
2009-11-30,2.92890,0.16980,0.20450,89.12910,20.28860,20.28860,21.15620,-4.23130,0.10400,1.84310,48.83130,-0.65520,-3.68910,-0.44000,-0.54400,9.35710,0.482,0.4158
2009-08-31,4.86820,0.06940,0.07460,90.67440,24.02870,24.02870,25.00560,19.50450,0.11700,2.47510,36.36180,2.89790,5.55010,2.28190,2.69690,8.94770,0.4366,0.3271
2009-05-31,5.03200,0.06790,0.07290,89.78140,22.89760,22.89760,23.23490,17.89070,0.11620,2.68350,33.53870,2.62590,5.00770,2.07910,2.44750,9.15300,0.4951,0.4755
2009-02-28,4.50490,0.07050,0.07590,90.16350,26.43930,26.43930,25.83480,19.89280,0.13360,2.62090,34.33960,3.39250,6.80950,2.65700,3.15320,8.79830,0.69290,0.66280
