,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-09-30,1.79270,0.65000,1.94260,41.10150,8.41230,8.41230,-3.61850,7.56920,0.09270,10.43000,8.62890,3.42550,-15.39230,0.70260,1.19250,23.26180,1.9713,1.5751
2022-06-30,1.89600,0.64130,1.86960,44.65550,18.58750,18.58750,5.06480,1.60430,0.09100,9.60390,9.37120,0.69660,-2.98050,0.14600,0.24860,23.43120,1.2008,0.8648
2022-03-31,1.88170,0.76200,3.28730,45.11570,18.66770,18.66770,6.34190,3.30520,0.08660,12.72740,7.07130,1.31190,-6.80290,0.28550,0.31080,23.78820,1.22100,0.88550
2021-12-31,1.96220,0.62040,1.70280,41.80600,14.37840,14.37840,3.38950,2.88710,0.09320,8.06410,11.16060,1.10040,-7.49160,0.26550,0.41510,24.16280,0.5953,0.0067
2021-09-30,2.82000,0.68640,2.23200,46.25610,15.81560,15.81560,8.10290,5.66870,0.09600,9.81050,9.17380,2.82700,24.89880,0.54670,0.87910,19.55750,1.5889,1.1668
2021-06-30,2.66400,0.68210,2.18920,50.22000,24.44690,24.44690,16.28930,12.85420,0.10250,11.16100,8.06380,6.77320,76.27640,1.31780,2.13540,18.86510,1.8772,1.6543
2021-03-31,2.47830,0.69820,2.35830,48.94500,16.98170,16.98170,8.74580,7.13780,0.08560,9.27200,9.70660,3.32770,104.72370,0.61060,0.99540,17.62810,1.04460,0.89580
2020-12-31,2.42440,0.80420,4.20120,50.65210,11.64100,11.64110,1.92720,1.15830,0.07000,10.65770,8.44460,0.48240,-85.80880,0.08660,0.09360,17.05710,1.1085,0.8338
2020-09-30,2.37300,0.70960,2.48940,53.24420,17.36740,17.36740,11.23310,12.49000,0.07630,5.57600,16.14060,5.41290,-343.55350,0.95330,1.55800,16.95090,2.4522,2.4059
2020-06-30,1.98910,0.82570,4.80840,42.74960,-54.14080,-54.14080,-89.29620,-70.01640,0.02130,2.25790,39.85920,-14.46890,18.28570,-1.49710,-2.48310,10.94990,-0.7454,-0.9567
2020-03-31,1.56040,0.84420,5.49950,41.05370,-50.22850,-50.22850,-63.44410,-54.52920,0.08010,10.73170,8.38630,-48.51340,43.28590,-4.36640,-7.42160,10.93890,-0.28690,-0.65690
2019-12-31,0.70980,0.77620,3.52490,43.71460,0.84250,0.84250,-7.67220,-6.90430,0.09450,15.12060,5.95210,-5.02190,6.43470,-0.65520,-1.12370,15.97040,1.5264,1.0849
2019-09-30,0.71610,0.77610,3.52430,43.98670,13.27430,13.27430,4.67330,3.24100,0.09460,14.78710,6.08640,2.25330,-2.88350,0.30520,0.50460,16.73670,1.771,1.4067
2019-06-30,0.70800,0.78310,3.67230,44.69810,14.99510,14.99510,5.28300,3.89990,0.09310,12.43020,7.24040,2.71710,-3.26710,0.36170,0.58950,16.32610,1.6181,1.1289
2019-03-31,0.77920,0.78150,3.64080,44.70610,14.22110,14.22110,4.35050,3.19660,0.09500,11.20770,8.03020,2.20220,-3.05730,0.30370,0.48130,15.89380,1.05990,0.74200
