,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-10-31,1.31370,0.20160,0.29000,50.56270,6.88220,6.88220,4.24770,0.86520,0.06830,0.79370,1.10540,81.41740,0.08550,-0.95500,0.05910,0.06830,18.23820,0.4784,0.4288
2022-07-31,1.35220,0.20270,0.29630,51.81620,2.57760,2.57760,0.25050,0.28350,0.06840,0.80050,1.17470,76.61480,0.02770,-0.25420,0.01940,0.02210,18.21720,0.3838,0.2996
2022-04-30,1.67230,0.22400,0.29350,51.89720,4.82410,4.82410,2.70920,-11.45210,0.06570,0.83300,1.21480,74.08870,-1.07150,8.44500,-0.75190,-0.83140,18.18340,0.22970,0.18620
2022-01-31,1.79560,0.22220,0.28960,51.11200,2.58620,2.58620,0.15670,0.45910,0.06070,0.91150,1.28070,70.27190,0.03930,-0.31420,0.02790,0.03050,18.54510,0.4573,0.4022
2021-10-31,1.81390,0.22310,0.29050,48.53040,-2.75760,-2.75760,-5.58120,-5.16840,0.05500,0.99170,1.23810,72.69110,-0.39910,2.84650,-0.28430,-0.31000,18.64010,0.3172,0.2251
2021-07-31,1.75990,0.24030,0.31910,34.55710,-24.78860,-24.78860,-28.06950,-25.69010,0.05160,1.53220,1.36950,65.71710,-1.87500,10.96550,-1.32640,-1.42440,17.90330,0.2736,0.2391
2021-04-30,1.62730,0.23940,0.32970,50.24630,-9.88830,-9.88830,-13.93730,-10.59710,0.03920,0.76950,1.19860,75.08780,-0.59370,3.30050,-0.41550,-0.45160,18.19580,-0.01980,-0.05060
2021-01-31,1.50140,0.10530,0.14140,52.78540,-0.21760,-0.21760,-2.86280,2.07270,0.07410,1.40440,1.48660,60.54020,0.19600,1.99680,0.15360,0.17540,12.49010,0.2392,0.2112
2020-10-31,1.42060,0.10580,0.15990,50.79830,-1.25180,-1.25180,-3.27260,-3.05380,0.06930,1.37510,1.53010,58.82130,-0.27310,-3.40450,-0.21160,-0.24420,12.48940,0.3815,0.329
2020-07-31,1.33250,0.10550,0.17120,49.39610,-20.79850,-20.79850,-22.92940,-21.70960,0.06660,1.40010,1.50410,59.83630,-1.87580,-26.74710,-1.44500,-1.67790,12.55970,0.3367,0.3108
2020-04-30,2.14140,0.14430,0.16870,47.12840,-13.83940,-13.83940,-15.57200,-16.29560,0.06320,1.35640,1.47970,60.82170,-1.32430,-20.68160,-1.02930,-1.13310,12.82970,0.26470,0.21140
2020-01-31,2.16500,0.14220,0.16580,42.46290,-15.95370,-15.95370,137.72430,247.00360,0.06450,1.27850,1.45770,61.74300,20.42580,307.44870,15.92240,17.52070,13.08040,0.0772,0.0502
2019-10-31,2.88270,0.22130,0.28420,51.33320,-9.28480,-9.28480,-12.22230,-12.45360,0.06430,1.04570,1.33770,67.27770,-1.15130,16.64300,-0.80070,-0.89650,10.68410,0.0956,0.065
2019-07-31,3.06350,0.18960,0.23400,53.41440,-7.04090,-7.04090,-10.33850,-8.73190,0.06580,1.27220,1.45020,62.06080,-0.79580,44.14060,-0.57440,-0.64500,10.80030,0.1085,0.074
2019-04-30,2.07440,0.18890,0.23300,54.55910,-3.18910,-3.18910,-6.21580,-7.31370,0.06590,1.15340,1.40840,63.90080,-0.67010,6.50060,-0.48220,-0.54350,10.93820,0.25160,0.22250
2019-01-31,2.19110,0.19170,0.23710,43.23340,-7.11710,-7.11710,-9.31100,-35.00250,0.07440,1.53180,1.51040,59.58790,-3.56810,34.81650,-2.60260,-2.88410,11.09530,0.2639,0.2807
2018-10-31,2.31670,0.19250,0.23840,45.07220,-2.41000,-2.41000,-5.22440,-6.31770,0.08320,1.24260,1.87550,47.98740,-0.70980,9.54610,-0.52550,-0.57310,11.52310,0.4062,0.3957
