,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2018-06-30,0.26060,0.35980,10.11320,10.11320,9.59930,7.02090,0.18190,5.48060,9.39970,1.28050,4.05260,60.57980,4.0707,3.5931
2018-03-31,0.26780,0.37340,11.46060,11.46060,10.67200,8.01720,0.18080,6.46000,11.42680,1.45230,4.73020,58.39160,8.23880,7.81970
2017-12-31,0.27490,0.39670,10.50110,10.50110,7.27590,2.55330,0.16870,1.94730,3.70730,0.43230,1.41200,56.20020,2.164,1.6592
2017-09-30,0.26910,0.37810,7.85580,7.85580,7.85580,5.33890,0.16940,3.97310,6.90080,0.90740,2.90410,57.16840,5.0354,4.4454
2017-06-30,0.24110,0.32740,10.87770,10.87770,10.87770,7.79860,0.16890,5.56820,9.47700,1.31200,4.22560,57.56310,2.7412,2.3398
2017-03-31,0.24510,0.33470,8.49720,8.49720,8.49720,5.70940,0.17130,4.16750,7.19050,0.96980,3.14590,55.56640,6.07840,5.72810
2016-12-31,0.25730,0.36660,7.05950,7.05950,5.98180,3.77690,0.17040,2.72460,4.82770,0.63010,2.02350,53.43970,3.2672,2.8853
2016-09-30,0.25480,0.36130,7.51010,7.51010,7.51010,4.61540,0.16260,3.23270,5.66770,0.74390,2.40910,54.49480,7.356,6.9412
2016-06-30,0.26380,0.38080,8.16270,8.16270,8.16270,5.12050,0.16740,3.76380,6.84630,0.84530,2.77090,52.11930,1.3326,0.7855
2016-03-31,0.27420,0.40920,8.28610,8.28610,8.28610,5.25090,0.16790,4.05240,7.72350,0.87290,2.94130,49.47690,3.54990,3.11820
2015-12-31,0.29420,0.42920,6.91650,6.91650,6.91650,4.47100,0.16690,3.47060,6.93780,0.73220,2.44960,46.94710,4.3573,3.7707
2015-09-30,0.30020,0.44160,9.35140,9.35140,9.35140,5.82600,0.16500,4.61530,9.46580,0.95590,3.22980,45.78420,2.3495,1.9249
2015-06-30,0.30860,0.45970,9.86090,9.86090,9.86090,6.19470,0.16610,5.16680,11.09840,1.02220,3.57210,43.92840,1.7272,1.2216
2015-03-31,0.31600,0.55310,9.02080,9.02080,9.02080,5.63010,0.16290,4.84580,10.77300,0.91360,3.31460,42.54250,2.82110,2.38090
2014-12-31,0.31580,0.47510,8.19890,8.19890,8.19890,5.23070,0.15980,4.28210,9.62500,0.82690,2.93000,41.61200,2.4981,2.0534
2014-09-30,0.31010,0.46040,9.34110,9.34110,9.34110,6.09800,0.15740,4.75170,10.26680,0.95410,3.27800,42.54550,1.8239,1.3819
2014-06-30,0.31440,0.46960,10.31720,10.31720,10.31720,6.56130,0.15610,5.22280,11.62840,1.02270,3.58080,41.39450,1.9269,1.406
2014-03-31,0.32210,0.49500,10.04000,10.04000,10.04000,6.21470,0.15400,5.00520,11.65460,0.95880,3.39300,39.35260,1.78530,1.43190
2013-12-31,0.32150,0.49590,6.57590,6.57590,6.57590,4.42890,0.15000,3.40230,7.90860,0.66250,2.30840,38.40290,2.1483,1.7571
2013-09-30,0.33770,0.53060,9.90580,9.90580,9.90580,6.85590,0.14930,5.60060,14.40480,1.02330,3.70940,35.64620,2.8957,2.1637
2013-06-30,0.33980,0.53020,9.61150,9.61150,9.61150,6.32830,0.14820,5.17650,13.35450,0.94000,3.41780,34.47920,0.2646,-0.173
2013-03-31,0.34080,0.55850,0.90430,0.90430,0.90430,0.69660,0.14890,0.61080,1.60760,0.10740,0.40260,33.81210,-2.78300,-3.07340
2012-12-31,0.33790,0.53100,8.12340,8.12340,8.12340,5.36750,0.14180,4.16620,10.80150,0.75740,2.75840,34.17780,2.7453,2.4711
2012-09-30,0.34350,0.54690,9.80470,9.80470,9.80470,6.36350,0.13680,4.88980,12.76010,0.87050,3.21030,33.25640,-1.0889,-1.508
2012-06-30,0.35590,0.57760,7.92240,7.92240,7.92240,5.07950,0.13860,4.21190,11.47340,0.70960,2.71290,31.30250,3.2041,2.7685
2012-03-31,0.36820,0.60940,8.17290,8.17290,8.17290,5.49300,0.12800,4.33360,13.08640,0.70290,2.73780,29.70990,3.25610,2.97580
2011-12-31,0.38430,0.63720,8.09440,8.09440,8.09440,5.11520,0.10530,3.41510,5.65220,0.53850,2.10260,27.99680,0.8679,0.3987
2011-09-30,0.27090,0.41400,4.86630,4.86630,4.86630,3.26200,0.11740,2.35790,3.93970,0.38280,1.71930,28.71250,2.4458,2.0619
2011-06-30,0.27640,0.42570,10.75000,10.75000,10.75000,7.10010,0.11710,5.18020,8.86220,0.83130,3.74840,27.92450,1.9368,1.5176
2011-03-31,0.29100,0.45740,10.70040,10.70040,10.70040,7.63260,0.11630,5.89410,10.64540,0.89000,4.17890,25.93800,0.18620,-0.08030
2010-12-31,0.25560,0.42620,8.99320,8.99320,8.99320,7.44720,0.11610,5.94330,11.17380,0.86690,4.42410,24.50710,1.6292,1.3054
2010-09-30,0.27900,0.43720,8.81120,8.81120,8.81120,5.82990,0.11450,4.74870,9.14760,0.66990,3.42370,23.94210,1.9172,1.5836
2010-06-30,0.29530,0.47340,8.20100,8.20100,8.20100,5.49220,0.12050,4.92410,9.47940,0.66390,3.47020,21.93740,1.3684,1.123
2010-03-31,0.27560,0.43650,8.10760,8.10760,8.10760,5.43710,0.11870,4.88390,9.67300,0.64750,3.53810,21.01430,1.41680,1.22980
2009-12-31,0.30970,0.46790,10.95770,10.95770,10.95770,7.11820,0.10780,6.09690,12.96510,0.76950,4.20850,19.79530,1.7314,1.406
2009-09-30,0.32030,0.49130,10.78150,10.78150,10.78150,7.28360,0.10590,6.38540,14.39790,0.77370,4.34040,18.89410,0.567,0.272
2009-06-30,0.35120,0.56490,14.03740,14.03740,14.03740,9.69250,0.10780,9.67100,26.81870,1.04440,6.27430,16.48970,0.1433,-0.1313
2009-03-31,0.35210,0.64170,5.71970,5.71970,5.71970,4.35780,0.11580,5.41950,21.62160,0.50440,3.51110,14.06730,0.26390,0.04400
