,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,0.65930,0.54860,1.50030,30.26350,8.73990,8.73990,-3.70470,-2.55670,0.20720,1.51190,2.20790,40.76180,-2.28570,2.77240,-0.54070,-1.03180,12.79990,1.3692,0.968
2022-09-30,0.73660,0.54600,1.41140,29.21950,9.32590,9.32590,9.70600,7.85610,0.20750,1.66050,1.98790,45.27370,6.58510,-9.58530,1.64070,2.98990,13.89440,1.0764,0.8397
2022-06-30,0.70420,0.56160,1.53840,29.58080,10.74020,10.74020,10.89540,8.43690,0.20400,1.62160,2.05100,43.88200,7.15230,-9.19350,1.72150,3.13580,13.40590,1.3977,1.0205
2022-03-31,0.65250,0.58090,1.69830,31.56320,14.07950,14.07950,14.56970,11.49240,0.19730,1.61190,2.17660,41.34800,9.87190,-10.88020,2.27810,4.13740,12.70710,0.95610,0.55260
2021-12-31,0.63860,0.59770,1.68710,29.38600,9.61990,9.61990,16.37430,12.66080,0.18810,1.72750,2.29680,39.18420,10.29660,-10.94580,2.38750,4.14240,12.34710,1.6066,1.1885
2021-09-30,0.75540,0.63650,1.87900,32.16460,12.34130,12.34130,10.82280,8.47600,0.19680,1.78300,2.15600,41.74490,7.60790,-7.21720,1.65700,2.76540,11.75660,1.3353,1.0233
2021-06-30,0.75760,0.64430,1.95800,34.43040,14.17720,14.17720,14.96480,10.68920,0.19520,1.70770,2.14290,42.00000,9.92270,-8.83640,2.11390,3.52920,11.37830,1.3198,0.9452
2021-03-31,0.67580,0.64550,2.10340,32.53350,13.16960,13.16960,13.44870,10.26790,0.19840,1.83320,2.15900,41.68530,10.15050,-8.13240,2.05380,3.59840,10.75000,0.68310,0.18020
2020-12-31,0.66480,0.64980,2.05580,34.20900,11.11430,11.11430,7.79450,5.91800,0.19250,1.77490,2.25370,39.93360,5.72060,-4.46930,1.15580,2.00350,10.57310,1.1525,0.6309
2020-09-30,0.78770,0.66130,2.37950,35.02480,11.98600,11.98600,12.19010,10.14870,0.18120,1.76410,2.10890,42.67720,9.81600,-7.50210,1.86030,3.32510,10.42440,1.7895,1.4793
2020-06-30,0.76710,0.67040,2.47970,34.54550,14.60320,14.60320,13.47760,10.12990,0.18680,1.84390,2.04790,43.94810,10.39340,-7.30200,1.90830,3.42530,9.93000,1.6779,1.3716
2020-03-31,0.76680,0.69040,2.62950,33.52870,13.45250,13.45250,13.07150,10.17000,0.18710,1.90750,1.95190,46.10790,10.89660,-6.91290,1.91890,3.37350,9.36440,1.13660,0.81100
2019-12-31,0.71810,0.68470,2.39050,33.75740,11.16970,11.16970,7.38440,4.49890,0.18350,1.74140,2.04510,44.00870,4.58660,-2.96700,0.86540,1.44640,9.70300,0.7239,0.2903
2019-09-30,0.79560,0.70030,2.39480,29.65600,7.79950,7.79950,10.11270,7.32500,0.19270,1.97670,2.05230,43.85230,7.54260,-4.83810,1.41720,2.26050,9.64220,1.1798,0.767
2019-06-30,0.70230,0.72010,2.90720,34.26760,11.47070,11.47070,10.60390,8.26350,0.18540,1.84360,2.10650,42.72460,9.09090,-5.56610,1.56410,2.54490,9.41940,1.3208,0.8902
2019-03-31,0.67760,0.72540,3.00190,31.43100,10.81770,10.81770,10.19310,8.00680,0.19070,1.83090,2.15680,41.72910,9.20250,-4.51950,1.54350,2.52660,9.08210,0.20410,-0.22740
2018-12-31,0.69710,0.72210,2.81510,32.83090,9.82820,9.82820,-3.22580,-2.53240,0.18660,1.67520,2.41240,37.30780,-2.59580,1.31160,-0.46120,-0.72140,9.18670,1.7605,1.2142
2018-09-30,0.84440,0.70680,2.46830,33.90030,11.41540,11.41540,13.08740,10.95420,0.19150,1.73840,2.15200,41.82190,10.59470,-6.58980,2.11440,3.10620,10.41790,1.3688,1.0301
2018-06-30,0.82380,0.71960,2.66390,35.98210,14.10710,14.10710,14.01790,17.73810,0.18770,1.66620,2.19610,40.98210,17.59690,-9.88610,3.34620,4.93370,9.80980,0.6293,0.2327
2018-03-31,0.73530,0.75520,3.42910,36.81270,14.99560,14.99560,15.02500,13.05500,0.20360,1.77020,2.12430,42.36700,17.38450,-7.91440,2.65840,4.25490,7.36020,0.65520,0.27590
