,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.99470,0.35970,0.92420,66.40090,15.38280,15.38270,16.33950,11.26100,0.15120,0.89310,1.14290,78.75000,4.30620,4.74960,1.70260,2.75720,5.51850,0.3049,0.1592
2022-09-30,3.77400,0.51900,1.07910,64.21520,19.16580,19.16580,18.99690,13.14970,0.15710,0.88550,1.36430,65.96800,5.54670,5.70010,2.06560,2.66790,4.72420,0.6827,0.4332
2022-06-30,4.71960,0.46580,0.87210,64.56480,11.06010,11.06010,10.81590,7.31110,0.13340,0.72670,1.24140,72.49640,2.25630,2.31120,0.97560,1.20520,5.74610,0.4129,0.1917
2022-03-31,5.26650,0.47310,0.89800,63.31110,6.56810,6.56810,5.74110,15.47390,0.12430,0.67420,1.15480,77.93420,4.44430,4.56530,1.92410,2.34160,5.57930,0.16560,-0.07140
2021-12-31,5.11150,0.49250,0.97050,67.68830,0.08590,0.08590,0.91660,-0.75910,0.14150,0.63140,1.35760,66.29480,-0.25950,-0.26710,-0.10740,-0.13170,5.26310,0.2495,0.0599
2021-09-30,4.97510,0.44370,0.79750,68.73270,18.19440,18.19440,17.22550,13.42660,0.13610,0.57870,1.22890,73.23750,4.08690,4.13310,1.82790,2.27370,5.51110,0.5732,0.3255
2021-06-30,5.78360,0.46130,0.85640,70.08910,16.97190,16.97190,16.31660,13.17430,0.13210,0.55750,1.23080,73.12220,3.92470,3.96260,1.74080,2.11420,5.16440,0.1429,-0.0893
2021-03-31,5.70290,0.47020,0.88730,68.09900,9.08910,9.08910,8.17820,11.18810,0.11500,0.55610,1.13890,79.02180,2.96870,2.99850,1.28710,1.57290,4.92040,0.06640,-0.17180
2020-12-31,5.57690,0.47720,0.91280,70.15290,18.28090,18.28090,27.10490,72.29740,0.13260,0.72350,1.32770,67.78870,22.51850,23.03170,9.58630,11.77260,4.75160,0.3685,0.2438
2020-09-30,6.39240,0.52330,1.09770,67.95770,18.78620,18.78620,14.99300,14.41410,0.13070,0.79970,1.35380,66.48030,4.81560,4.87740,1.88350,2.29560,3.90440,0.3607,0.2476
2020-06-30,7.58060,0.55060,1.22520,62.88180,15.00660,15.00660,10.22580,10.24790,0.12830,1.01450,1.52380,59.06380,3.41980,3.46760,1.31470,1.53680,3.54800,0.3971,0.2497
2020-03-31,5.82180,0.53440,1.14760,63.31770,8.29430,8.29430,5.52950,4.91240,0.16550,1.04720,1.34720,66.80570,2.12950,2.17270,0.81290,0.99160,2.53110,0.00500,-0.08320
2019-12-31,5.46750,0.54560,1.20070,66.83230,21.93170,21.93170,20.37600,20.03030,0.19320,1.28130,1.61650,55.67630,10.50310,10.72920,3.87060,4.77270,2.40880,0.3902,0.27
2019-09-30,5.63180,0.57810,1.37000,62.30130,14.13070,14.13070,11.55690,11.55690,0.18130,1.24090,1.68710,53.34600,5.99240,6.14020,2.09540,2.52840,2.08830,0.2522,0.1215
2019-06-30,6.05200,0.60050,1.50330,61.38530,-0.23780,-0.23780,-2.76460,-3.12130,0.16280,1.10180,1.54810,58.13620,-1.52550,-1.56810,-0.50830,-0.60940,1.88680,0.1767,0.0489
