,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,0.78270,0.54620,1.22490,33.33330,14.82720,14.82720,12.01230,9.89460,0.11880,2.41100,37.32910,3.52090,-4.38510,1.11710,1.59780,19.34230,1.2719,0.4627
2022-09-30,0.83630,0.54150,1.20620,38.71490,-8.12760,-8.12760,-12.23490,-15.40420,0.11740,2.50450,35.93490,-5.76530,7.35380,-1.83480,-2.64350,18.71970,1.6596,0.9859
2022-06-30,0.87700,0.51080,1.06650,40.08200,21.21200,21.21200,14.99870,11.31400,0.11240,2.51050,35.84890,3.50160,-5.06240,1.21370,1.71310,20.97280,1.4387,0.8879
2022-03-31,0.85580,0.50420,1.03900,36.05290,17.96200,17.96200,15.36280,11.44470,0.11310,2.52110,35.69820,3.62120,-5.35650,1.26830,1.79540,21.42050,1.59210,1.15270
2021-12-31,0.84530,0.50100,1.02600,35.06070,15.89530,15.89530,12.80990,10.07710,0.11000,2.52630,35.62500,3.05780,-4.54120,1.08040,1.52580,21.50560,1.663,0.9764
2021-09-30,1.02580,0.51100,1.05220,36.04860,17.98470,17.98470,17.05060,13.31770,0.10940,2.53030,35.56870,4.03980,-6.04040,1.41880,1.97540,21.29740,1.3133,0.8262
2021-06-30,0.92260,0.50970,1.07500,37.62700,19.29170,19.29170,19.72260,13.09470,0.10310,2.56940,35.02770,3.76100,-5.36990,1.31050,1.84400,21.02870,1.6248,1.1078
2021-03-31,0.95540,0.52520,1.15710,36.82040,18.52230,18.52230,16.21390,12.23670,0.09770,2.47630,36.34410,3.49840,-4.68730,1.18200,1.66090,20.48320,1.66150,1.17130
2020-12-31,0.92860,0.53560,1.18740,32.91470,14.14030,14.14030,15.93760,12.19860,0.10120,2.41650,37.24340,3.74650,-4.66450,1.25500,1.74010,20.02730,1.0941,0.3974
2020-09-30,0.92740,0.54560,1.25150,34.88960,15.96430,15.96430,10.84910,7.90770,0.09490,2.47640,36.34260,2.31930,-2.70160,0.75520,1.05380,19.13990,1.1154,0.5157
2020-06-30,0.96630,0.55540,1.29700,39.01330,19.59520,19.59520,16.67720,12.59960,0.08920,2.31890,38.81220,3.54870,-3.95330,1.13130,1.57770,18.56160,1.8788,1.3539
2020-03-31,0.87260,0.56100,1.31360,37.78420,18.23440,18.23440,10.98880,8.06870,0.10140,2.46380,36.52900,2.68650,-2.83410,0.84750,1.17950,18.13790,1.26140,0.77370
2019-12-31,0.83820,0.55100,1.28030,36.50610,18.47670,18.47670,14.30030,11.13460,0.10780,2.51490,35.78700,3.81520,-3.98290,1.21480,1.71300,18.42160,1.3607,0.6054
2019-09-30,0.85890,0.57020,1.33970,38.84520,19.90530,19.90530,15.14520,11.99170,0.10460,2.51100,35.84300,4.15360,-3.99600,1.28250,1.78530,17.40070,1.1158,0.513
2019-06-30,0.68890,0.56540,1.38270,39.15780,19.94190,19.94190,15.50380,11.63530,0.10470,2.47880,36.30760,4.11540,-3.74370,1.24850,1.78860,17.12440,1.5237,0.984
2019-03-31,0.72620,0.57930,1.43800,38.68350,19.29340,19.29340,17.52860,13.22830,0.10480,2.50180,35.97450,4.78760,-4.10500,1.41770,2.01410,16.71520,1.57400,1.07070
2018-12-31,0.79150,0.59690,1.54120,35.27620,16.21060,16.21060,11.01770,9.01750,0.11060,2.50770,35.88880,3.56130,-2.82570,1.02590,1.43570,16.01910,1.2297,0.5381
2018-09-30,1.18240,0.49070,1.00750,40.56920,21.84780,21.84780,17.59660,13.03820,0.11030,2.46410,36.52450,4.00300,-6.83470,1.44340,2.03860,15.90170,1.3065,0.7494
2018-06-30,0.95830,0.46340,0.90020,41.72990,23.06880,23.06880,19.71480,14.79640,0.11360,2.45680,36.63350,4.47150,-7.40160,1.67740,2.39960,15.65780,1.5368,1.0207
2018-03-31,0.97780,0.47380,0.94350,38.82230,20.38090,20.38090,17.52450,13.68080,0.11940,2.60200,34.58870,4.49160,-7.19510,1.66390,2.36330,15.31480,1.16340,0.72260
2017-12-31,0.74310,0.46110,0.92940,37.88450,18.70440,18.70440,15.60140,67.94560,0.11780,2.49890,36.01630,21.66890,-33.58250,8.02880,11.67820,14.95510,1.1229,0.5349
2017-09-30,0.74410,0.51490,1.15460,40.25900,22.66970,22.66970,19.36820,12.53260,0.11380,2.66340,33.79110,4.75270,-4.56420,1.44310,2.30550,12.03800,1.0842,0.5487
