,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2013-09-30,0.51730,1.07180,19.21330,19.21330,-1.16930,60.02830,0.02630,-0.12380,-0.12330,-0.05650,-0.05950,30.30770,0.9702,2.4338
2013-06-30,0.52430,1.10200,10.36540,10.36540,-10.45420,52.44880,0.02630,-0.55260,-0.55000,-0.24920,-0.26160,29.52700,0.5884,1.6781
2013-03-31,0.53810,1.16490,20.65410,20.65410,-23.49170,201.42770,0.02120,-1.59210,-1.58450,-0.69480,-0.73190,28.98120,0.57330,9.05140
2012-12-31,0.53120,1.13310,31.95100,31.95100,20.19660,91.26570,0.02330,1.08420,1.07700,0.47130,0.50490,23.15640,0.5679,1.372
2012-09-30,0.59970,1.49810,31.64320,31.64320,20.45740,48.39570,0.02710,1.49550,1.48350,0.55300,0.59380,20.52980,0.7558,0.6531
2012-06-30,0.60610,1.53900,28.67400,28.67400,0.15320,22.25870,0.02680,0.00800,0.00780,0.00280,0.00310,20.28240,1.164,0.1926
2012-03-31,0.61000,1.56380,25.64150,25.64150,-2.96920,31.76920,0.02710,-0.23070,-0.22310,-0.08150,-0.08700,20.02830,0.78390,0.62610
2011-12-31,0.62380,1.65810,6.95410,6.95420,-129.19840,117.00570,0.00510,-1.93140,-1.86550,-0.65650,-0.70180,19.70660,0.752,-1.7717
2011-09-30,0.59990,1.49910,29.32220,29.32220,6.17570,21.13540,0.03130,0.53440,0.51610,0.19180,0.20650,19.73820,0.7057,0.6282
2011-06-30,0.61660,1.60810,29.11460,29.11460,2.31300,115.00730,0.02930,0.26650,0.25740,0.09220,0.09870,19.83200,0.6168,2.2489
2011-03-31,0.64170,1.79110,24.86360,24.86360,-1.87170,26.56020,0.02900,-0.17130,-0.16500,-0.05540,-0.05910,18.34310,0.64030,0.88590
2010-12-31,0.65640,1.90990,10.57460,10.57460,-26.99310,60.27480,0.01910,-1.66640,-1.60240,-0.51570,-0.55070,17.94840,0.5833,1.9385
2010-09-30,0.67660,2.09230,23.18790,23.18790,-4.75260,5.54370,0.02820,-0.00630,-0.00610,-0.00180,-0.00200,17.12740,0.7191,-0.9229
2010-06-30,0.65910,1.93350,22.42600,22.42600,-3.28850,1.41780,0.02860,-0.20770,-0.19910,-0.06360,-0.06790,17.62560,0.7221,-0.1747
2010-03-31,0.64850,1.84470,23.65770,23.65770,-1.99180,11.15340,0.03000,-0.19050,-0.18280,-0.06060,-0.06420,18.22580,0.54200,-1.06350
2009-12-31,0.64480,1.81520,22.71580,22.71580,-48.23830,21.19940,0.01270,-1.83590,-1.76180,-0.59130,-0.62580,18.48310,0.6177,0.3501
2009-09-30,0.65900,1.93210,26.78970,26.78970,1.18270,27.56160,0.03040,0.18500,0.17740,0.05720,0.06050,18.43320,0.5704,1.459
2009-06-30,0.66260,1.96390,26.42830,26.42830,3.04580,20.10790,0.03020,0.25340,0.24300,0.07750,0.08200,18.53730,0.7704,0.9994
2009-03-31,0.66200,1.95900,27.40490,27.40490,2.41120,15.97570,0.03010,0.24480,0.23490,0.07540,0.07940,18.79500,0.49320,0.57500
