,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,5.23920,0.32280,0.47910,-138.75050,-290.92010,-290.92020,-183.46340,-183.40090,0.03270,0.73740,13.18770,6.82460,-10.86620,-10.86620,-5.99870,-7.35880,2378.18600,-0.3818,-0.5523
2022-09-30,5.03730,0.39050,0.64360,-151.96490,-351.75150,-351.75150,-271.13480,-271.21110,0.02840,0.71860,73.50770,1.22440,-16.40550,-16.40550,-7.69620,-9.99970,1.92320,-0.3353,-0.5062
2022-06-30,7.59290,0.34960,0.53880,-200.34320,-574.50380,-574.50380,-226.38800,-226.45780,0.01370,0.52860,75.22100,1.19650,-5.94080,-5.94080,-3.09180,-3.86370,2.21840,-0.2987,-0.4802
2022-03-31,11.45530,0.34240,0.52190,-326.47600,-1036.03000,-1036.03000,-140.37800,-140.93800,0.00780,0.73660,66.52250,1.35290,-2.12260,-2.12260,-1.09820,-1.39580,2.29760,-0.29900,-0.41090
2021-12-31,16.42760,0.33760,0.51080,-473.93530,-1840.27000,-1840.27000,-3962.04200,-3962.10500,0.00330,1.19040,8.38370,10.73510,-26.74810,-26.74810,-13.26720,-17.71670,2372.18100,-0.8166,-1.1396
2021-09-30,18.51020,0.00100,0.00160,-1331.03400,-214245.70000,-214245.70000,-226026.30000,-226035.80000,0.00000,0.05430,0.00840,10743.75000,-10.82320,-10.82320,-8.54190,-10.81280,2.95140,11.8893,17.3327
2021-06-30,0.81700,,-0.00070,89.08050,-143056.90000,-143056.90000,-150414.40000,-150417.30000,0.00010,,,,15.65180,15.65180,-12.63180,15.65180,-32.31270,-5.8029,-8.5894
2021-03-31,1.59670,,-0.00030,72.84350,-95461.03000,-95461.03000,-238961.00000,-931401.00000,0.00020,,,,69.04000,69.04000,-36.07750,69.04000,-20.93450,-6.69890,-9.60170
2020-12-31,,,,,,,,,,,,,,,,,,15.544,30.2005
2020-09-30,159.30220,,,-82.33530,-48532.93000,-48532.93000,-48317.96000,-48274.55000,0.00020,,,,-3224.73600,-3224.74000,-7.76860,-3224.73600,0.08480,-15.544,-30.2005
2020-06-30,1.06690,,12.50000,,,,,,,,,,-4.16670,-4.16670,-0.26110,-4.16670,0.00050,0,0
2019-12-31,,,,,,,,,,,,,,,,,,0,0
