,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-09-30,2.08230,0.60180,1.51140,57.09720,29.05660,29.05660,26.21190,21.42240,0.15020,0.93490,3.40420,26.43830,10.15570,-19.03070,3.26940,4.04380,28.36140,4.3215,3.26
2022-06-30,2.14890,0.60700,1.54440,56.82370,28.47220,28.47220,24.60750,20.22950,0.14690,0.97810,3.32530,27.06520,9.45200,-16.14280,3.03030,3.71480,27.51770,3.0992,2.0851
2022-03-31,1.85410,0.61000,1.56410,56.66450,27.83800,27.83800,24.48980,20.95030,0.14710,1.03660,3.39030,26.54660,9.85210,-13.95930,3.12370,3.84240,25.74720,3.22890,2.15760
2021-12-31,2.13210,0.60960,1.56160,56.16980,26.55480,26.55480,22.50740,19.80920,0.14570,1.12030,3.29250,27.33470,9.01030,-12.48720,2.92370,3.51750,25.55200,2.7165,1.712
2021-09-30,1.37320,0.55210,1.23260,55.33030,24.85150,24.85150,21.60080,18.14050,0.14300,1.08950,2.92240,30.79690,7.54450,-11.10410,2.62870,3.37920,26.17710,3.5385,2.7206
2021-06-30,2.26500,0.55570,1.25060,54.77660,22.07240,22.07240,18.22030,15.29280,0.12590,1.05200,2.61960,34.35670,5.29400,-9.68280,1.96880,2.35230,28.43420,2.3237,1.777
2021-03-31,1.77660,0.47180,0.89320,52.78540,19.16630,19.16630,15.77720,13.75150,0.13240,1.14770,3.08160,29.20530,4.27180,-10.38810,1.87710,2.25640,30.90130,2.58420,2.05460
2020-12-31,2.14380,0.45400,0.83150,51.37610,18.46830,18.46830,13.00360,12.32550,0.12630,1.18350,3.27710,27.46310,3.49690,-10.40650,1.61230,1.90930,32.62680,3.5461,3.1988
2020-09-30,1.64290,0.45610,1.03120,48.08120,1.41160,1.41160,-3.26420,-0.97040,0.10730,1.10620,3.00260,29.97350,-0.19840,0.55110,-0.08520,-0.10790,32.43500,1.8819,1.6395
2020-06-30,1.74300,0.46920,1.03290,47.33080,-7.98020,-7.98020,-13.26360,-11.77770,0.08630,0.77930,3.77750,23.82500,-2.30810,5.62580,-0.99250,-1.22520,32.43040,1.4883,1.2217
2020-03-31,1.77440,0.44310,0.79560,49.33200,3.36470,3.36470,-0.49480,-1.03910,0.10360,0.83460,3.28080,27.43200,-0.14040,0.33380,-0.06660,-0.07820,33.18270,1.82900,1.31820
2019-12-31,1.82410,0.43270,0.76280,52.54240,8.56150,8.56150,4.51980,4.95440,0.11500,0.91610,3.44980,26.08870,1.27400,-3.14260,0.61450,0.72270,34.30600,2.801,2.3291
2019-09-30,1.90150,0.43950,0.90580,52.36200,10.28700,10.28700,6.53420,4.81240,0.10660,0.95150,2.88170,31.23180,1.26730,-4.23940,0.55990,0.71030,33.59820,2.647,2.2366
2019-06-30,1.82070,0.44110,0.91560,51.91700,7.08160,7.08160,3.06720,1.84930,0.10530,0.93180,2.84230,31.66440,0.49330,-1.43750,0.21840,0.27570,33.45260,1.8213,1.4456
2019-03-31,1.41630,0.38520,0.73910,51.19390,2.57880,2.57880,-1.38490,-1.00290,0.10130,0.82350,2.61750,34.38400,-0.16110,0.53070,-0.07740,-0.09900,34.82420,1.03050,0.52920
2018-12-31,1.54360,0.36880,0.68790,51.72700,9.32170,9.32170,6.11740,11.48560,0.11160,0.90700,3.03410,29.66290,2.70350,-10.97190,1.34230,1.70630,36.51090,2.1109,1.6073
2018-09-30,1.22440,0.33130,0.58820,51.37010,90.42950,90.42950,85.56240,74.43760,0.11610,0.92600,2.89350,31.10430,16.96440,-64.95390,8.70540,11.34350,36.56490,8.2368,7.7053
2018-06-30,2.97890,0.28010,0.38910,51.52840,5.98250,5.98250,2.88210,2.35810,0.10110,0.83710,2.89870,31.04800,0.48070,-25.58140,0.29150,0.34610,39.87370,1.1606,0.789
2018-03-31,2.07300,0.27730,0.47360,51.65270,6.08200,6.08200,3.08510,2.55620,0.09400,0.87690,2.86850,31.37510,0.50400,-14.55300,0.29010,0.36420,40.14450,1.78730,1.33760
2017-12-31,2.22370,0.30060,0.48530,50.57000,8.55050,8.55050,5.33390,30.65960,0.10210,0.98220,2.79410,32.21090,5.67750,-63.89350,3.19350,3.97080,39.44610,2.1392,1.7562
2017-09-30,2.03700,0.30880,0.50470,50.90070,6.82870,6.82870,3.64470,4.52450,0.10030,0.97260,2.60870,34.49940,0.94700,-5.72630,0.51700,0.65460,38.31340,1.8471,1.3846
2017-06-30,1.86850,0.31090,0.51030,49.18260,2.27070,2.27070,-1.13530,2.22530,0.09320,0.94990,2.40660,37.39780,0.49100,-2.39180,0.26660,0.33830,37.95110,1.2732,0.9962
2017-03-31,2.26730,0.33980,0.51560,48.80150,75.93850,75.93850,69.78740,59.02310,0.09360,0.98950,2.24920,40.01360,10.44130,-41.00810,5.58140,6.89290,37.46260,1.81680,1.34880
2016-12-31,2.21870,0.44000,0.82350,48.72950,7.09020,7.09020,3.15570,21.31150,0.09800,1.12400,2.36210,38.10250,4.81360,-10.67590,2.15680,2.69550,33.26250,2.0778,1.7079
2016-09-30,2.03000,0.44890,0.87240,47.95460,7.04740,7.04740,2.38960,3.68570,0.09960,1.12620,2.13400,42.17500,1.00430,-1.85820,0.43560,0.55340,32.24940,2.0629,1.7824
2016-06-30,1.90550,0.42770,0.80350,46.46940,-1.09940,-1.09940,-6.42710,-0.54970,0.09620,1.08480,2.17970,41.28960,0.00900,-0.01770,0.00410,0.00520,32.63160,1.2735,1.0651
2016-03-31,1.57340,0.41850,0.78370,26.84350,-21.17810,-21.17810,-26.39390,-17.89570,0.08770,1.12050,2.11010,42.65290,-3.36790,6.24800,-1.52520,-1.95840,33.54630,1.21110,0.95370
2015-12-31,1.88850,0.42910,0.80000,38.54300,63.07600,63.07600,52.24160,60.52300,0.06090,0.52530,1.53390,58.67370,8.58880,-15.20840,3.75280,4.90310,33.66920,0.9437,0.612
2015-09-30,2.47550,0.79610,4.36470,48.62020,24.63860,24.63860,25.68990,23.71880,0.18450,1.04130,2.31660,38.85020,32.75710,-33.07160,4.59390,6.67840,5.01210,1.4185,1.1095
2015-06-30,3.22500,0.84770,5.60160,48.07440,22.04520,22.04520,22.17800,19.92030,0.18380,1.03440,2.62370,34.30280,35.62710,-22.60560,3.91800,5.42690,3.87830,1.3767,1.0253
2015-03-31,2.18420,0.84520,5.50200,47.98910,20.10910,20.10910,-5.31700,-7.29380,0.20760,0.98830,2.50770,35.88960,-12.24490,5.06470,-1.27390,-1.89590,2.91950,1.57860,1.23540
2014-12-31,1.99240,0.83090,4.93880,45.80350,20.16920,20.16920,11.25570,9.69420,0.22440,1.10330,2.59190,34.72350,20.84890,-8.82200,2.43800,3.52540,3.44400,2.2059,1.7909
2014-09-30,1.72570,0.82020,4.58240,47.06270,20.26400,20.26400,9.17490,7.98680,0.24180,1.07220,2.08100,43.24750,16.60650,-7.02290,2.20240,2.98640,3.60130,1.64,1.3034
2014-06-30,1.72320,0.73860,2.85490,47.29430,18.45810,18.45810,14.01040,11.78650,0.20770,0.94670,2.01640,44.63310,14.19460,-10.22400,2.74010,3.71070,5.25420,0.9891,0.6294
2014-03-31,1.77090,0.73430,2.79270,46.95020,14.68700,14.68700,11.07540,8.82830,0.19200,0.89320,2.11190,42.61640,9.66480,-6.97410,1.91090,2.56780,5.31380,1.06990,0.87390
2013-12-31,1.75360,0.67970,2.14810,45.55300,15.31320,15.31320,9.20340,7.42460,0.20050,0.95140,2.38560,37.72620,7.43860,-7.33890,1.78320,2.38240,6.24440,1.2463,0.9682
2013-09-30,1.50340,0.69210,2.57090,45.63650,13.45080,13.45080,13.69100,12.40990,0.18520,0.90050,2.14600,41.93760,11.96110,-10.28710,2.55040,3.68310,5.84120,1.1541,0.9458
2013-06-30,1.69090,0.71420,2.53640,45.03370,14.30980,14.30980,10.43770,9.34340,0.18870,0.88010,2.18380,41.21210,9.67740,-7.32540,2.04890,2.76590,5.35230,0.6164,0.4396
2013-03-31,1.39420,0.71180,2.69800,44.51610,10.59910,10.59910,-3.41010,-1.29030,0.17270,0.82470,2.11910,42.47010,-0.07840,0.05450,-0.01590,-0.02260,5.09900,0.47660,0.32040
2012-12-31,1.30620,0.71270,2.71960,43.90680,2.95700,2.95700,-10.75270,-10.39430,0.17330,0.87550,2.18820,41.12900,-7.63240,5.00510,-1.52200,-2.19290,5.15610,0.7055,0.5079
2012-09-30,1.50570,0.70390,2.55130,45.81200,14.35900,14.35900,11.53850,9.82910,0.18000,0.94490,2.41240,37.30770,9.33050,-7.06580,2.01510,2.76250,5.58580,0.7308,0.3758
2012-06-30,1.86520,0.75580,3.13800,49.17730,14.25960,14.25960,-2.01100,-8.22670,0.16740,0.86340,2.34260,38.41860,-6.08050,3.64530,-1.13220,-1.48480,4.91780,1.083,0.7892
2012-03-31,1.41670,0.71800,2.82790,43.35380,5.62370,5.62370,-1.84050,-2.45400,0.14640,0.89500,2.25870,39.84660,-0.88630,0.56950,-0.17960,-0.24990,5.50150,0.39120,0.23390
2011-12-31,1.87420,0.73410,2.79960,41.78300,0.75190,0.75190,-16.97100,-19.54890,0.14080,0.87700,1.94360,46.30510,-12.89610,8.55750,-2.64670,-3.42870,5.47540,-0.1384,-0.2978
2011-09-30,1.68860,0.70740,2.44940,46.03770,10.28300,10.28300,-6.13210,28.39620,0.15110,0.93770,2.37670,37.86790,-7.05130,5.41870,-1.56830,-2.06300,6.31540,0.5373,0.3449
2011-06-30,1.17660,0.74230,3.33520,46.65480,11.86440,11.86440,10.16950,7.49330,0.14380,1.04730,2.38510,37.73420,7.01630,-3.98710,1.26960,1.80790,5.66690,0.3161,0.0465
2011-03-31,1.28200,0.75300,3.36460,46.76530,9.98150,9.98150,19.31610,17.28280,0.13960,1.07260,2.33690,38.51200,13.65290,-7.52600,2.42490,3.37220,5.53510,-0.01170,-0.21820
2010-12-31,1.22200,0.77200,3.73340,40.63080,10.48240,10.48240,-7.97770,-10.94620,0.14120,1.13650,2.46120,36.56770,-10.58250,5.02730,-1.68910,-2.41260,4.86140,0.7882,0.3661
2010-09-30,1.17190,0.76030,3.56250,42.50000,9.46430,9.46430,34.37500,32.94640,0.14160,1.27780,1.96490,45.80360,27.04980,-12.38160,4.46210,6.48300,,0.6101,0.4051
2010-06-30,1.03330,0.88990,9.19270,39.85700,6.79180,6.79180,-30.11620,-32.35030,0.14860,1.30170,2.13550,42.14480,-66.00000,10.97010,-4.82200,-7.26440,,0.3485,0.13
2010-03-31,,,,37.41940,-1.38250,-1.38250,-29.21660,-31.79720,,,,,,,,,,-0.07900,-0.28800
2009-12-31,,,,,,,,,,,,,,,,,,0,0
2009-09-30,,,,100.00000,100.00000,100.00000,100.00000,38.81150,,,,,,,,,,0,0
