,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.14540,0.58480,1.51590,55.42720,20.49380,20.49380,24.69140,20.05930,0.10910,1.06610,2.90360,30.99560,7.96100,-26.34210,2.21640,3.30530,5.96720,0.6765,0.5206
2022-09-30,1.12590,0.59200,1.62000,58.72730,27.91290,27.91290,31.13080,25.53560,0.11960,1.23140,2.76990,32.49210,11.54850,-33.16100,3.05180,4.71130,5.65120,0.8121,0.7484
2022-06-30,1.12710,0.59710,1.68940,57.35100,20.67110,20.67110,20.16780,16.82120,0.12160,1.33390,2.52000,35.71390,7.66040,-20.91360,2.03930,3.08650,5.73350,0.9013,0.8431
2022-03-31,1.17930,0.57990,1.55360,61.00470,32.45640,32.45640,32.96160,26.50840,0.11150,1.09360,2.26050,39.81410,10.40570,-35.35890,2.96930,4.37140,6.19740,0.14300,0.09690
2021-12-31,1.13010,0.60520,1.72010,56.80470,17.66700,17.66700,31.27640,25.50720,0.10030,1.19740,2.69480,33.39810,9.85520,-25.12050,2.59660,3.89040,5.74800,0.784,0.6465
2021-09-30,1.51590,0.62010,1.72830,60.39630,28.85880,28.85880,30.71100,24.60670,0.11080,1.24980,2.58220,34.85460,10.25570,-58.00330,2.73160,3.89600,5.58760,0.8514,0.7961
2021-06-30,1.46940,0.62140,1.73190,62.61230,29.77590,29.77590,35.71920,26.07370,0.11230,1.15420,2.50970,35.86140,10.81840,-56.41800,2.90930,4.09620,5.62110,0.8958,0.8458
2021-03-31,1.33030,0.64270,2.01430,61.14190,30.17740,30.17740,30.63190,24.88910,0.10020,1.04440,2.39770,37.53660,10.09760,-34.91790,2.50580,3.60790,5.18020,0.37780,0.33050
2020-12-31,1.31770,0.65340,2.01060,58.44850,27.15130,27.15130,27.41840,16.90860,0.09860,1.09550,2.73890,32.86030,6.92540,-20.28630,1.68850,2.40030,4.94750,0.8376,0.7487
2020-09-30,1.13090,0.66040,2.60220,59.88210,26.56030,26.56030,25.20800,20.07630,0.08900,1.06340,2.26080,39.80930,8.56470,-22.88270,1.79040,2.90880,4.72800,0.794,0.7526
2020-06-30,1.09400,0.66290,2.72720,57.86010,27.70630,27.70630,30.72730,24.88110,0.07550,0.86060,1.85760,48.44900,9.16670,-21.30060,1.85770,3.09040,4.46780,0.5169,0.4733
2020-03-31,0.87150,0.61050,2.54070,60.80690,27.67120,27.67120,34.99590,32.26370,0.09150,0.94740,1.94150,46.35510,14.09200,-34.92000,2.97300,5.48810,4.61900,0.12860,0.07400
2019-12-31,0.75670,0.56600,2.02690,60.67490,23.86410,23.86410,26.68730,22.51880,0.10500,1.05530,2.28360,39.41220,9.78770,-36.43260,2.39060,4.24770,4.92940,0.6288,0.44
2019-09-30,0.92100,0.59990,2.05370,60.37660,26.28590,26.28590,32.52340,27.27460,0.10870,1.15340,2.18400,41.20860,12.51750,-45.84740,2.96110,5.00820,4.82800,0.7529,0.8604
2019-06-30,0.82910,0.59080,2.22100,60.77820,29.88900,29.88900,30.49920,26.07780,0.11110,1.13550,2.04520,44.00520,12.94900,-39.69790,2.92010,5.29930,4.74740,0.8625,0.7782
2019-03-31,1.02140,0.59750,2.23530,61.29520,28.00780,28.00780,25.59240,19.30070,0.09840,1.05880,2.25700,39.87580,8.59930,-57.92520,1.92760,3.46110,4.64010,0.18300,0.09920
2018-12-31,0.86620,0.57110,2.32000,59.42440,23.13050,23.13050,12.70350,10.26190,0.10190,1.12020,2.30070,39.11890,5.24710,-39.54130,1.20170,2.25050,4.46530,0.4493,0.3683
2018-09-30,1.06310,0.55850,2.22210,61.86900,29.78920,29.78920,27.04270,21.42450,0.10100,1.27370,2.37030,37.96920,9.00980,54.70960,2.09260,3.97800,4.74110,0.6987,0.6232
2018-06-30,1.14730,0.58170,2.31960,62.39250,29.35990,29.35990,31.22810,24.58340,0.10520,1.22980,2.06370,43.61000,11.55330,70.33800,2.60180,4.83220,4.74390,0.4837,0.3915
2018-03-31,1.20850,0.57950,2.26430,64.09650,23.74770,23.74770,24.03620,17.93860,0.08180,0.93220,1.95340,46.07400,6.13870,28.86670,1.42260,2.58130,5.07560,0.14240,0.08870
2017-12-31,1.34390,0.62170,2.51280,62.05200,18.16210,18.16210,13.05030,-33.10080,0.09460,1.18830,2.26720,39.69570,-14.31730,-116.06150,-3.09120,-5.41680,4.45570,0.2715,0.1514
2017-09-30,1.38980,0.59450,2.21650,62.61290,24.73010,24.73010,18.44020,15.93960,0.10030,1.30140,2.47760,36.32520,6.51860,25.84110,1.59530,2.64360,5.19760,0.5845,0.5074
2017-06-30,1.35140,0.59010,2.24720,62.28610,20.99570,20.99570,27.04600,14.13110,0.10640,1.31150,2.41100,37.32840,6.21120,28.01720,1.50530,2.54570,5.17550,0.5961,0.5114
