,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-09-30,0.79090,0.61590,1.66530,100.00000,21.11140,25.60870,19.62190,15.69750,0.02280,0.21760,413.67520,16.82530,16.82530,0.35730,6.46230,30.52660,12.4136,12.0299
2022-06-30,0.89520,0.53250,1.18540,100.00000,28.47780,32.61120,27.22350,21.55070,0.02210,0.21410,420.36770,17.56510,17.56510,0.47700,8.21200,39.69050,12.3718,12.0162
2022-03-31,0.94480,0.47240,0.93530,100.00000,26.34750,30.20520,25.25310,20.82080,0.02180,0.22540,399.27500,15.18960,15.18960,0.45430,8.01390,45.48550,3.51980,3.14110
2021-12-31,1.02250,0.45680,0.87460,100.00000,24.14890,28.00530,23.03190,18.64360,0.02140,0.23180,388.29250,11.79940,11.79940,0.39850,6.40940,53.58960,12.8257,12.5472
2021-09-30,1.12850,0.46670,0.91010,100.00000,45.95250,51.87740,43.74790,35.51500,0.01700,0.18210,494.11650,18.06550,18.06550,0.60390,9.63460,50.77490,7.2011,6.9334
2021-06-30,0.76360,0.48670,0.98330,100.00000,22.35230,25.98010,21.09420,17.29080,0.01990,0.42310,212.70330,10.39400,10.39400,0.34420,5.33540,49.74760,15.8648,15.591
2021-03-31,0.70440,0.50010,1.03690,100.00000,15.97020,20.71640,14.71640,13.04480,0.02020,0.41590,216.40300,7.94260,7.94260,0.26370,3.97020,47.43590,-8.18330,-8.36330
2020-12-31,0.74000,0.44710,0.84270,100.00000,7.16310,10.96450,5.96920,5.56080,0.01920,0.40630,221.53630,3.01690,3.01690,0.10670,1.66810,50.24580,-8.37,-8.6828
2020-09-30,0.80160,0.43830,0.81330,100.00000,-4.89510,0.76590,-6.12720,-4.66200,0.01890,0.40630,221.53850,-2.30760,-2.30760,-0.08820,-1.29620,51.14130,7.8818,7.5164
2020-06-30,0.83690,0.39950,0.69600,100.00000,-17.88350,-8.22270,-19.39530,-19.87460,0.01750,0.37180,242.09070,-8.29230,-8.29230,-0.34800,-4.97970,53.89360,-0.9006,-1.1657
