,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2018-12-31,1.05530,0.40350,0.79010,27.94140,4.80870,4.80870,2.60650,7.07730,0.10150,0.34120,263.77150,2.79670,-6.98780,0.78240,1.66820,24.83530,1.4077,1.2257
2018-09-30,1.08910,0.40510,0.76540,28.33850,7.14080,7.14080,5.07730,7.17460,0.11040,0.36500,246.54480,3.00040,-8.33380,0.85880,1.78490,25.11000,1.0124,0.8643
2018-06-30,1.10520,0.41040,0.77270,29.74580,8.28110,8.28110,6.23950,6.92000,0.10230,0.32290,278.72680,2.74090,-7.62730,0.76210,1.61610,24.71580,2.8651,2.6952
2018-03-31,1.10220,0.37850,0.71390,34.32010,14.88820,14.88820,13.18500,14.89360,0.11390,0.32380,277.94850,6.23840,-22.14650,1.77340,3.87710,25.17570,-1.17620,-1.34430
2017-12-31,1.08010,0.38500,0.72870,27.03040,3.97530,3.97530,1.92180,4.70580,0.10190,0.37210,241.84020,1.82570,-5.19970,0.52650,1.12280,23.75530,1.4404,1.2449
2017-09-30,1.08120,0.39650,0.72460,28.97660,6.79550,6.79550,4.82530,6.96490,0.12440,0.71550,125.78090,2.83060,-7.11700,0.92190,1.70820,23.07630,1.8137,1.661
2017-06-30,1.05130,0.40350,0.79610,28.56660,5.75360,5.75360,3.63210,4.69960,0.11850,0.62740,143.45620,2.00260,-4.49590,0.62290,1.19450,21.69810,1.3509,1.1518
2017-03-31,0.93700,0.36520,0.78990,34.48130,13.93950,13.93950,12.12340,13.89700,0.13980,0.79660,112.98100,6.49260,-13.06910,2.05420,4.12130,20.76490,0.08580,-0.07640
2016-12-31,0.95760,0.36970,0.77910,32.88910,5.01800,5.01800,3.09380,5.26960,0.12800,0.79720,112.89320,2.36060,-4.96180,0.75110,1.48780,20.50360,1.5746,1.1313
2016-09-30,0.95790,0.35340,0.74460,27.38990,8.32490,8.32490,6.40220,8.28440,0.13230,0.88040,102.22830,3.48550,-7.89680,1.16430,2.25380,21.02980,1.341,1.1416
2016-06-30,1.02320,0.39070,0.74690,33.01100,11.54090,11.54090,9.63490,10.51080,0.12540,0.70010,128.55160,4.25900,-9.05180,1.36770,2.59490,20.65420,0.1626,-0.067
2016-03-31,0.97940,0.36190,0.69080,28.75270,6.26730,6.26730,4.28330,3.57580,0.12140,0.76190,118.12670,1.58530,-3.37810,0.54050,1.01150,20.62280,0.56310,0.21450
2015-12-31,1.00640,0.35970,0.66530,28.81860,4.06020,4.06020,2.12750,4.66700,0.12240,0.76980,116.90770,1.84910,-4.07530,0.62510,1.18400,20.84910,2.1146,1.9491
2015-09-30,1.07800,0.36430,0.64530,29.62610,9.02530,9.02530,7.26560,9.16280,0.13840,0.90880,99.03220,3.80000,-8.73260,1.34060,2.41560,20.98420,1.3313,1.1902
2015-06-30,1.09120,0.36410,0.63900,32.77670,11.26590,11.26590,9.37000,10.15750,0.12800,0.77720,115.79770,3.97680,-9.11450,1.37740,2.52890,21.26930,-0.1639,-0.3221
2015-03-31,1.04540,0.39760,0.72550,28.16540,4.58860,4.58860,2.50950,1.77860,0.12650,0.79770,112.82710,1.00630,-1.68570,0.33300,0.60620,19.31370,0.67930,0.57250
2014-12-31,1.04630,0.39130,0.72400,27.90270,4.43230,4.43230,2.36870,4.13520,0.12440,0.85160,105.68890,1.65500,-2.84820,0.54650,1.00730,20.07960,1.2308,1.0723
2014-09-30,1.05370,0.39490,0.74360,30.77400,9.42650,9.42650,7.41370,7.27390,0.12880,0.77100,116.73140,3.11120,-5.59270,1.01420,1.88260,20.17350,0.1678,0.0685
2014-06-30,1.14590,0.39540,0.77460,32.12080,11.28640,11.28640,9.48870,9.24280,0.11770,0.59040,152.44980,3.49890,-8.06670,1.13480,2.11550,20.43770,0.8117,0.6871
2014-03-31,1.05420,0.39920,0.88260,30.34970,7.74860,7.74860,5.97810,5.38800,0.12580,0.73000,123.28530,2.69560,-5.29500,0.79440,1.61940,15.87120,0.61930,0.47350
2013-12-31,0.87540,0.28350,0.69790,29.36420,8.95300,8.95310,7.39160,6.74010,0.12980,0.69070,130.29880,3.64420,-6.67550,1.10780,2.61120,15.61000,0.7325,0.5469
2013-09-30,0.98790,0.29920,0.54890,33.07010,11.79710,11.79710,10.22970,8.92560,0.14000,0.77740,115.76810,3.86090,-9.85080,1.24950,2.70560,14.69350,1.5494,1.2963
2013-06-30,1.11050,0.35210,0.54350,36.86980,14.02180,14.02180,12.49520,11.99490,0.14010,0.62600,143.76910,5.49350,-15.87980,1.68100,3.55920,13.32810,0.1709,-0.0346
2013-03-31,1.03900,0.30340,0.46550,34.43110,7.93650,7.93650,6.27500,6.00800,0.12900,0.64160,140.26700,2.43290,-7.07550,0.77510,1.69480,13.12860,0.40160,0.32860
2012-12-31,1.02820,0.30420,0.51490,33.42250,8.36310,8.36310,6.74390,4.97620,0.12580,0.61420,146.53740,2.01980,-5.37120,0.62590,1.40540,13.20540,1.359,1.2327
2012-09-30,1.11220,0.30700,0.44310,38.25340,13.37640,13.37640,11.73120,9.48650,0.12980,0.63040,142.76290,3.77090,-13.40140,1.23170,2.61310,13.15270,0.9212,0.8507
2012-06-30,1.07770,0.31430,0.49090,39.51380,15.67930,15.67930,14.01750,11.03250,0.12660,0.47520,189.38910,4.86790,-15.65840,1.39670,3.33810,12.17270,0.9409,0.8317
2012-03-31,1.08840,0.33230,0.56540,33.77840,7.88220,7.88220,5.94370,5.13900,0.11880,0.50620,177.77800,2.07140,-6.42430,0.61050,1.38310,11.46750,-0.42110,-0.53140
2011-12-31,1.06070,0.35180,0.55080,34.19780,9.99310,9.99310,8.19500,7.00210,0.12900,0.56310,159.81850,3.25670,-8.55880,0.90330,2.11090,10.84220,0.8834,0.7875
2011-09-30,1.07470,0.35630,0.55360,38.53940,14.44560,14.44560,12.61550,8.29780,0.13250,0.57310,157.03630,3.83010,-10.87060,1.09950,2.46530,10.79980,0.7796,0.667
2011-06-30,1.05640,0.35950,0.59030,38.38120,14.00840,14.00840,12.06740,7.63600,0.11920,0.42240,213.07640,3.46690,-9.64160,0.91010,2.22070,10.72010,0.9376,0.8133
2011-03-31,1.17810,0.37050,0.58840,34.04110,7.37600,7.37600,5.25260,3.39740,0.12120,0.62240,144.59540,1.32510,-5.66530,0.41180,0.83420,10.39980,-0.07620,-0.15140
2010-12-31,1.09430,0.33200,0.49700,34.87260,7.51470,7.51470,5.61970,11.91460,0.12770,0.61210,147.04640,4.15650,-17.65840,1.27920,2.77660,10.20940,0.1741,0.1066
2010-09-30,1.10290,0.35220,0.54380,39.44300,17.05530,17.05530,15.19860,9.97410,0.13380,0.65710,136.96240,4.56790,-18.58410,1.33500,2.95890,9.54150,1.1529,1.1059
2010-06-30,1.07910,0.36290,0.56970,39.97820,15.79980,15.79980,13.90640,9.57560,0.12920,0.50160,179.41240,4.34020,-17.03250,1.17840,2.76490,9.17680,0.8226,0.7566
2010-03-31,1.07140,0.37500,0.63820,32.37980,10.67580,10.67580,8.89300,6.05310,0.14930,0.72490,124.16040,3.18530,-10.94860,0.90340,1.99090,8.84850,0.03400,-0.02430
2009-12-31,1.04450,0.38120,0.61600,34.77360,8.09010,8.09010,6.98690,3.86120,0.13390,0.62720,143.49110,2.17270,-6.74080,0.59690,1.34450,8.71120,0.1772,0.1168
2009-09-30,0.96020,0.31520,0.61100,40.11380,16.17750,16.17750,14.35720,9.46530,0.13560,0.66110,136.13650,4.78660,-14.26120,1.28350,3.27790,8.53730,1.1546,1.1155
2009-06-30,0.95660,0.32260,0.70610,40.38800,18.18780,18.18780,16.33600,9.65610,0.12420,0.43860,205.21830,5.21550,-13.62790,1.19920,3.53280,8.29840,1.1172,1.0371
2009-03-31,0.91420,0.33380,0.77930,37.34730,12.66520,12.66520,10.84520,6.58190,0.12900,0.69770,128.99780,3.54550,-8.04430,0.91040,2.36190,7.96610,-0.34660,-0.40060
