,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-09-30,0.79090,1.30020,-4.67930,24.62490,6.90830,6.90830,4.88780,3.58790,0.20200,4.58100,6.76140,13.31080,-6.11930,-3.43700,0.72470,1.83710,-12.14560,-0.8137,-1.431
2022-06-30,0.81360,1.31730,-4.40140,25.39860,7.57710,7.57710,4.49260,3.54640,0.19750,4.40520,7.31440,12.30440,-5.65190,-3.26210,0.70040,1.79350,-12.96130,2.2449,1.5462
2022-03-31,0.81230,1.33710,-4.23300,6.10180,-19.36170,-19.36170,-23.44080,-18.37290,0.13200,4.17380,5.78990,15.54440,18.28860,10.89930,-2.42580,-6.16490,-13.76450,1.82450,0.59430
2021-12-31,0.91210,1.26000,-5.18530,14.24630,-8.27410,-8.27410,-12.62330,-9.87590,0.14180,4.50360,6.26380,14.36830,12.68390,6.93790,-1.40070,-3.29780,-11.33190,-1.5472,-1.7867
2021-09-30,1.01360,1.25990,-5.18990,16.85810,6.63400,6.63400,2.29680,1.88430,0.13110,4.02860,6.73350,13.36600,-2.27240,-1.24940,0.24690,0.59070,-11.48610,-2.9114,-3.1202
2021-06-30,1.05230,1.25960,-5.21700,11.62080,5.89730,5.89730,0.12040,0.25410,0.10320,3.69420,5.98720,15.03210,-0.24780,-0.13800,0.02620,0.06430,-11.84190,5.2775,5.5025
2021-03-31,1.04360,1.27110,-4.99570,-41.86630,-32.80940,-32.80940,-39.24650,-31.18760,0.05840,3.42940,4.12770,21.80390,15.73320,8.89360,-1.82090,-4.26590,-12.38750,0.27420,0.47430
2020-12-31,0.66960,1.29950,-4.74630,-31.93440,-62.45340,-62.45340,-69.75420,-54.08490,0.06490,3.29180,3.00070,29.99260,31.71690,16.77060,-3.51250,-9.49890,-11.04940,-6.2925,-6.551
2020-09-30,0.74410,1.22520,-5.93090,-59.09230,-90.48220,-90.48220,-97.54180,-75.60670,0.05050,3.09120,2.79560,32.19350,43.39730,20.57810,-3.82170,-9.77270,-10.86900,-4.7199,-5.2521
2020-06-30,0.76610,1.12410,-9.86840,-174.04440,-153.26760,-153.26760,-163.93340,-127.43530,0.02510,2.68910,1.84530,48.77310,65.22560,22.20430,-3.20250,-8.09670,-6.23140,-2.1147,-2.7423
2020-03-31,0.37340,1.13930,-9.51520,9.37170,-29.93540,-29.93540,-33.94010,-26.31830,0.14540,4.35500,8.34800,10.78100,85.01520,25.50650,-3.82550,-11.83960,-6.23330,-0.39460,-2.29730
2019-12-31,0.44810,1.00550,-206.05930,33.32450,6.44390,6.44390,5.05610,3.65950,0.18860,4.07510,6.46460,13.92200,-350.84750,-6.57870,0.69010,1.94040,-0.27560,1.3199,-1.1874
2019-09-30,0.48940,0.99270,157.70630,27.66350,6.78360,6.78360,4.67640,3.56810,0.19470,4.78670,6.43840,13.97870,265.62500,-7.05280,0.69470,1.95090,0.36530,1.9102,0.103
2019-06-30,0.48950,1.00100,-1149.59100,28.72070,9.64050,9.64050,7.37460,5.53510,0.19300,4.99120,6.15540,14.62120,-3009.09100,-10.64650,1.06830,3.04100,-0.04940,1.7159,-0.5922
2019-03-31,0.43600,1.03180,-37.78300,24.69770,3.54310,3.54310,2.31480,1.74790,0.17410,4.78390,5.64180,15.95240,-29.08810,-2.70390,0.30430,0.92390,-1.43170,3.64110,0.77850
2018-12-31,0.47730,1.00800,-144.81070,9.29790,5.22030,5.22030,3.60210,2.97130,0.18060,6.51840,6.41150,14.03730,-192.30770,-5.08050,0.53650,1.54690,-0.36690,1.4832,-2.2559
2018-09-30,0.58100,1.02620,-43.60390,26.08360,5.92610,5.92610,4.29100,3.21830,0.21960,5.42130,5.32670,16.89590,-65.49300,-5.46580,0.70680,1.71380,-1.23330,-0.1249,-1.0194
2018-06-30,0.55050,1.04140,-27.70540,28.69540,8.62320,8.62320,6.49320,4.77540,0.22130,5.45470,5.99850,15.00390,-63.98160,-7.81230,1.05660,2.64840,-1.88710,2.4361,0.8608
2018-03-31,0.56870,1.04860,-24.30160,25.74750,3.80730,3.80730,2.28820,1.52870,0.19520,5.30790,5.74960,15.65330,-15.61890,-2.17750,0.29840,0.75970,-2.17810,3.79270,2.19760
2017-12-31,0.59550,1.03590,-32.13460,28.32230,6.02260,6.02260,3.84540,-5.49480,0.20100,5.59600,6.05590,14.86150,74.74360,8.24140,-1.10450,-2.68280,-1.64040,0.7975,-3.4859
2017-09-30,0.65340,0.84910,6.25230,31.45460,11.45460,11.45460,9.69450,6.02830,0.20930,5.71560,6.45000,13.95350,16.74270,-28.04410,1.26140,2.52630,8.22500,0.8624,-0.9626
2017-06-30,0.68370,0.85840,6.69150,34.01620,14.24250,14.24250,12.37200,7.69570,0.21050,6.14260,7.27610,12.36930,23.25710,-33.23080,1.61990,3.29270,7.61800,3.5575,1.0256
2017-03-31,0.69510,0.86850,7.09950,28.09570,7.50510,7.50510,5.44810,3.46230,0.18660,6.11870,7.02930,12.80350,9.83510,-11.84670,0.64610,1.29350,6.97330,4.43090,1.11860
2016-12-31,0.74420,0.85590,6.43170,28.51280,5.56920,5.56920,3.62050,2.02050,0.19020,6.37110,6.11670,14.71390,5.20480,-7.94680,0.38420,0.74980,7.46120,0.5739,-1.5393
